,MATCH,DATE,PT_DIFF,HOME,AWAY,TEAM_x,A_x,BLK_x,DEF_x,OFF_x,PF_x,PTS_x,STL_x,TO_x,TOT_x,3P_x,3PA_x,FG_x,FGA_x,FT_x,FTA_x,PER_x,TEAM_y,A_y,BLK_y,DEF_y,OFF_y,PF_y,PTS_y,STL_y,TO_y,TOT_y,3P_y,3PA_y,FG_y,FGA_y,FT_y,FTA_y,PER_y
10,NC-Greensboro vs. Tennessee,2011-11-11,-29,NC-Greensboro,Tennessee,NC-Greensboro,12.275862068965518,2.7241379310344827,21.379310344827587,12.0,22.275862068965516,73.79310344827586,8.0,15.862068965517242,33.37931034482759,7.310344827586207,21.655172413793103,26.137931034482758,64.58620689655173,14.206896551724139,20.586206896551722,18.940661391909153,Tennessee,12.9375,3.96875,24.09375,9.875,18.46875,68.4375,5.65625,13.84375,33.96875,6.53125,19.15625,23.4375,54.40625,15.03125,21.21875,4.5813619297149915
11,Maryland - E. Shore vs. George Washington,2011-11-11,16,Maryland - E. Shore,George Washington,Maryland - E. Shore,10.5,2.9642857142857144,22.142857142857142,12.178571428571429,20.607142857142858,60.32142857142857,5.714285714285714,17.714285714285715,34.32142857142857,5.178571428571429,19.071428571428573,21.75,58.0,11.642857142857142,18.214285714285715,13.2471508913867,George Washington,12.2,3.8333333333333335,19.366666666666667,11.1,17.566666666666666,63.1,6.633333333333334,12.766666666666667,30.466666666666665,4.266666666666667,13.066666666666666,24.066666666666666,56.53333333333333,10.7,16.033333333333335,20.508790058820104
12,Marist vs. Kentucky,2011-11-11,50,Marist,Kentucky,Marist,12.89655172413793,4.586206896551724,22.689655172413794,9.344827586206897,17.103448275862068,71.75862068965517,6.275862068965517,15.689655172413794,32.03448275862069,6.655172413793103,18.896551724137932,23.75862068965517,57.44827586206897,17.586206896551722,24.17241379310345,18.92900902418963,Kentucky,14.583333333333334,9.25,26.694444444444443,11.444444444444445,15.555555555555555,84.94444444444444,6.555555555555555,11.88888888888889,38.138888888888886,6.25,16.47222222222222,30.02777777777778,61.166666666666664,18.63888888888889,25.47222222222222,12.378766130353702
13,Rider vs. Robert Morris,2011-11-11,-26,Rider,Robert Morris,Rider,14.064516129032258,4.064516129032258,22.774193548387096,7.838709677419355,17.612903225806452,72.19354838709677,6.032258064516129,15.03225806451613,30.612903225806452,7.516129032258065,19.774193548387096,24.29032258064516,53.58064516129032,16.096774193548388,22.258064516129032,21.69746875232772,Robert Morris,13.885714285714286,2.5714285714285716,20.571428571428573,12.714285714285714,21.2,71.37142857142857,8.571428571428571,14.028571428571428,33.285714285714285,6.742857142857143,19.17142857142857,23.714285714285715,56.714285714285715,17.2,24.514285714285716,21.63161268581468
14,Howard vs. Bowling Green,2011-11-11,15,Howard,Bowling Green,Howard,9.10344827586207,3.0689655172413794,21.0,10.482758620689655,22.689655172413794,61.793103448275865,6.103448275862069,16.586206896551722,31.482758620689655,4.689655172413793,14.689655172413794,20.24137931034483,53.172413793103445,16.620689655172413,24.482758620689655,14.424952921787185,Bowling Green,12.0,3.066666666666667,18.966666666666665,9.7,15.033333333333333,62.43333333333333,6.866666666666666,11.833333333333334,28.666666666666668,4.233333333333333,12.266666666666667,24.233333333333334,52.233333333333334,9.733333333333333,14.233333333333333,24.39790824604082
15,Monmouth-NJ vs. Villanova,2011-11-11,-36,Monmouth-NJ,Villanova,Monmouth-NJ,13.96774193548387,1.5483870967741935,17.870967741935484,8.161290322580646,20.161290322580644,67.25806451612904,7.774193548387097,13.580645161290322,26.032258064516128,6.225806451612903,18.29032258064516,24.483870967741936,57.70967741935484,12.064516129032258,18.516129032258064,18.969243381983866,Villanova,13.133333333333333,3.3666666666666667,24.866666666666667,12.3,20.4,75.53333333333333,5.933333333333334,14.666666666666666,37.166666666666664,6.533333333333333,20.733333333333334,25.4,61.6,18.2,24.133333333333333,20.40799057657344
16,Jacksonville vs. Florida St.,2011-11-11,12,Jacksonville,Florida St.,Jacksonville,12.241379310344827,3.5172413793103448,19.344827586206897,11.620689655172415,21.20689655172414,64.27586206896552,7.275862068965517,14.586206896551724,30.96551724137931,4.689655172413793,14.241379310344827,23.344827586206897,54.62068965517241,12.89655172413793,19.724137931034484,9.98642529979401,Florida St.,12.787878787878787,6.303030303030303,23.78787878787879,10.454545454545455,19.242424242424242,71.9090909090909,7.878787878787879,16.575757575757574,34.24242424242424,6.515151515151516,18.303030303030305,25.87878787878788,56.75757575757576,13.636363636363637,19.181818181818183,22.221678203360135
17,N.C. Asheville vs. N.C. State,2011-11-11,-9,N.C. Asheville,N.C. State,N.C. Asheville,16.607142857142858,2.1785714285714284,22.464285714285715,10.178571428571429,18.75,84.71428571428571,8.357142857142858,14.035714285714286,32.642857142857146,7.142857142857143,20.464285714285715,27.642857142857142,59.25,22.285714285714285,28.678571428571427,23.599101215809316,N.C. State,15.8,4.114285714285714,23.62857142857143,10.742857142857142,16.257142857142856,74.34285714285714,7.0,12.742857142857142,34.371428571428574,5.4,14.914285714285715,26.885714285714286,58.114285714285714,15.17142857142857,21.457142857142856,25.901722871004146
18,Lafayette vs. La Salle,2011-11-11,26,Lafayette,La Salle,Lafayette,11.413793103448276,2.689655172413793,20.137931034482758,5.931034482758621,19.448275862068964,70.86206896551724,4.931034482758621,12.689655172413794,26.06896551724138,9.448275862068966,24.482758620689655,23.586206896551722,54.172413793103445,14.241379310344827,18.724137931034484,8.87566254900715,La Salle,14.558823529411764,3.3529411764705883,21.352941176470587,7.235294117647059,16.823529411764707,72.5,8.058823529411764,12.617647058823529,28.58823529411765,7.794117647058823,19.176470588235293,26.264705882352942,56.529411764705884,12.176470588235293,16.852941176470587,22.72052271665687
19,St. Peter's vs. Buffalo,2011-11-11,7,St. Peter's,Buffalo,St. Peter's,12.7,3.6,18.6,8.533333333333333,18.666666666666668,58.13333333333333,7.833333333333333,15.333333333333334,27.133333333333333,5.133333333333334,16.3,21.533333333333335,53.333333333333336,9.933333333333334,15.333333333333334,17.36461268194037,Buffalo,16.17241379310345,5.0344827586206895,24.896551724137932,9.758620689655173,17.06896551724138,70.89655172413794,5.413793103448276,14.206896551724139,34.6551724137931,6.896551724137931,19.379310344827587,25.20689655172414,53.827586206896555,13.586206896551724,20.137931034482758,23.496143799773165
20,Loyola-Maryland vs. Wake Forest,2011-11-11,-12,Loyola-Maryland,Wake Forest,Loyola-Maryland,12.833333333333334,4.733333333333333,21.766666666666666,11.566666666666666,19.966666666666665,72.26666666666667,8.266666666666667,13.666666666666666,33.333333333333336,5.266666666666667,15.366666666666667,24.566666666666666,57.2,17.866666666666667,24.733333333333334,22.42982167380195,Wake Forest,12.033333333333333,4.733333333333333,22.366666666666667,6.866666666666666,17.1,67.2,5.333333333333333,12.7,29.233333333333334,5.466666666666667,16.533333333333335,22.833333333333332,53.36666666666667,16.066666666666666,21.766666666666666,18.589436728449144
21,Cornell vs. St. Bonaventure,2011-11-11,-21,Cornell,St. Bonaventure,Cornell,12.074074074074074,2.925925925925926,20.925925925925927,7.296296296296297,18.37037037037037,62.03703703703704,7.185185185185185,12.555555555555555,28.22222222222222,7.2592592592592595,21.14814814814815,21.48148148148148,52.592592592592595,11.814814814814815,16.85185185185185,18.267240965386122,St. Bonaventure,14.3,4.1,22.866666666666667,10.666666666666666,19.033333333333335,72.73333333333333,5.733333333333333,14.333333333333334,33.53333333333333,5.666666666666667,16.333333333333332,24.8,53.96666666666667,17.466666666666665,22.866666666666667,23.860595019263187
22,Navy vs. Longwood,2011-11-11,-8,Navy,Longwood,Navy,10.962962962962964,1.8148148148148149,17.555555555555557,8.74074074074074,17.703703703703702,57.44444444444444,7.222222222222222,13.88888888888889,26.296296296296298,5.444444444444445,18.88888888888889,20.37037037037037,50.148148148148145,11.25925925925926,16.59259259259259,15.901203559386536,Longwood,13.925925925925926,2.0,20.703703703703702,8.074074074074074,15.222222222222221,67.18518518518519,4.851851851851852,11.925925925925926,28.77777777777778,7.62962962962963,23.333333333333332,24.62962962962963,59.22222222222222,10.296296296296296,14.74074074074074,16.54165785466493
23,Delaware vs. Radford,2011-11-11,-4,Delaware,Radford,Delaware,9.67741935483871,5.161290322580645,25.93548387096774,8.774193548387096,18.161290322580644,70.83870967741936,4.806451612903226,13.161290322580646,34.70967741935484,5.387096774193548,17.161290322580644,23.967741935483872,56.03225806451613,17.516129032258064,24.387096774193548,11.014699664174113,Radford,10.464285714285714,2.4285714285714284,19.357142857142858,9.321428571428571,20.607142857142858,59.714285714285715,7.071428571428571,13.035714285714286,28.678571428571427,6.142857142857143,20.214285714285715,21.214285714285715,55.357142857142854,11.142857142857142,17.321428571428573,16.784726029405665
24,Bethune-Cookman vs. Stetson,2011-11-11,-5,Bethune-Cookman,Stetson,Bethune-Cookman,12.766666666666667,2.3,18.0,10.0,19.1,67.86666666666666,6.966666666666667,13.466666666666667,28.0,5.4,15.4,24.2,56.1,14.066666666666666,21.033333333333335,19.593165897505887,Stetson,14.321428571428571,2.7142857142857144,22.071428571428573,9.892857142857142,18.107142857142858,69.64285714285714,6.5,16.714285714285715,31.964285714285715,7.5,22.0,24.607142857142858,55.714285714285715,12.928571428571429,18.785714285714285,18.189698083749153
25,Houston Baptist vs. Campbell,2011-11-11,14,Houston Baptist,Campbell,Houston Baptist,12.038461538461538,1.5769230769230769,20.76923076923077,10.692307692307692,22.923076923076923,71.88461538461539,6.884615384615385,16.153846153846153,31.46153846153846,5.3076923076923075,16.384615384615383,25.03846153846154,61.46153846153846,16.5,24.307692307692307,16.957148388573277,Campbell,15.6,5.266666666666667,23.5,9.066666666666666,20.133333333333333,74.26666666666667,6.1,14.466666666666667,32.56666666666667,5.3,14.333333333333334,26.433333333333334,55.233333333333334,16.1,24.3,22.408074861291727
26,American U. vs. Richmond,2011-11-11,-10,American U.,Richmond,American U.,13.033333333333333,3.0,22.566666666666666,7.3,16.466666666666665,65.56666666666666,4.633333333333334,10.9,29.866666666666667,7.066666666666666,17.533333333333335,22.7,52.766666666666666,13.1,18.2,20.171261243694225,Richmond,12.1875,5.0,19.6875,7.96875,17.28125,68.125,6.03125,11.03125,27.65625,7.65625,21.21875,22.34375,52.03125,15.78125,20.71875,24.23824610126276
27,Dartmouth vs. Rutgers,2011-11-11,-6,Dartmouth,Rutgers,Dartmouth,9.551724137931034,2.3793103448275863,22.03448275862069,7.793103448275862,18.24137931034483,56.827586206896555,5.413793103448276,13.241379310344827,29.82758620689655,5.0,15.206896551724139,19.517241379310345,49.827586206896555,12.793103448275861,18.06896551724138,16.58172259036024,Rutgers,12.451612903225806,3.806451612903226,19.612903225806452,10.64516129032258,20.387096774193548,66.16129032258064,8.225806451612904,14.225806451612904,30.258064516129032,5.258064516129032,15.580645161290322,24.06451612903226,56.41935483870968,12.774193548387096,18.225806451612904,19.999441347137385
28,St. Francis (PA) vs. VCU,2011-11-11,-6,St. Francis (PA),VCU,St. Francis (PA),10.758620689655173,2.586206896551724,17.03448275862069,6.793103448275862,15.862068965517242,56.13793103448276,6.0,14.137931034482758,23.82758620689655,4.275862068965517,12.931034482758621,20.96551724137931,46.13793103448276,9.931034482758621,15.379310344827585,35.940736542372825,VCU,12.545454545454545,3.8181818181818183,21.272727272727273,11.424242424242424,18.242424242424242,72.48484848484848,11.06060606060606,11.515151515151516,32.696969696969695,8.06060606060606,24.0,24.757575757575758,60.27272727272727,14.909090909090908,21.727272727272727,26.035128391184635
29,North Carolina Central vs. Charlotte,2011-11-11,16,North Carolina Central,Charlotte,North Carolina Central,12.576923076923077,3.6153846153846154,20.73076923076923,7.8076923076923075,18.884615384615383,66.6923076923077,7.384615384615385,15.615384615384615,28.53846153846154,5.0,15.5,22.576923076923077,50.34615384615385,16.53846153846154,23.576923076923077,18.75993566191413,Charlotte,11.862068965517242,2.793103448275862,22.96551724137931,9.310344827586206,17.17241379310345,65.6896551724138,7.482758620689655,13.241379310344827,32.275862068965516,6.310344827586207,19.137931034482758,22.620689655172413,54.48275862068966,14.137931034482758,21.06896551724138,19.515045222589873
30,Rhode Island vs. George Mason,2011-11-11,2,Rhode Island,George Mason,Rhode Island,9.96774193548387,3.7096774193548385,19.161290322580644,11.96774193548387,15.741935483870968,58.54838709677419,5.387096774193548,12.419354838709678,31.129032258064516,4.483870967741935,16.06451612903226,20.870967741935484,51.54838709677419,12.32258064516129,18.032258064516128,20.464887218823563,George Mason,13.548387096774194,5.161290322580645,25.096774193548388,9.870967741935484,20.612903225806452,73.96774193548387,7.032258064516129,15.709677419354838,34.96774193548387,5.0,15.064516129032258,26.322580645161292,56.903225806451616,16.322580645161292,23.322580645161292,21.412595790234718
31,Charleston Southern vs. Kansas St.,2011-11-11,-5,Charleston Southern,Kansas St.,Charleston Southern,13.5,2.769230769230769,22.615384615384617,11.26923076923077,19.153846153846153,80.61538461538461,8.653846153846153,13.884615384615385,33.88461538461539,8.73076923076923,23.46153846153846,28.03846153846154,64.15384615384616,15.807692307692308,22.615384615384617,23.508002724754792,Kansas St.,14.375,4.6875,20.71875,12.125,19.46875,71.15625,6.0625,13.84375,32.84375,5.65625,16.625,24.59375,55.8125,16.3125,24.15625,23.3165895293505
32,Towson vs. Kansas,2011-11-11,46,Towson,Kansas,Towson,8.129032258064516,4.258064516129032,20.612903225806452,12.225806451612904,18.225806451612904,51.74193548387097,5.548387096774194,17.93548387096774,32.83870967741935,3.2903225806451615,12.32258064516129,18.29032258064516,49.83870967741935,11.870967741935484,20.161290322580644,11.015720979003877,Kansas,15.971428571428572,6.285714285714286,27.4,10.942857142857143,18.714285714285715,80.17142857142858,7.828571428571428,13.571428571428571,38.34285714285714,6.114285714285714,17.457142857142856,28.542857142857144,60.0,16.97142857142857,24.34285714285714,14.54008256246934
33,Idaho State vs. Oklahoma,2011-11-11,-4,Idaho State,Oklahoma,Idaho State,11.928571428571429,2.2857142857142856,17.785714285714285,9.035714285714286,20.285714285714285,66.82142857142857,7.214285714285714,14.392857142857142,26.821428571428573,6.642857142857143,19.214285714285715,23.428571428571427,56.32142857142857,13.321428571428571,19.25,16.82159696398883,Oklahoma,14.0,2.8333333333333335,22.166666666666668,10.533333333333333,16.3,67.5,6.1,12.233333333333333,32.7,4.333333333333333,12.4,24.933333333333334,57.4,13.3,18.266666666666666,11.593108233857158
34,SE Missouri St. vs. Missouri,2011-11-11,15,SE Missouri St.,Missouri,SE Missouri St.,14.464285714285714,3.107142857142857,20.928571428571427,9.071428571428571,18.357142857142858,69.60714285714286,4.75,12.571428571428571,30.0,5.964285714285714,15.964285714285714,25.928571428571427,55.0,11.785714285714286,18.571428571428573,21.747301102348313,Missouri,17.625,2.96875,22.0,8.34375,14.71875,86.4375,8.8125,10.84375,30.34375,9.09375,22.6875,30.1875,59.78125,16.96875,21.9375,11.962808273592495
35,Wofford vs. Georgia,2011-11-11,13,Wofford,Georgia,Wofford,13.966666666666667,2.3666666666666667,21.8,8.733333333333333,16.3,64.9,4.866666666666666,11.4,30.533333333333335,6.8,20.533333333333335,24.0,54.96666666666667,10.1,15.433333333333334,20.149734760357006,Georgia,11.333333333333334,2.933333333333333,19.866666666666667,8.266666666666667,15.8,59.36666666666667,6.3,9.666666666666666,28.133333333333333,6.533333333333333,20.933333333333334,21.066666666666666,53.43333333333333,10.7,15.233333333333333,5.0033263129610805
36,Texas A&M CC vs. Oklahoma St.,2011-11-11,32,Texas A&M CC,Oklahoma St.,Texas A&M CC,11.233333333333333,3.7,20.933333333333334,8.866666666666667,19.1,57.06666666666667,5.533333333333333,14.766666666666667,29.8,4.366666666666666,14.3,20.466666666666665,51.4,11.766666666666667,19.466666666666665,14.412836077563771,Oklahoma St.,9.931034482758621,2.689655172413793,17.82758620689655,5.103448275862069,15.03448275862069,63.793103448275865,5.655172413793103,10.0,22.93103448275862,6.344827586206897,19.275862068965516,21.482758620689655,51.37931034482759,14.482758620689655,19.310344827586206,20.292501047869536
37,Gardner-Webb vs. Clemson,2011-11-11,21,Gardner-Webb,Clemson,Gardner-Webb,10.827586206896552,2.0689655172413794,21.689655172413794,10.620689655172415,18.551724137931036,62.96551724137931,6.724137931034483,13.586206896551724,32.310344827586206,5.482758620689655,18.482758620689655,22.137931034482758,54.96551724137931,13.206896551724139,19.655172413793103,19.820133592294198,Clemson,13.033333333333333,3.9,21.366666666666667,10.166666666666666,16.633333333333333,66.63333333333334,7.7,12.133333333333333,31.533333333333335,5.7,17.7,24.5,56.63333333333333,11.933333333333334,17.8,20.946527633686824
38,South Carolina Upstate vs. Arkansas,2011-11-11,20,South Carolina Upstate,Arkansas,South Carolina Upstate,12.903225806451612,4.354838709677419,20.838709677419356,12.903225806451612,19.548387096774192,71.41935483870968,8.161290322580646,15.03225806451613,33.74193548387097,6.32258064516129,18.483870967741936,26.06451612903226,59.83870967741935,12.96774193548387,20.387096774193548,21.640206777439353,Arkansas,13.516129032258064,5.0,20.612903225806452,9.258064516129032,18.516129032258064,71.38709677419355,8.290322580645162,12.67741935483871,29.870967741935484,6.548387096774194,18.129032258064516,24.903225806451612,57.61290322580645,15.03225806451613,21.612903225806452,5.171293510190118
39,McNeese St. vs. Auburn,2011-11-11,22,McNeese St.,Auburn,McNeese St.,10.892857142857142,3.4642857142857144,21.535714285714285,10.428571428571429,18.035714285714285,67.71428571428571,6.535714285714286,12.178571428571429,31.964285714285715,5.571428571428571,17.285714285714285,24.25,58.285714285714285,13.642857142857142,19.5,21.49619556852763,Auburn,12.133333333333333,4.966666666666667,22.266666666666666,9.166666666666666,17.8,62.166666666666664,6.233333333333333,13.233333333333333,31.433333333333334,5.066666666666666,16.533333333333335,22.166666666666668,53.13333333333333,12.766666666666667,19.666666666666668,18.302819917139775
40,Florida Gulf Coast vs. Texas Christian,2011-11-11,-1,Florida Gulf Coast,Texas Christian,Florida Gulf Coast,14.5,4.142857142857143,23.857142857142858,10.785714285714286,20.5,78.39285714285714,8.75,15.928571428571429,34.642857142857146,8.5,22.857142857142858,27.928571428571427,61.357142857142854,14.035714285714286,20.821428571428573,23.89408311720752,Texas Christian,13.35483870967742,2.4838709677419355,21.258064516129032,9.67741935483871,19.225806451612904,72.83870967741936,6.806451612903226,13.419354838709678,30.93548387096774,7.483870967741935,20.93548387096774,24.903225806451612,58.03225806451613,15.548387096774194,22.516129032258064,21.599098386127704
41,Arkansas St. vs. Lamar,2011-11-11,-3,Arkansas St.,Lamar,Arkansas St.,10.096774193548388,2.3548387096774195,20.903225806451612,9.290322580645162,15.193548387096774,65.74193548387096,6.129032258064516,12.838709677419354,30.193548387096776,5.354838709677419,13.838709677419354,22.70967741935484,52.354838709677416,14.96774193548387,22.322580645161292,21.349251195583403,Lamar,13.0,4.548387096774194,25.322580645161292,13.290322580645162,18.516129032258064,76.74193548387096,8.258064516129032,12.387096774193548,38.61290322580645,4.516129032258065,13.64516129032258,26.774193548387096,62.74193548387097,18.677419354838708,25.806451612903224,21.58087629579225
42,Tennessee St. vs. Saint Louis,2011-11-11,34,Tennessee St.,Saint Louis,Tennessee St.,12.586206896551724,3.2413793103448274,21.24137931034483,9.03448275862069,17.79310344827586,69.41379310344827,7.482758620689655,14.310344827586206,30.275862068965516,6.310344827586207,18.03448275862069,23.79310344827586,54.0,15.517241379310345,22.344827586206897,7.221024730744102,Saint Louis,13.84375,2.8125,20.84375,8.40625,16.625,69.875,6.90625,10.96875,29.25,7.1875,19.5625,24.5,53.9375,13.6875,18.96875,25.114334120242606
43,Mount St. Mary's vs. Marquette,2011-11-11,54,Mount St. Mary's,Marquette,Mount St. Mary's,11.10344827586207,3.413793103448276,19.482758620689655,9.689655172413794,18.103448275862068,59.310344827586206,5.827586206896552,15.862068965517242,29.17241379310345,5.413793103448276,16.862068965517242,22.0,51.55172413793103,9.89655172413793,15.241379310344827,16.564243998231483,Marquette,17.424242424242426,3.272727272727273,22.96969696969697,10.272727272727273,17.939393939393938,78.24242424242425,8.878787878787879,13.272727272727273,33.24242424242424,6.090909090909091,18.060606060606062,27.242424242424242,60.45454545454545,17.666666666666668,24.333333333333332,23.31751716392278
44,Texas-San Antonio vs. Texas-El Paso,2011-11-11,-9,Texas-San Antonio,Texas-El Paso,Texas-San Antonio,13.241379310344827,3.0,21.75862068965517,8.137931034482758,18.06896551724138,73.37931034482759,8.137931034482758,14.206896551724139,29.896551724137932,8.275862068965518,20.82758620689655,24.82758620689655,55.93103448275862,15.448275862068966,20.79310344827586,22.012474169040914,Texas-El Paso,14.766666666666667,2.6666666666666665,22.266666666666666,7.166666666666667,16.8,65.46666666666667,5.0,13.7,29.433333333333334,4.666666666666667,13.8,23.566666666666666,51.46666666666667,13.666666666666666,20.033333333333335,18.571564313964487
45,Loyola-Chicago vs. Illinois,2011-11-11,18,Loyola-Chicago,Illinois,Loyola-Chicago,12.357142857142858,1.4285714285714286,19.607142857142858,8.214285714285714,16.964285714285715,58.75,4.678571428571429,14.535714285714286,27.821428571428573,4.071428571428571,12.928571428571429,20.821428571428573,49.464285714285715,13.035714285714286,18.75,15.213691748701049,Illinois,12.03125,4.09375,19.8125,8.09375,16.375,64.59375,4.8125,12.25,27.90625,5.78125,18.71875,23.625,52.96875,11.5625,15.96875,3.377565844991891
46,Alabama A&M vs. Tulane,2011-11-11,-9,Alabama A&M,Tulane,Alabama A&M,10.72,4.0,20.04,9.08,21.92,61.04,5.96,15.72,29.12,5.2,16.48,21.8,53.92,12.24,18.88,14.704801652917626,Tulane,11.25,2.5714285714285716,18.357142857142858,7.428571428571429,15.25,56.5,6.357142857142857,11.142857142857142,25.785714285714285,5.785714285714286,17.392857142857142,19.392857142857142,46.92857142857143,11.928571428571429,18.392857142857142,16.477423052645452
47,Montana vs. Colorado St.,2011-11-11,6,Montana,Colorado St.,Montana,13.892857142857142,3.6785714285714284,21.571428571428573,6.571428571428571,16.5,68.92857142857143,7.214285714285714,11.642857142857142,28.142857142857142,6.357142857142857,16.214285714285715,23.892857142857142,51.214285714285715,14.785714285714286,20.428571428571427,11.401660965315394,Colorado St.,12.666666666666666,1.9,22.833333333333332,7.266666666666667,19.233333333333334,73.36666666666666,5.633333333333334,12.766666666666667,30.1,6.3,15.7,24.966666666666665,52.8,17.133333333333333,22.166666666666668,24.685636943055957
