,MATCH,DATE,PT_DIFF
1022,San Diego vs. New Mexico,2013-11-30,7
1023,Tennessee vs. Wake Forest,2013-11-30,19
1024,Sam Houston St. vs. Liberty,2013-11-30,4
1025,Marshall vs. East Tennessee St.,2013-11-30,10
1026,Rhode Island vs. George Mason,2013-11-30,7
1027,Penn St. vs. Mississippi,2013-11-30,3
1028,Georgia St vs. Florida International,2013-11-30,1
1029,William & Mary vs. Howard,2013-11-30,-5
1030,New Mexico St. vs. Colorado St.,2013-11-30,2
1031,Long Beach St. vs. Washington,2013-11-30,-3
1032,Texas A&M vs. Southern Methodist,2013-11-30,3
1033,Tenn-Martin vs. UNLV,2013-11-30,-30
1034,Texas-El Paso vs. Kansas,2013-11-30,4
1035,Arkansas St. vs. Lamar,2013-11-30,6
1036,Campbell vs. Georgia Southern,2013-11-30,2
1037,Detroit vs. South Florida,2013-11-30,5
1038,Northern Kentucky vs. Texas State,2013-11-30,-9
1039,Southeastern Louisiana vs. North Texas,2013-11-30,14
1040,Texas-Pan American vs. Bradley,2013-11-30,20
1041,Eastern Kentucky vs. N.C. State,2013-11-30,-19
1042,San Jose St. vs. Weber St.,2013-11-30,-17
1043,Missouri St. vs. Virginia,2013-11-30,-20
1044,Bethune-Cookman vs. Northern Colorado,2013-11-30,-5
1045,Villanova vs. Iowa,2013-11-30,-5
1046,Murray St. vs. St. Mary's,2013-11-30,-25
1047,UC Irvine vs. Sacramento State,2013-11-30,-26
1048,Rider vs. North Dakota State,2013-11-30,17
1049,Washington St. vs. St. Joseph's,2013-12-01,5
1050,Wichita St. vs. Saint Louis,2013-12-01,-5
1051,Cal. State - Bakersfield vs. Drake,2013-12-01,-8
1052,Kennesaw St. vs. Kent St.,2013-12-01,-17
1053,Columbia vs. Elon University,2013-12-01,-3
1054,Fairleigh Dickinson vs. Seton Hall,2013-12-01,4
1055,Colgate vs. Binghamton,2013-12-01,-29
1056,Sacred Heart vs. Lehigh,2013-12-01,12
1057,Iona vs. Florida Gulf Coast,2013-12-01,-18
1058,Southern Utah vs. Portland,2013-12-01,29
1059,Oregon St. vs. DePaul,2013-12-01,12
1060,VCU vs. Belmont,2013-12-01,-13
1061,NC-Wilmington vs. East Carolina,2013-12-01,-2
1062,Texas State vs. SE Missouri St.,2013-12-01,8
1063,North Carolina vs. UAB,2013-12-01,-4
1064,N.C. Asheville vs. Charlotte,2013-12-01,21
1065,North Dakota vs. Pacific,2013-12-01,-17
1066,South Dakota State vs. Stanford,2013-12-01,-32
1067,Providence vs. Kentucky,2013-12-01,14
1068,Cal Poly SLO vs. Oregon,2013-12-01,-21
1069,Loyola-Chicago vs. Mississippi St.,2013-12-01,-1
1070,Cornell vs. Notre Dame,2013-12-01,-34
1071,Butler vs. Louisiana State,2013-12-01,-2
1072,Stephen F. Austin vs. High Point,2013-12-01,-3
1073,Dartmouth vs. Maine,2013-12-01,25
1074,Norfolk State vs. LIU Brooklyn,2013-12-01,2
1075,St. Francis (NY) vs. Stony Brook,2013-12-01,2
1076,Albany vs. New Jersey Tech,2013-12-01,11
1077,Miami-Florida vs. Arizona St.,2013-12-01,-3
1078,Prairie View A&M vs. Northern Colorado,2013-12-01,17
1079,Central Arkansas vs. Kansas St.,2013-12-01,-33
1080,Cal St. Fullerton vs. Charleston,2013-12-01,-13
1081,Northern Arizona vs. Fresno St.,2013-12-01,4
1082,Purdue vs. Siena,2013-12-01,5
1083,Louisiana Tech vs. Jackson State,2013-12-01,-11
1084,George Washington vs. Creighton,2013-12-01,-7
1085,Oklahoma St. vs. Memphis,2013-12-01,5
1086,Coppin St. vs. Gonzaga,2013-12-01,-35
1087,Marquette vs. San Diego St.,2013-12-01,-8
1088,Florida vs. Connecticut,2013-12-02,1
1089,Auburn vs. Iowa St.,2013-12-02,-29
1090,Loyola-Maryland vs. West Virginia,2013-12-02,-49
1091,Alcorn St. vs. Troy,2013-12-02,-3
1092,McNeese St. vs. Southern Methodist,2013-12-02,-29
1093,Vanderbilt vs. Texas,2013-12-02,6
1094,UC Davis vs. Seattle,2013-12-02,24
1095,UC Irvine vs. California,2013-12-02,17
1096,Maryland - E. Shore vs. MD Baltimore Cty,2013-12-02,5
1097,Boston U vs. Quinnipiac,2013-12-02,3
1098,Wright St. vs. Morehead St.,2013-12-02,5
1099,Western Kentucky vs. Bowling Green,2013-12-02,12
1100,Chattanooga vs. Georgia,2013-12-02,-31
1101,Texas-Pan American vs. SIU - Edwardsville,2013-12-02,6
1102,Utah Valley vs. South Dakota,2013-12-02,4
1103,Niagara vs. Arkansas St.,2013-12-02,25
1104,Mercer vs. Oklahoma,2013-12-02,-14
1105,Loyola Marymount vs. UC Riverside,2013-12-02,4
1106,Presbyterian vs. NC-Greensboro,2013-12-03,-21
1107,Massachusetts vs. Eastern Michigan,2013-12-03,-12
1108,South Carolina State vs. Clemson,2013-12-03,16
1109,Central Florida vs. Florida Atlantic,2013-12-03,-11
1110,South Carolina Upstate vs. Cincinnati,2013-12-03,36
1111,IUPU - Ft. Wayne vs. Miami (OH),2013-12-03,-7
1112,Winthrop vs. Virginia Tech,2013-12-03,18
1113,Massachusetts Lowell vs. St. Bonaventure,2013-12-03,-9
1114,Illinois vs. Georgia Tech,2013-12-03,3
1115,Penn St. vs. Pittsburgh,2013-12-03,-9
1116,Southeastern Louisiana vs. Arkansas,2013-12-03,46
1117,Northern Iowa vs. Wis.-Milwaukee,2013-12-03,-11
1118,Alabama A&M vs. Tennessee St.,2013-12-03,1
1119,North Texas vs. Brigham Young,2013-12-03,30
1120,Texas Tech vs. Arizona,2013-12-03,21
1121,Notre Dame vs. Iowa,2013-12-03,5
1122,Creighton vs. Long Beach St.,2013-12-03,17
1123,Utah vs. Boise St.,2013-12-03,2
1124,Bethune-Cookman vs. Stetson,2013-12-03,-4
1125,North Carolina Central vs. Old Dominion,2013-12-03,7
1126,Lafayette vs. Wagner,2013-12-03,12
1127,Campbell vs. NC-Wilmington,2013-12-03,-19
1128,VMI vs. Elon University,2013-12-03,17
1129,Indiana vs. Syracuse,2013-12-03,-17
1130,Delaware vs. Charleston Southern,2013-12-03,-5
1131,Belmont vs. Middle Tennessee St.,2013-12-03,12
1132,Colorado vs. Colorado St.,2013-12-03,5
1133,Southern vs. Denver,2013-12-03,1
1134,Michigan vs. Duke,2013-12-03,10
1135,Florida St. vs. Minnesota,2013-12-03,-13
1136,Southern Utah vs. CSU Northridge,2013-12-03,27
1137,UC Santa Barbara vs. UCLA,2013-12-03,-13
1138,Detroit vs. Toledo,2013-12-04,-16
1139,Binghamton vs. Mount St. Mary's,2013-12-04,4
1140,Furman vs. Fordham,2013-12-04,31
1141,Hartford vs. La Salle,2013-12-04,-13
1142,Valparaiso vs. Ball St.,2013-12-04,-19
1143,Harvard vs. Northeastern,2013-12-04,8
1144,Lehigh vs. St. Francis (PA),2013-12-04,7
1145,Richmond vs. William & Mary,2013-12-04,11
1146,Maine vs. New Jersey Tech,2013-12-04,-9
1147,MD Baltimore Cty vs. Duquesne,2013-12-04,6
1148,Albany vs. Holy Cross,2013-12-04,-5
1149,Marist vs. Iona,2013-12-04,9
1150,Cleveland St. vs. Drexel,2013-12-04,-3
1151,Wofford vs. Gardner-Webb,2013-12-04,-3
1152,Howard vs. American U.,2013-12-04,23
1153,Northwestern vs. N.C. State,2013-12-04,21
1154,Tenn-Martin vs. Samford,2013-12-04,-16
1155,Southern Methodist vs. Illinois-Chicago,2013-12-04,-8
1156,North Florida vs. Alabama,2013-12-04,28
1157,Pennsylvania vs. Villanova,2013-12-04,-23
1158,Evansville vs. Murray St.,2013-12-04,-2
1159,Morehead St. vs. Southern Miss,2013-12-04,-14
1160,Chicago St. vs. Illinois St.,2013-12-04,-19
1161,Texas Southern vs. Tulsa,2013-12-04,-27
1162,Rice vs. Houston Baptist,2013-12-04,2
1163,Boston College vs. Purdue,2013-12-04,-21
1164,Miami-Florida vs. Nebraska,2013-12-04,-11
1165,Sacred Heart vs. Hofstra,2013-12-04,-14
1166,Tulane vs. Wake Forest,2013-12-04,-15
1167,Maryland vs. Ohio St.,2013-12-04,-16
1168,Wisconsin vs. Virginia,2013-12-04,-10
1169,Davidson vs. Charlotte,2013-12-04,-9
1170,Army vs. Columbia,2013-12-04,-17
1171,South Florida vs. George Mason,2013-12-04,-2
1172,Bucknell vs. Kent St.,2013-12-04,7
1173,Citadel vs. Navy,2013-12-04,-5
1174,Western Carolina vs. Coastal Carolina,2013-12-04,8
1175,Rutgers vs. George Washington,2013-12-04,6
1176,Fairleigh Dickinson vs. Stony Brook,2013-12-04,-15
1177,UMKC vs. Louisville,2013-12-04,28
1178,New Hampshire vs. Central Conn. St.,2013-12-04,9
1179,Delaware State vs. Dayton,2013-12-04,10
1180,Louisiana-Lafayette vs. Louisiana Tech,2013-12-04,-9
1181,Bryant vs. Yale,2013-12-04,8
1182,Robert Morris vs. Youngstown St.,2013-12-04,-8
1183,Houston vs. Texas A&M,2013-12-04,-17
1184,St. Joseph's vs. Temple,2013-12-04,-8
1185,Eastern Illinois vs. Western Illinois,2013-12-04,-28
1186,East Tennessee St. vs. Austin Peay,2013-12-04,-6
1187,Indiana - Purdue vs. Bradley,2013-12-04,-6
1188,North Carolina vs. Michigan St,2013-12-04,-14
1189,New Mexico vs. New Mexico St.,2013-12-04,9
1190,Cal St. Fullerton vs. Pepperdine,2013-12-04,14
1191,Texas A&M CC vs. Oklahoma,2013-12-05,22
1192,Rider vs. Monmouth-NJ,2013-12-05,-6
1193,Tennessee Tech vs. Lipscomb,2013-12-05,8
1194,West Virginia vs. Missouri,2013-12-05,9
1195,Wright St. vs. No.Carolina A&T,2013-12-05,3
1196,Florida A&M vs. Norfolk State,2013-12-05,-4
1197,Dartmouth vs. Northern Illinois,2013-12-05,-7
1198,Marshall vs. Vanderbilt,2013-12-05,-2
1199,Mississippi vs. Kansas St.,2013-12-05,3
1200,Seattle vs. CSU Northridge,2013-12-05,-5
1201,San Diego St. vs. San Diego,2013-12-05,-1
1202,Eastern Kentucky vs. VCU,2013-12-05,-3
1203,LIU Brooklyn vs. Seton Hall,2013-12-05,-11
1204,Texas Christian vs. Mississippi St.,2013-12-05,-10
1205,Providence vs. Rhode Island,2013-12-05,1
1206,High Point vs. Georgetown,2013-12-05,35
1207,South Dakota vs. Air Force,2013-12-05,8
1208,Santa Clara vs. Cal. State - Bakersfield,2013-12-05,-18
1209,Arizona St. vs. DePaul,2013-12-06,22
1210,Siena vs. Niagara,2013-12-06,-13
1211,Manhattan vs. Marist,2013-12-06,11
1212,Fairfield vs. Quinnipiac,2013-12-06,-4
1213,California vs. UC Santa Barbara,2013-12-06,-7
1214,James Madison vs. Sam Houston St.,2013-12-06,-1
1215,Maine vs. Connecticut,2013-12-06,27
1216,St. Peter's vs. Canisius,2013-12-06,15
1217,Loyola Marymount vs. Pittsburgh,2013-12-06,-17
1218,Towson vs. Stephen F. Austin,2013-12-06,10
1219,South Carolina vs. Oklahoma St.,2013-12-06,27
1220,Kentucky vs. Baylor,2013-12-06,5
1221,Colgate vs. Georgetown,2013-12-07,-6
1222,Houston Baptist vs. Michigan,2013-12-07,-54
1223,UCLA vs. Missouri,2013-12-07,9
1224,Austin Peay vs. Samford,2013-12-07,-22
1225,Harvard vs. Boston U,2013-12-07,-11
1226,Wright St. vs. VMI,2013-12-07,20
1227,Youngstown St. vs. UMKC,2013-12-07,8
1228,Fordham vs. St. John's,2013-12-07,-46
1229,East Tennessee St. vs. Georgia Tech,2013-12-07,-30
1230,Lafayette vs. Sacred Heart,2013-12-07,7
1231,William & Mary vs. Wofford,2013-12-07,3
1232,North Carolina Central vs. Indiana - Purdue,2013-12-07,6
1233,Akron vs. Cleveland St.,2013-12-07,12
1234,Bowling Green vs. Xavier,2013-12-07,-12
1235,Brown vs. American U.,2013-12-07,-5
1236,Alabama St. vs. Troy,2013-12-07,-16
1237,Miami (OH) vs. Evansville,2013-12-07,13
1238,St. Francis (NY) vs. Army,2013-12-07,13
1239,Jackson State vs. Tulane,2013-12-07,-5
1240,Jacksonville vs. Florida Atlantic,2013-12-07,20
1241,Kansas vs. Colorado,2013-12-07,3
1242,Eastern Kentucky vs. Longwood,2013-12-07,9
1243,No.Carolina A&T vs. Radford,2013-12-07,-20
1244,Lipscomb vs. Murray St.,2013-12-07,-4
1245,Marshall vs. Penn St.,2013-12-07,-13
1246,Tennessee St. vs. Drexel,2013-12-07,14
1247,Florida Gulf Coast vs. Florida International,2013-12-07,-11
1248,Georgia St vs. Southern Miss,2013-12-07,-10
1249,Cincinnati vs. New Mexico,2013-12-07,-9
1250,Central Conn. St. vs. Ohio St.,2013-12-07,-18
1251,Western Michigan vs. Northwestern,2013-12-07,16
1252,Fresno St. vs. Utah,2013-12-07,-13
1253,Northern Iowa vs. Iowa St.,2013-12-07,9
1254,San Jose St. vs. Houston,2013-12-07,-4
1255,Villanova vs. St. Joseph's,2013-12-07,-30
1256,Ohio vs. Oakland,2013-12-07,17
1257,Towson vs. Sam Houston St.,2013-12-07,12
1258,Binghamton vs. Syracuse,2013-12-07,-28
1259,Fairleigh Dickinson vs. Princeton,2013-12-07,-22
1260,UAB vs. Northeastern,2013-12-07,-5
1261,Wagner vs. Pennsylvania,2013-12-07,-6
1262,Pacific vs. Utah St.,2013-12-07,10
1263,Furman vs. Presbyterian,2013-12-07,15
1264,Oral Roberts vs. Wichita St.,2013-12-07,-13
1265,Indiana St. vs. Eastern Illinois,2013-12-07,-18
1266,Saint Louis vs. Valparaiso,2013-12-07,2
1267,Alabama vs. South Florida,2013-12-07,-2
1268,James Madison vs. Stephen F. Austin,2013-12-07,-13
1269,Santa Clara vs. Cal Poly SLO,2013-12-07,11
1270,Nevada vs. UC Davis,2013-12-07,6
1271,New Mexico St. vs. Gonzaga,2013-12-07,12
1272,La Salle vs. Stony Brook,2013-12-07,8
1273,Tennessee Tech vs. Tennessee,2013-12-07,21
1274,Texas vs. Temple,2013-12-07,-1
1275,SE Missouri St. vs. Southeastern Louisiana,2013-12-07,1
1276,North Dakota State vs. Bryant,2013-12-07,-4
1277,Louisiana-Lafayette vs. Louisville,2013-12-07,-39
1278,Northwestern St. vs. Memphis,2013-12-07,20
1279,Brigham Young vs. Massachusetts,2013-12-07,-9
1280,Loyola-Maryland vs. Mount St. Mary's,2013-12-07,-12
1281,Long Beach St. vs. N.C. State,2013-12-07,-10
1282,St. Bonaventure vs. Buffalo,2013-12-07,5
1283,Clemson vs. Arkansas,2013-12-07,6
1284,MD Baltimore Cty vs. Lehigh,2013-12-07,2
1285,Richmond vs. Wake Forest,2013-12-07,-10
1286,Eastern Michigan vs. Purdue,2013-12-07,-5
1287,Massachusetts Lowell vs. New Jersey Tech,2013-12-07,-11
1288,Gardner-Webb vs. Citadel,2013-12-07,-12
1289,Marquette vs. Wisconsin,2013-12-07,-6
1290,Denver vs. Mercer,2013-12-07,-1
1291,New Orleans vs. Minnesota,2013-12-07,15
1292,Toledo vs. Robert Morris,2013-12-07,-3
1293,Illinois-Chicago vs. Loyola-Chicago,2013-12-07,-3
1294,Bradley vs. Wis.-Milwaukee,2013-12-07,-6
1295,Delaware vs. Notre Dame,2013-12-07,-5
1296,St. Francis (PA) vs. Cornell,2013-12-07,-10
1297,Coppin St. vs. Delaware State,2013-12-07,19
1298,Howard vs. Morgan St.,2013-12-07,-29
1299,Western Kentucky vs. Southern Illinois,2013-12-07,-9
1300,New Hampshire vs. Yale,2013-12-07,-10
1301,Northern Kentucky vs. Tenn-Martin,2013-12-07,-13
1302,Virginia vs. Green Bay,2013-12-07,3
1303,UNLV vs. Arizona,2013-12-07,5
1304,South Alabama vs. Rice,2013-12-07,3
1305,Florida A&M vs. Hampton,2013-12-07,-10
1306,North Dakota vs. Butler,2013-12-07,15
1307,Bethune-Cookman vs. Norfolk State,2013-12-07,-14
1308,Georgia Southern vs. South Carolina State,2013-12-07,18
1309,Dartmouth vs. IUPU - Ft. Wayne,2013-12-07,-16
1310,Stetson vs. Central Florida,2013-12-07,19
1311,Hawaii vs. Northern Arizona,2013-12-07,10
1312,Holy Cross vs. Hartford,2013-12-07,12
1313,Columbia vs. Bucknell,2013-12-07,5
1314,NC-Greensboro vs. North Carolina,2013-12-07,-31
1315,North Florida vs. Indiana,2013-12-07,21
1316,Southern vs. Louisiana Tech,2013-12-07,19
1317,Central Michigan vs. SIU - Edwardsville,2013-12-07,1
1318,Texas-San Antonio vs. Texas-Pan American,2013-12-07,-7
1319,Dayton vs. Illinois St.,2013-12-07,-6
1320,Drake vs. Iowa,2013-12-07,-17
1321,Seattle vs. Cal St. Fullerton,2013-12-07,-9
1322,Sacramento State vs. Texas-El Paso,2013-12-07,-18
1323,Wyoming vs. South Dakota,2013-12-07,-1
1324,Washington St. vs. Idaho,2013-12-07,-1
1325,Pepperdine vs. UC Irvine,2013-12-07,6
1326,Portland vs. Portland St.,2013-12-07,16
1327,Virginia Tech vs. Miami-Florida,2013-12-08,3
1328,Old Dominion vs. VCU,2013-12-08,-21
1329,Charlotte vs. Appalachian St.,2013-12-08,-18
1330,Rhode Island vs. Detroit,2013-12-08,2
1331,Siena vs. Canisius,2013-12-08,21
1332,Auburn vs. Illinois,2013-12-08,-19
1333,Maryland vs. George Washington,2013-12-08,2
1334,Jacksonville St. vs. Florida St.,2013-12-08,24
1335,Seton Hall vs. Rutgers,2013-12-08,-6
1336,Oklahoma vs. George Mason,2013-12-08,-15
1337,Iona vs. Fairfield,2013-12-08,-11
1338,St. Peter's vs. Niagara,2013-12-08,5
1339,Quinnipiac vs. Rider,2013-12-08,-12
1340,Monmouth-NJ vs. Manhattan,2013-12-08,9
1341,Washington vs. San Diego St.,2013-12-08,7
1342,Oregon vs. Mississippi,2013-12-08,-10
1343,Nebraska vs. Creighton,2013-12-08,15
1344,Boston College vs. Southern California,2013-12-08,-16
1345,Eastern Washington vs. St. Mary's,2013-12-08,-28
1346,Bryant vs. Notre Dame,2013-12-09,-11
1347,LIU Brooklyn vs. Lehigh,2013-12-09,-7
1348,Bethune-Cookman vs. Hampton,2013-12-09,-33
1349,Fairleigh Dickinson vs. Iowa,2013-12-09,-33
1350,Massachusetts Lowell vs. Columbia,2013-12-09,39
1351,Alcorn St. vs. Houston,2013-12-09,-31
1352,Kansas vs. Florida,2013-12-10,6
1353,Evansville vs. Xavier,2013-12-10,-3
1354,Oakland vs. Indiana,2013-12-10,27
1355,Albany vs. Brown,2013-12-10,6
1356,Hartford vs. Central Conn. St.,2013-12-10,14
1357,Savannah State vs. Northern Iowa,2013-12-10,5
1358,IUPU - Ft. Wayne vs. Bradley,2013-12-10,-4
1359,Arkansas-Little Rock vs. Tulsa,2013-12-10,-14
1360,Boise St. vs. Kentucky,2013-12-10,-15
1361,New Jersey Tech vs. Seton Hall,2013-12-10,-16
1362,Nevada vs. California,2013-12-10,8
1363,Green Bay vs. Eastern Michigan,2013-12-10,9
1364,Monmouth-NJ vs. St. Francis (NY),2013-12-10,15
1365,Fordham vs. Colgate,2013-12-10,-4
1366,South Dakota vs. Kansas St.,2013-12-10,2
1367,Dartmouth vs. Illinois,2013-12-10,-7
1368,South Dakota State vs. Minnesota,2013-12-10,16
1369,Cal. State - Bakersfield vs. Nebraska Omaha,2013-12-10,-5
1370,Gonzaga vs. West Virginia,2013-12-10,4
1371,Idaho State vs. Utah,2013-12-10,-8
1372,Davidson vs. Niagara,2013-12-11,-11
1373,Howard vs. Central Florida,2013-12-11,15
1374,Penn St. vs. Duquesne,2013-12-11,-9
1375,Princeton vs. Rutgers,2013-12-11,5
1376,MD Baltimore Cty vs. Coppin St.,2013-12-11,20
1377,Alcorn St. vs. Jacksonville St.,2013-12-11,-11
1378,Northwestern St. vs. Louisiana Tech,2013-12-11,22
1379,Denver vs. Colorado St.,2013-12-11,-10
1380,Prairie View A&M vs. Brigham Young,2013-12-11,48
1381,North Dakota vs. Bowling Green,2013-12-11,10
1382,Boston U vs. George Washington,2013-12-11,-10
1383,North Dakota State vs. Notre Dame,2013-12-11,4
1384,Bryant vs. Ohio St.,2013-12-11,-38
1385,Wis.-Milwaukee vs. Wisconsin,2013-12-11,-26
1386,Buffalo vs. Canisius,2013-12-11,-14
1387,New Mexico St. vs. Arizona,2013-12-11,26
1388,Idaho vs. Montana,2013-12-11,-11
1389,Weber St. vs. Utah Valley,2013-12-11,3
1390,Maryland vs. Boston College,2013-12-12,-8
1391,Savannah State vs. Arkansas,2013-12-12,29
1392,LIU Brooklyn vs. New Jersey Tech,2013-12-12,3
1393,Florida Atlantic vs. DePaul,2013-12-12,11
1394,Army vs. Maine,2013-12-13,10
1395,Missouri St. vs. Oral Roberts,2013-12-13,3
1396,Arkansas-Little Rock vs. Memphis,2013-12-13,-14
1397,Elon University vs. Colorado,2013-12-13,17
1398,Campbell vs. Loyola-Chicago,2013-12-13,-12
1399,Southeastern Louisiana vs. Mississippi St.,2013-12-13,6
1400,Arkansas-Pine Bluff vs. Oregon St.,2013-12-13,-14
1401,Iowa vs. Iowa St.,2013-12-13,-3
1402,VCU vs. Northern Iowa,2013-12-14,9
1403,Arizona vs. Michigan,2013-12-14,2
1404,Western Kentucky vs. Louisville,2013-12-14,18
1405,Sam Houston St. vs. Toledo,2013-12-14,-16
1406,Samford vs. Florida Gulf Coast,2013-12-14,32
1407,Grambling State vs. Arizona St.,2013-12-14,42
1408,Florida Atlantic vs. Maryland,2013-12-14,-4
1409,Alabama A&M vs. Ohio,2013-12-14,-25
1410,Louisiana Tech vs. Oklahoma St.,2013-12-14,-15
1411,St. Bonaventure vs. Iona,2013-12-14,-13
1412,Wagner vs. Rider,2013-12-14,21
1413,Indiana - Purdue vs. Marquette,2013-12-14,-36
1414,Indiana St. vs. UMKC,2013-12-14,11
1415,Notre Dame vs. Indiana,2013-12-14,-7
1416,Jacksonville St. vs. Dartmouth,2013-12-14,30
1417,UC Riverside vs. Air Force,2013-12-14,10
1418,Arkansas St. vs. Nebraska,2013-12-14,-12
1419,Michigan St vs. Oakland,2013-12-14,4
1420,Belmont vs. South Dakota State,2013-12-14,-13
1421,No.Carolina A&T vs. East Carolina,2013-12-14,13
1422,Middle Tennessee St. vs. Mississippi,2013-12-14,-9
1423,Fresno St. vs. California,2013-12-14,11
1424,Coppin St. vs. Richmond,2013-12-14,-22
1425,McNeese St. vs. Texas A&M,2013-12-14,-13
1426,St. Mary's vs. Boise St.,2013-12-14,-8
1427,SIU - Edwardsville vs. IUPU - Ft. Wayne,2013-12-14,20
1428,Binghamton vs. Monmouth-NJ,2013-12-14,-28
1429,James Madison vs. High Point,2013-12-14,-15
1430,Furman vs. Clemson,2013-12-14,36
1431,Central Michigan vs. Dayton,2013-12-14,-26
1432,Liberty vs. Austin Peay,2013-12-14,6
1433,Cincinnati vs. Xavier,2013-12-14,-17
1434,UC Davis vs. Stanford,2013-12-14,27
1435,Wofford vs. Saint Louis,2013-12-14,14
1436,Houston vs. Louisiana-Lafayette,2013-12-14,-3
1437,North Dakota State vs. Ohio St.,2013-12-14,-17
1438,Charleston Southern vs. Alabama,2013-12-14,14
1439,Utah Valley vs. Utah St.,2013-12-14,11
1440,Gonzaga vs. South Alabama,2013-12-14,9
1441,Idaho vs. Portland St.,2013-12-14,1
1442,Youngstown St. vs. Pittsburgh,2013-12-14,18
1443,St. Peter's vs. Seton Hall,2013-12-14,-3
1444,Navy vs. Bryant,2013-12-14,10
1445,Eastern Kentucky vs. Wisconsin,2013-12-14,-25
1446,Princeton vs. Penn St.,2013-12-14,-2
1447,Howard vs. Fordham,2013-12-14,19
1448,Old Dominion vs. Georgia St,2013-12-14,6
1449,Robert Morris vs. Duquesne,2013-12-14,-4
1450,Tennessee vs. Wichita St.,2013-12-14,-9
1451,Loyola Marymount vs. Valparaiso,2013-12-14,-7
1452,Northern Illinois vs. Massachusetts,2013-12-14,26
1453,Jackson State vs. Evansville,2013-12-14,-6
1454,Idaho State vs. Washington,2013-12-14,-19
1455,Lipscomb vs. Georgia,2013-12-14,9
1456,NC-Greensboro vs. Rutgers,2013-12-14,-17
1457,Canisius vs. St. Francis (NY),2013-12-14,-16
1458,Tulsa vs. Oklahoma,2013-12-14,10
1459,Grand Canyon vs. Northern Arizona,2013-12-14,-2
1460,Kentucky vs. North Carolina,2013-12-14,-5
1461,Detroit vs. N.C. State,2013-12-14,-3
1462,Butler vs. Purdue,2013-12-14,6
1463,Nebraska Omaha vs. Nevada,2013-12-14,2
1464,Colgate vs. Albany,2013-12-14,-9
1465,UNLV vs. Southern Utah,2013-12-14,-22
1466,New Mexico vs. Kansas,2013-12-14,17
1467,Bethune-Cookman vs. Akron,2013-12-14,28
1468,West Virginia vs. Marshall,2013-12-14,-10
1469,Prairie View A&M vs. UCLA,2013-12-14,-24
1470,Green Bay vs. South Dakota,2013-12-14,4
1471,Illinois-Chicago vs. SE Missouri St.,2013-12-14,6
1472,Louisiana-Monroe vs. Louisiana State,2013-12-14,7
1473,Texas State vs. Texas,2013-12-14,32
1474,New Mexico St. vs. Drake,2013-12-14,-12
1475,Texas-Arlington vs. Houston Baptist,2013-12-14,-10
1476,Illinois vs. Oregon,2013-12-14,-7
1477,Nicholls State vs. San Francisco,2013-12-14,-29
1478,Brigham Young vs. Utah,2013-12-14,-17
1479,Chattanooga vs. Northern Kentucky,2013-12-15,-16
1480,Northeastern vs. Fairfield,2013-12-15,4
1481,Central Conn. St. vs. Hofstra,2013-12-15,-5
1482,Stephen F. Austin vs. North Texas,2013-12-15,-34
1483,Marist vs. Charleston,2013-12-15,-7
1484,Manhattan vs. NC-Wilmington,2013-12-15,5
1485,Quinnipiac vs. Vermont,2013-12-15,13
1486,Bowling Green vs. Morehead St.,2013-12-15,6
1487,Central Arkansas vs. Texas Tech,2013-12-15,-22
1488,N.C. Asheville vs. South Carolina Upstate,2013-12-15,10
1489,Wyoming vs. Denver,2013-12-15,3
1490,UC Santa Barbara vs. San Diego,2013-12-15,-11
1491,Texas Southern vs. Cal St. Fullerton,2013-12-15,7
1492,Delaware State vs. Howard,2013-12-15,-2
1493,Western Michigan vs. Missouri,2013-12-15,6
1494,Pepperdine vs. Washington St.,2013-12-15,-17
1495,Cal. State - Bakersfield vs. Southern California,2013-12-15,-4
1496,Syracuse vs. St. John's,2013-12-15,-5
1497,Stony Brook vs. New Hampshire,2013-12-15,-19
1498,Norfolk State vs. Boston U,2013-12-15,-4
1499,Drexel vs. Davidson,2013-12-15,-14
1500,Wright St. vs. Miami (OH),2013-12-15,3
1501,Texas-Pan American vs. Texas Christian,2013-12-15,9
1502,Hartford vs. Sacred Heart,2013-12-15,12
1503,Appalachian St. vs. Winthrop,2013-12-15,-8
1504,La Salle vs. Villanova,2013-12-15,-21
1505,Tennessee Tech vs. Lamar,2013-12-15,-5
1506,Chicago St. vs. DePaul,2013-12-15,-7
1507,Montana St. vs. Portland,2013-12-15,3
1508,UC Irvine vs. Eastern Washington,2013-12-15,-9
1509,Troy vs. Kansas St.,2013-12-15,29
1510,Maryland - E. Shore vs. Oregon St.,2013-12-15,-32
1511,Georgia Southern vs. UAB,2013-12-15,-22
1512,Oral Roberts vs. Akron,2013-12-16,10
1513,Canisius vs. Holy Cross,2013-12-16,10
1514,Kennesaw St. vs. Georgia Tech,2013-12-16,17
1515,Mississippi Valley State vs. Northwestern,2013-12-16,-22
1516,Alcorn St. vs. Mercer,2013-12-16,-26
1517,Delaware vs. North Dakota State,2013-12-16,-19
1518,New Orleans vs. Texas-El Paso,2013-12-16,2
1519,Western Carolina vs. Cleveland St.,2013-12-16,11
1520,Illinois St. vs. Oakland,2013-12-16,-15
1521,Gardner-Webb vs. Duke,2013-12-16,19
1522,Tenn-Martin vs. Presbyterian,2013-12-16,-3
1523,Western Illinois vs. Alabama St.,2013-12-16,7
