,PLAYER,TEAM,YEAR,PER
876,Davis Rozitis,Hawaii,2012-2013,20.34363550256823
877,Davon Haynes,Arkansas-Pine Bluff,2012-2013,17.466142375497647
878,Davon Jones,Jackson State,2012-2013,5.821531838645591
879,Davon Marshall,Liberty,2012-2013,23.42564098851389
880,Davon Usher,Mississippi Valley State,2012-2013,19.458152470026068
881,Dawon Cummings,Indiana St.,2012-2013,16.684347425540757
882,Daylen Harrison,Eastern Michigan,2012-2013,21.811824919938392
883,Daylen Robinson,Texas Tech,2012-2013,22.659242309184535
884,De'Aires Tate,Sacred Heart,2012-2013,13.02058035444744
885,De'End Parker,San Francisco,2012-2013,20.708471275322815
886,De'Mon Brooks,Davidson,2012-2013,29.62581197284155
887,DeAndre Daniels,Connecticut,2012-2013,19.10415779982126
888,DeAndre Kane,Marshall,2012-2013,25.166499459577537
889,DeLovell Earls,Air Force,2012-2013,19.565855705781708
890,DeMarc Richardson,Tenn-Martin,2012-2013,12.574057407920304
891,DeMarcus Gatlin,Sam Houston St.,2012-2013,17.24290138083543
892,DeMario Mayfield,Charlotte,2012-2013,23.14774359988517
893,DeMarko Nash,Texas-Pan American,2012-2013,3.681951769301652
894,DeQuan Hicks,Northwestern St.,2012-2013,38.507286158640724
895,DeQuavious Wagner,Arkansas,2012-2013,3.726322659426285
896,DeShawn Dockery,Tennessee St.,2012-2013,4.013790240851512
897,DeShawn Painter,Old Dominion,2012-2013,23.63018146023999
898,DeShawn Stephens,San Diego St.,2012-2013,24.31913845293287
899,DeShone McClure,Central Arkansas,2012-2013,17.58686161492948
900,DeVince Boykins,Marshall,2012-2013,14.753212331558155
901,DeVon Walker,Florida,2012-2013,2.1590138204051725
902,DeWayne Jackson,Morgan St.,2012-2013,27.300117410152698
903,Dee Davis,Xavier,2012-2013,22.201924116493597
904,Dee Goens,Holy Cross,2012-2013,17.187959386378708
905,Dee Oldham,Tenn-Martin,2012-2013,22.550739078930658
906,Deion Clark,Old Dominion,2012-2013,13.54325020258125
907,Deion Taylor,Richmond,2012-2013,16.363773595768112
908,Dejan Kostur,Idaho State,2012-2013,14.424689118481954
909,Dejan Kravic,Texas Tech,2012-2013,28.009756362132013
910,Deji Ibitayo,Akron,2012-2013,15.620802265944503
911,Dejuan McGaughy,High Point,2012-2013,17.632328406687254
912,Delbert Love,Kennesaw St.,2012-2013,12.493255363924856
913,Demarcus Holland,Texas,2012-2013,1.4484428812111243
914,Demarquelle Tabb,Alabama A&M,2012-2013,26.04357476733171
915,Demetri Wheeler,Grambling State,2012-2013,11.29423053269129
916,Demetric Williams,Wichita St.,2012-2013,22.635359869780572
917,Demetrius Harris,Wis.-Milwaukee,2012-2013,15.336430567154833
918,Demetrius Pollard,Northeastern,2012-2013,16.88333325725591
919,Demetrius Treadwell,Akron,2012-2013,27.955533281997976
920,Demetrius Walker,New Mexico,2012-2013,2.2111107614630607
921,Demitrius Conger,St. Bonaventure,2012-2013,26.755705105924104
922,Demondre Chapman,Prairie View A&M,2012-2013,10.786116332748195
923,Deng Deng,Long Beach St.,2012-2013,12.225364620473549
924,Deniz Kilicli,West Virginia,2012-2013,13.785736128319549
925,Dennis Clifford,Boston College,2012-2013,21.792769715237082
926,Dennis Kramer,San Diego,2012-2013,7.797985351389128
927,Dennis Ogbe,Tennessee Tech,2012-2013,21.853833966758344
928,Dennis Tinnon,Marshall,2012-2013,22.366501083747732
929,Denny Burguillos,Georgia St,2012-2013,13.082039321414467
930,Denton Koon,Princeton,2012-2013,20.09843120932282
931,Denzel Douglas,Idaho,2012-2013,8.798977055111337
932,Denzel Ingram,Charlotte,2012-2013,14.508087760649769
933,Denzel Johnson,Santa Clara,2012-2013,15.388943837069208
934,Denzel McDaniel,Alabama St.,2012-2013,11.528546548252734
935,Denzel Valentine,Michigan St,2012-2013,25.176077704624575
936,Deon Edwin,Southern Miss,2012-2013,18.34125224037346
937,Deon Mitchell,Northern Iowa,2012-2013,24.347466324024232
938,Deon Rodgers,Texas-Arlington,2012-2013,17.386712465968753
939,Deonata Jethroe,Troy,2012-2013,15.46437197644475
940,Deonte Alexander,Lipscomb,2012-2013,17.07685213945662
941,Deonte Burton,Nevada,2012-2013,22.384263108705476
942,Deonte' Jones,Texas State,2012-2013,10.927267110722706
943,Dera Nd-Ezuma,Rider,2012-2013,22.36903366921597
944,Derek Cooke Jr.,Wyoming,2012-2013,22.149209472028094
945,Derek Elston,Indiana,2012-2013,4.722016451709226
946,Derek Needham,Fairfield,2012-2013,12.229235023831865
947,Derek Thompson,Eastern Michigan,2012-2013,13.868686073528384
948,Derian Shaffer,SIU - Edwardsville,2012-2013,17.70054649615288
949,Deric Hill,Florida International,2012-2013,28.74521892846439
950,Derick Beltran,Southern,2012-2013,2.358740954804981
951,Derick Flowers,UC Irvine,2012-2013,20.266402345137404
952,Deron Powers,Hampton,2012-2013,15.262474113039826
953,Derrell Armstrong,NC-Greensboro,2012-2013,18.0764320935294
954,Derrell Edwards,High Point,2012-2013,12.718700984230296
955,Derrell Robertson Jr.,DePaul,2012-2013,12.14567564256828
956,Derrell Taylor,Jackson State,2012-2013,18.492918683156937
957,Derrick Barden,Northern Colorado,2012-2013,25.35926198111933
958,Derrick Colter,Duquesne,2012-2013,18.721734617843193
959,Derrick Henry,Winthrop,2012-2013,16.985240347211356
960,Derrick Marks,Boise St.,2012-2013,22.33476357237587
961,Derrick Millinghaus,Mississippi,2012-2013,4.639627162634183
962,Derrick Nix,Michigan St,2012-2013,25.58784589263692
963,Derrick Randall,Rutgers,2012-2013,11.269351144194355
964,Derrick Richardson Jr,Central Michigan,2012-2013,19.045009905139057
965,Derrick Rodgers,Portland,2012-2013,8.13364763619806
966,Derrick Thomas,Drexel,2012-2013,19.823767328035025
967,Derrick Williams,Richmond,2012-2013,20.694289036603205
968,Derrick Wilson,Marquette,2012-2013,27.127428979127153
969,Derrico Peck,Northeastern,2012-2013,18.391247333367737
970,Derrious Gilmore,Wyoming,2012-2013,12.494729562089944
971,Desharick Guidry,McNeese St.,2012-2013,19.872657613234274
972,Deshaun Sunderhaus,Seattle,2012-2013,15.401362786455014
973,Deshaun Thomas,Ohio St.,2012-2013,24.81483752913967
974,Desi Washington,St. Peter's,2012-2013,15.842943577797557
975,Desmar Jackson,Southern Illinois,2012-2013,18.82703811816201
976,Desmond Haymon,Stephen F. Austin,2012-2013,18.30787656836881
977,Desmond Hubert,North Carolina,2012-2013,11.329001733473019
978,Desmond Simmons,Washington,2012-2013,7.182978380354729
979,Desmond Wade,Fairfield,2012-2013,26.174989797229102
980,Deuce Bello,Baylor,2012-2013,15.642459530517266
981,Deuce Johnson,Cal St. Fullerton,2012-2013,18.267435473414256
982,Devante McClung,Tennessee St.,2012-2013,5.607675400692719
983,Devante Wallace,High Point,2012-2013,23.64139505486474
984,Devareaux Manley,Kent St.,2012-2013,10.089898397250881
985,Deven Williams,Savannah State,2012-2013,15.575307600177995
986,Deverin Muff,Eastern Kentucky,2012-2013,24.202122690764437
987,Devin Booker,Clemson,2012-2013,23.612093300092607
988,Devin Cherry,Cornell,2012-2013,13.662900896183467
989,Devin Joint,South Carolina State,2012-2013,16.598392765811692
990,Devin Langford,Illinois,2012-2013,4.32236045421076
991,Devin Oliver,Dayton,2012-2013,26.486561291875294
992,Devin Price,Marist,2012-2013,11.368344430863816
993,Devin Thomas,Wake Forest,2012-2013,25.140447099916663
994,Devon Atkinson,Morehead St.,2012-2013,18.457643846347448
995,Devon Bookert,Florida St.,2012-2013,17.064231281760758
996,Devon Collier,Oregon St.,2012-2013,20.171517809305683
997,Devon Long,Cleveland St.,2012-2013,20.57070173193285
998,Devon Moore,James Madison,2012-2013,24.25603443353119
999,Devon Saddler,Delaware,2012-2013,10.22683019160832
1000,Devon Scott,Dayton,2012-2013,26.033467121382216
1001,Devon Turk,Loyola-Chicago,2012-2013,9.952654055999762
1002,Devon White,Niagara,2012-2013,28.082849882261723
1003,Devonta Abron,Texas Christian,2012-2013,15.021357791155724
1004,Devonta Pollard,Alabama,2012-2013,5.599357588607053
1005,Devonta White,Georgia St,2012-2013,25.656679083708063
1006,Devonte Brown,Indiana St.,2012-2013,10.310559917889497
1007,Devonte Elliott,Nevada,2012-2013,20.3655012781408
1008,Devonte Hampton,Alcorn St.,2012-2013,8.888273631714048
1009,Dewayne Bowden,Houston Baptist,2012-2013,10.845715222263195
1010,Dewayne Dedmon,Southern California,2012-2013,25.70418255590954
1011,Dewayne Russell,Northern Arizona,2012-2013,16.734713055043454
1012,Dexter Ellington,Texas Southern,2012-2013,20.19139499758235
1013,Dexter Fields,Murray St.,2012-2013,17.39282934608626
1014,Dexter Kernich-Drew,Washington St.,2012-2013,17.114072808285247
1015,Dexter Strickland,North Carolina,2012-2013,14.317658462275423
1016,Dezmine Wells,Maryland,2012-2013,7.717371810416659
1017,Dillon Graham,Florida,2012-2013,0.21801652528524673
1018,Dimitri Batten,Old Dominion,2012-2013,20.355168206765573
1019,Dinko Marshavelski,Northeastern,2012-2013,15.295545855934709
1020,Dion Nesmith,Monmouth-NJ,2012-2013,15.821245211786712
1021,Dionte Adams,Hampton,2012-2013,12.95549890215179
1022,Dom Hoffman,Bucknell,2012-2013,18.634213969851732
1023,Dom Morris,Boston U,2012-2013,23.702620865972616
1024,Dominic Artis,Oregon,2012-2013,14.748233828680318
1025,Dominick Scelfo,Cornell,2012-2013,8.579644735557487
1026,Dominique Buckley,Toledo,2012-2013,21.70678055240608
1027,Dominique Cowell,Maryland - E. Shore,2012-2013,11.24817618801618
1028,Dominique Major,St. Francis (PA),2012-2013,42.65886739455615
1029,Dominique Rutledge,West Virginia,2012-2013,20.527306432183472
1030,Don McAvoy III,Western Illinois,2012-2013,16.13875079517173
1031,Donald Williams II,Maryland - E. Shore,2012-2013,3.907450984459841
1032,Donley Minor,Lamar,2012-2013,12.65402248213319
1033,Donnavan Kirk,DePaul,2012-2013,26.91390631256656
1034,Donnell Minton,Lamar,2012-2013,7.491652059791327
1035,Donnie Hale,Purdue,2012-2013,9.48192808886843
1036,Donovan Gibbs,Indiana - Purdue,2012-2013,23.054700732235997
1037,Donovan Johnson,CSU Northridge,2012-2013,9.558465479782566
1038,Donovan Kates,Manhattan,2012-2013,10.958326326939144
1039,Donta Harper,Gardner-Webb,2012-2013,21.26737220154022
1040,Dontae Cannon,McNeese St.,2012-2013,16.848230253328115
1041,Donte Hill,Old Dominion,2012-2013,19.698892500314976
1042,Donte Pretlow,Morgan St.,2012-2013,10.814484406515684
1043,Donte Williams,Georgia,2012-2013,7.453749002018159
1044,Dorian Albritton,VMI,2012-2013,17.62489810301041
1045,Dorian Green,Colorado St.,2012-2013,18.661140420118205
1046,Dorrian Williams,Missouri St.,2012-2013,6.729520741305326
1047,Doug Anderson,Detroit,2012-2013,28.457513165973698
1048,Doug Archer,North Dakota,2012-2013,9.46715536464175
1049,Doug Browman,Virginia,2012-2013,6.794642650851685
1050,Doug McDermott,Creighton,2012-2013,16.872346500042212
1051,Dragan Sekelja,Florida Atlantic,2012-2013,23.471107501447488
1052,Drake Thomas,Southern Utah,2012-2013,9.234949322718322
1053,Drake U'u,Cal Poly SLO,2012-2013,23.748597692818525
1054,Drazen Zlovaric,Chattanooga,2012-2013,22.671917363414156
1055,Dre Calloway,St. Francis (NY),2012-2013,38.089394014306336
1056,Dre Conner,South Alabama,2012-2013,8.29446726223149
1057,Dre Evans,Southeastern Louisiana,2012-2013,13.836735019599677
1058,Dre Winston Jr.,Portland St.,2012-2013,24.33621195366517
1059,Drew Barham,Gonzaga,2012-2013,18.03758777002747
1060,Drew Charles,Texas-Arlington,2012-2013,18.358250596938614
1061,Drew Kelly,Morehead St.,2012-2013,14.580594234552295
1062,Drew McGhee,Miami (OH),2012-2013,29.229932806148877
1063,Drew Parker,NC-Greensboro,2012-2013,22.829199133452004
1064,Drew Valentine,Oakland,2012-2013,23.95500899826521
1065,Drew Wilson,Missouri St.,2012-2013,11.363332855890787
1066,Drimir Ferguson,North Carolina Central,2012-2013,13.631424123173089
1067,Dru Anthrop,Purdue,2012-2013,10.45262708510675
1068,Du'Vaughn Maxwell,Hampton,2012-2013,21.9059936323263
1069,Duke DaRe,UC Santa Barbara,2012-2013,11.661647767745954
1070,Duke Mondy,Oakland,2012-2013,28.999775721131787
1071,Dundrecous Nelson,Jackson State,2012-2013,11.313551207636749
1072,Durand Johnson,Pittsburgh,2012-2013,18.426354850553807
1073,Durand Scott,Miami-Florida,2012-2013,23.83810994795167
1074,Durrell McDonald,DePaul,2012-2013,11.97654991842831
1075,Dusty Hannahs,Texas Tech,2012-2013,14.293282599906293
1076,Dwaun Anderson,Wagner,2012-2013,13.11461702666699
1077,Dwayne Davis,Southern Miss,2012-2013,17.770333851660922
1078,Dwayne Evans,Saint Louis,2012-2013,29.549692733659068
1079,Dwayne Polee II,San Diego St.,2012-2013,9.161663560346621
1080,Dwayne Smith,George Washington,2012-2013,17.363907242731955
1081,Dwight Meikle,Hampton,2012-2013,14.900831588788671
1082,Dwight Powell,Stanford,2012-2013,29.28646442636295
1083,Dwight Tarwater,Cornell,2012-2013,17.467740897421947
1084,Dyami Starks,Bryant,2012-2013,12.775050107983377
1085,Dylan Cox,Army,2012-2013,29.35677941504776
1086,Dylan Fritsch,Jacksonville,2012-2013,8.884088991079375
1087,Dylan Garrity,Sacramento State,2012-2013,21.968017037461518
1088,Dylan Karell,Central Florida,2012-2013,16.607091969165857
1089,Dylan Moody,Fairleigh Dickinson,2012-2013,14.793734085924413
1090,Dylan Royer,Cal Poly SLO,2012-2013,16.56439438189265
1091,Dylan Sherwood,NC-Wilmington,2012-2013,15.36430687721852
1092,Dylan Talley,Nebraska,2012-2013,9.513627395331751
1093,Dylen Setzekorn,Citadel,2012-2013,11.819228442857845
1094,Dylon Cormier,Loyola-Maryland,2012-2013,25.31668631352048
1095,Dyricus Simms-Edwards,Bradley,2012-2013,24.791025614865976
1096,Dyshawn Pierre,Dayton,2012-2013,24.022761006719485
1097,E. Victor Nickerson,Charlotte,2012-2013,16.327090277708383
1098,E.J. Reed,LIU Brooklyn,2012-2013,16.834554989239578
1099,E.J. Singler,Oregon,2012-2013,10.02156918325808
1100,Earl Brown,St. Francis (PA),2012-2013,43.47378766708272
1101,Earnest Ross,Missouri,2012-2013,7.5427387850462715
1102,Earvin Morris Jr,Kent St.,2012-2013,22.535485273595043
1103,Ed Daniel,Murray St.,2012-2013,36.225958674907695
1104,Ed Waite,Monmouth-NJ,2012-2013,17.916727283456424
1105,Eddie Denard,New Orleans,2012-2013,16.010637202887345
1106,Eddie Murray,Florida Gulf Coast,2012-2013,15.64901622904324
1107,Eddie Odio,Boston College,2012-2013,25.68951362528283
1108,Edrico McGregor,Texas-San Antonio,2012-2013,17.409645681604726
1109,Edward Townsel,Arkansas St.,2012-2013,16.988396927064695
1110,Egheosa Edomwonyi,Elon University,2012-2013,17.846723703052586
1111,Egidijus Mockevicius,Evansville,2012-2013,28.172761356839725
1112,Ehimen Orukpe,Wichita St.,2012-2013,24.85397442395507
1113,Eitan Chemerinski,Cornell,2012-2013,19.97361005713334
1114,Eividas Petrulis,St. Mary's,2012-2013,7.481176858235177
1115,El Hadji Ndieguene,Coastal Carolina,2012-2013,26.578448667146873
1116,Elfrid Payton,Louisiana-Lafayette,2012-2013,24.07779134553783
1117,Eli Carter,Rutgers,2012-2013,23.152643584828578
1118,Eli Stalzer,Colorado,2012-2013,4.930474268988625
1119,Elias Desport,St. Peter's,2012-2013,14.731755054051128
1120,Elias Harris,Gonzaga,2012-2013,23.97254727655256
1121,Elijah Johnson,Kansas,2012-2013,13.26233491863809
1122,Elijah Pittman,Marshall,2012-2013,20.042817558872862
1123,Ella Ellis,Army,2012-2013,18.698999741714715
1124,Elliot Franshaw,Rice,2012-2013,21.02870679893137
1125,Elliott Eliason,Minnesota,2012-2013,18.99126424400907
1126,Elridge Moore,Louisiana-Lafayette,2012-2013,25.720402840659517
1127,Elston Turner,Texas A&M,2012-2013,11.385167706059443
1128,Emanuel Chapman,North Carolina Central,2012-2013,21.73481595228642
1129,Emil Jones,Troy,2012-2013,29.92334196060535
1130,Emmanuel Addo,Northern Colorado,2012-2013,5.234378618483055
1131,Emmanuel Okoro II,Howard,2012-2013,21.95002688885222
1132,Emmanuel Okoroba,Hampton,2012-2013,14.331555148960938
1133,Emmy Andujar,Manhattan,2012-2013,21.00751577949659
1134,Enoch Hood,James Madison,2012-2013,13.32806396427207
1135,Enosch Wolf,Connecticut,2012-2013,20.80887864326124
1136,Ephraim Ekanem,Northern Arizona,2012-2013,17.74234703200945
1137,Eric Atkins,Notre Dame,2012-2013,25.785457038655164
1138,Eric Fanning,Wagner,2012-2013,8.848768982886732
1139,Eric Ferguson,Georgia Southern,2012-2013,19.09170016167539
1140,Eric Hutchison,Montana,2012-2013,10.124571577455402
1141,Eric Jacobsen,Arizona St.,2012-2013,12.920118525344344
1142,Eric Laster,Loyola-Maryland,2012-2013,7.649752336857172
1143,Eric May,Iowa,2012-2013,11.146744541639684
1144,Eric McAlister,Stony Brook,2012-2013,18.984754857675068
1145,Eric McKnight,Florida Gulf Coast,2012-2013,22.19486679394763
1146,Eric Moreland,Oregon St.,2012-2013,29.55869732832625
1147,Eric Mosley,St. Bonaventure,2012-2013,23.361405914650454
1148,Eric Norman,Montana St.,2012-2013,16.551787457579685
1149,Eric Obeysekere,Holy Cross,2012-2013,27.4308641030884
1150,Eric Robertson,Chattanooga,2012-2013,13.773676174349132
1151,Eric Robertson,South Dakota,2012-2013,7.0533708366300765
1152,Eric Smith,South Carolina,2012-2013,4.307868907846153
1153,Eric Stutz,Eastern Kentucky,2012-2013,27.039077846485995
1154,Eric Truog,Marist,2012-2013,13.60551324939689
1155,Eric Washington,Presbyterian,2012-2013,25.612708804382052
1156,Eric Wise,Southern California,2012-2013,25.780419438637228
1157,Erick Green,Virginia Tech,2012-2013,25.436533704256753
1158,Erik Buggs,Valparaiso,2012-2013,24.351851750076698
1159,Erik Copes,George Mason,2012-2013,26.016080591078897
1160,Erik Etherly,Loyola-Maryland,2012-2013,25.701758742010547
1161,Erik Fromm,Butler,2012-2013,8.52546350162455
1162,Erik Kinney,Cal. State - Bakersfield,2012-2013,19.344565264606306
1163,Erik McCree,Murray St.,2012-2013,13.514561210255607
1164,Erik Murphy,Florida,2012-2013,2.71023304280389
1165,Erik Stenger,Xavier,2012-2013,19.62463943818081
1166,Erik Swoope,Miami-Florida,2012-2013,15.173558997583683
1167,Ernest Watson,Northern Kentucky,2012-2013,28.764126967591107
1168,Eron Harris,West Virginia,2012-2013,18.125610478051033
1169,Errick Peck,Cornell,2012-2013,14.999614371538883
1170,Ervin Thomas,Mississippi Valley State,2012-2013,25.064428631010387
1171,Eshaunte Jones,Northern Kentucky,2012-2013,20.005142487511826
1172,Estan Tyler,UMKC,2012-2013,13.347319197572467
1173,Ethan Faulkner,Northern Kentucky,2012-2013,21.97281961003207
1174,Ethan O'Day,Vermont,2012-2013,25.126943106083086
1175,Ethan Wragge,Creighton,2012-2013,25.11217911351076
1176,Evan Bruinsma,Detroit,2012-2013,27.516114355584815
1177,Evan Conti,Quinnipiac,2012-2013,24.751886775784165
1178,Evan Cooper,Hartford,2012-2013,16.221009363955567
1179,Evan Gordon,Arizona St.,2012-2013,27.910355472292988
1180,Evan Hymes,Siena,2012-2013,9.986063158923967
1181,Evan Nolte,Virginia,2012-2013,9.283883719515824
1182,Evan Ravenel,Ohio St.,2012-2013,17.097738632404702
1183,Evan Richard,Wis.-Milwaukee,2012-2013,7.781043218785988
1184,Evan Roquemore,Santa Clara,2012-2013,28.698744838883666
1185,Evans Ganapamo,New Orleans,2012-2013,14.471733807247126
1186,Evin Graham,Jacksonville,2012-2013,9.634125015072426
1187,Fabyon Harris,Texas A&M,2012-2013,6.31055067927083
1188,Fahro Alihodzic,UAB,2012-2013,18.23846415707428
1189,Farad Cobb,Chattanooga,2012-2013,21.78787993420203
1190,Felix Balamou,St. John's,2012-2013,19.633545314422175
1191,Ferg Myrick,New Hampshire,2012-2013,15.688101624656591
1192,Ferrakohn Hall,Memphis,2012-2013,18.093671684860315
1193,Filip Cvjeticanin,Florida Gulf Coast,2012-2013,7.472858218534353
1194,Finis Craddock,Central Michigan,2012-2013,17.996681254845512
1195,Flavien Davis,Montana St.,2012-2013,17.59218003885973
1196,Frank Gaines,IUPU - Ft. Wayne,2012-2013,12.67360028332395
1197,Frank Kaminsky,Wisconsin,2012-2013,25.86787971068622
1198,Frank Okeke,New Hampshire,2012-2013,9.519140696582346
1199,Frank Otis,Weber St.,2012-2013,35.011787349924816
1200,Frank Rogers,San Francisco,2012-2013,20.151659639699428
1201,Frankie Dobbs,Bryant,2012-2013,24.982969001304536
1202,Frankie Sullivan,Auburn,2012-2013,20.802299339571366
1203,Frantz Massenat,Drexel,2012-2013,17.47969422279323
1204,Franz Rassman,Loyola-Maryland,2012-2013,24.713632092823126
1205,Fred Chatmon,UMKC,2012-2013,23.662289979493767
1206,Fred Gulley,Arkansas,2012-2013,3.8915249188465353
1207,Fred Heldring,William & Mary,2012-2013,21.739798056191862
1208,Fred Hunter,Nicholls State,2012-2013,27.770438696300776
1209,Fred Miller,South Carolina Upstate,2012-2013,17.506574247596358
1210,Fred Newell,North Dakota State,2012-2013,16.74511038400911
1211,Fred Sturdivant,Texas Southern,2012-2013,32.94269451040793
1212,Fred Thomas,Mississippi St.,2012-2013,25.165178095536124
1213,Fred Van Vleet,Wichita St.,2012-2013,23.8547215211301
1214,Freddie Goldstein,South Alabama,2012-2013,3.552254520304409
1215,Freddie Jackson,NC-Wilmington,2012-2013,15.736145386941311
1216,Freddie Riley,Massachusetts,2012-2013,18.234760063441964
1217,Freddy Asprilla,Canisius,2012-2013,17.9558299535981
1218,Fuquan Edwin,Seton Hall,2012-2013,27.764285034354252
1219,Gabas Maldunas,Dartmouth,2012-2013,25.08911231454836
1220,Gabe Knutson,Lehigh,2012-2013,25.156928976304634
1221,Gabe Rogers,Northern Arizona,2012-2013,13.420790417573992
1222,Gabriel Harris,Stanford,2012-2013,21.34327368323633
1223,Gabriel Olaseni,Iowa,2012-2013,4.010490724820154
1224,Gaby Belardo,Florida International,2012-2013,8.147689410270965
1225,Gaellan Bewernick,Northern Arizona,2012-2013,26.601134918461362
1226,Galal Cancer,Cornell,2012-2013,19.113455965563205
1227,Garlon Green,Texas Christian,2012-2013,15.330172411116509
1228,Garrett Jefferson,Hawaii,2012-2013,13.949221181075917
1229,Garrett Johnson,Fresno St.,2012-2013,20.323800502524264
1230,Garrick Sherman,Notre Dame,2012-2013,24.553897205611346
1231,Garvey Young,Quinnipiac,2012-2013,18.04723150229207
1232,Gary Bell Jr.,Gonzaga,2012-2013,29.399420099427264
1233,Gary Browne,West Virginia,2012-2013,21.676280305209186
1234,Gary Cox,Monmouth-NJ,2012-2013,17.266256421664544
1235,Gary Franklin,Baylor,2012-2013,17.159552609384452
1236,Gary Harris,Michigan St,2012-2013,21.5487246555464
1237,Gary Johnson,Albany,2012-2013,13.353405479837265
1238,Gary Ricks Jr.,Drake,2012-2013,19.952253546104746
1239,Gary Roberson,Northwestern St.,2012-2013,18.735822980060092
1240,Gary Stewart,Northwestern St.,2012-2013,19.539034545110987
1241,Gary Talton,Illinois-Chicago,2012-2013,21.815867823118687
1242,Gary Winston,Portland St.,2012-2013,17.67973233609521
1243,Gavin Stephenson,VMI,2012-2013,17.662426926225532
1244,Gavin Thurman,Missouri St.,2012-2013,5.478029839746932
1245,Gavin Ware,Mississippi St.,2012-2013,21.436151733982157
1246,Ge'Lawn Guyn,Cincinnati,2012-2013,12.925545427820586
1247,Gee McGhee,Chattanooga,2012-2013,21.96045461051115
1248,Gelaun Wheelwright,Weber St.,2012-2013,10.311574096803577
1249,Gene Swindle,James Madison,2012-2013,15.948455594487223
1250,Gene Teague,Seton Hall,2012-2013,17.562593162407815
1251,George Fant,Western Kentucky,2012-2013,19.73429062822989
1252,George Marshall,Wisconsin,2012-2013,22.879400375183728
1253,Georges Niang,Iowa St.,2012-2013,25.174103157933803
1254,Geovonie McKnight,Miami (OH),2012-2013,39.07098282019391
1255,Geron Johnson,Memphis,2012-2013,23.271508882198333
1256,Gerrell Martin,LIU Brooklyn,2012-2013,20.992436809277823
1257,Gerson Santo,Colorado St.,2012-2013,20.612143648747576
1258,Gideon Gamble,Winthrop,2012-2013,18.521666858588056
1259,Glen Dean,Utah,2012-2013,5.970860473905893
1260,Glenn Bryant,Eastern Michigan,2012-2013,21.067793276849464
1261,Glenn Cosey,Eastern Kentucky,2012-2013,30.918120036367092
1262,Glenn Powell,Jacksonville,2012-2013,10.949816854424299
1263,Glenn Robinson III,Michigan,2012-2013,7.342843182368302
1264,Godwin Okonji,Loyola Marymount,2012-2013,18.38733990683548
1265,Goran Pantovic,Drexel,2012-2013,11.049566041847855
1266,Gorgui Dieng,Louisville,2012-2013,39.5177148090943
1267,Grandy Glaze,Saint Louis,2012-2013,19.11272034499568
1268,Grant Gibbs,Creighton,2012-2013,33.154443310261826
1269,Grant Jerrett,Arizona,2012-2013,7.41268885163033
1270,Grant Mullins,Columbia,2012-2013,22.40430340479243
1271,Grant Verhoeven,Stanford,2012-2013,15.581728248069
1272,Green Hill,Alabama A&M,2012-2013,12.53701168374594
1273,Greg Brown,St. Francis (PA),2012-2013,44.84808872831264
1274,Greg Gainey,Texas-Arlington,2012-2013,18.076712142293538
1275,Greg Gantt,Florida Atlantic,2012-2013,16.11966055854241
1276,Greg Kelley,Yale,2012-2013,20.035141694050093
1277,Greg Louis,Pennsylvania,2012-2013,21.617852463855453
1278,Greg Mays,Green Bay,2012-2013,22.8486084816438
1279,Greg Rice,Indiana - Purdue,2012-2013,22.551830404182546
1280,Greg Robbins,Richmond,2012-2013,23.26635975430655
1281,Greg Smith,Colorado St.,2012-2013,24.232542286405238
1282,Greg Tucker,Northern Colorado,2012-2013,11.578896416329714
1283,Gregory Echenique,Creighton,2012-2013,22.094872032298927
1284,Gregory Graves,Mount St. Mary's,2012-2013,16.805915067779356
1285,Gus Leeper,Arkansas-Little Rock,2012-2013,8.922017473275773
1286,Guy Landry Edi,Gonzaga,2012-2013,26.109802724557845
1287,Hal Bateman,Stephen F. Austin,2012-2013,22.712814354936302
1288,Halil Kanacevic,St. Joseph's,2012-2013,26.595531724552067
1289,Hameed Ali,Texas A&M CC,2012-2013,19.305980415748223
1290,Hanner Mosquera-Perea,Indiana,2012-2013,5.904254482880913
1291,Hans Brase,Princeton,2012-2013,19.199644165324987
1292,Haralds Karlis,Seton Hall,2012-2013,11.453249738894332
1293,Harold Washington,Canisius,2012-2013,21.321701182349607
1294,Hauns Brereton,Hawaii,2012-2013,21.270415585404407
1295,Hayden Humes,Illinois-Chicago,2012-2013,20.956965414360358
1296,Henry Brooks,Pennsylvania,2012-2013,14.30297804185162
1297,Herdie Lawrence,Austin Peay,2012-2013,15.961715559903237
1298,Holden Greiner,Lehigh,2012-2013,29.575435449491778
1299,Holden Mobley,Belmont,2012-2013,15.728019798144702
1300,Holton Hunsaker,Utah Valley,2012-2013,14.470853874079882
1301,Hondo Webb,Lamar,2012-2013,13.61389158897285
1302,Hugh Greenwood,New Mexico,2012-2013,12.219727245312619
1303,Hunter Harris,East Tennessee St.,2012-2013,18.44481193896594
1304,Hunter Mickelson,Arkansas,2012-2013,5.184718495902584
1305,Hunter Miller,Stetson,2012-2013,20.532710082394416
1306,Hunter Williams,Troy,2012-2013,15.965958535358448
1307,Hurley Johnson,Texas-Pan American,2012-2013,22.10498562078065
1308,Hyjii Thomas,Texas-San Antonio,2012-2013,11.79723722405765
1309,Ian Chiles,Morgan St.,2012-2013,23.981378659480555
1310,Ian Clark,Belmont,2012-2013,20.69770445647055
