,MATCH,DATE,PT_DIFF
57,Jacksonville vs. Georgia,2012-11-09,6.0
58,Radford vs. Wake Forest,2012-11-09,-12.0
59,Wofford vs. Colorado,2012-11-09,15.0
60,St. Francis (PA) vs. Penn St.,2012-11-09,7.0
61,Kennesaw St. vs. Tennessee,2012-11-09,-9.0
62,St. Peter's vs. Rutgers,2012-11-09,-4.0
63,UMKC vs. Seton Hall,2012-11-09,39.0
64,Binghamton vs. Loyola-Maryland,2012-11-09,-26.0
65,Grambling State vs. Cleveland St.,2012-11-09,43.0
66,Towson vs. Charleston,2012-11-09,17.0
67,Norfolk State vs. Rhode Island,2012-11-09,12.0
68,Mississippi St. vs. Troy,2012-11-09,-3.0
69,SE Missouri St. vs. Kansas,2012-11-09,19.0
70,Samford vs. Austin Peay,2012-11-09,11.0
71,Bryant vs. Indiana,2012-11-09,-43.0
72,Fresno St. vs. Texas,2012-11-09,-2.0
73,Southern vs. Iowa St.,2012-11-09,23.0
74,Toledo vs. Loyola-Chicago,2012-11-09,12.0
75,American U. vs. Minnesota,2012-11-09,-36.0
76,UC Santa Barbara vs. Louisiana State,2012-11-09,14.0
77,Tenn-Martin vs. Arkansas-Little Rock,2012-11-09,16.0
78,Maryland vs. Kentucky,2012-11-09,3.0
79,Alabama St. vs. Middle Tennessee St.,2012-11-09,-44.0
80,Niagara vs. Oregon St.,2012-11-09,-19.0
81,Mississippi Valley State vs. Mississippi,2012-11-09,36.0
82,San Jose St. vs. New Orleans,2012-11-09,4.0
83,UC Davis vs. Oklahoma St.,2012-11-09,8.0
84,Stony Brook vs. Marist,2012-11-09,-3.0
85,North Dakota vs. Kansas St.,2012-11-09,33.0
86,Denver vs. Iona,2012-11-09,-7.0
87,Arkansas-Pine Bluff vs. Houston Baptist,2012-11-09,-4.0
88,Wright St. vs. Idaho,2012-11-09,-10.0
89,Coppin St. vs. Southern California,2012-11-09,-14.0
90,San Francisco vs. Stanford,2012-11-09,-12.0
91,Maryland - E. Shore vs. Hawaii,2012-11-09,12.0
92,Princeton vs. Buffalo,2012-11-10,-4.0
93,Air Force vs. Army,2012-11-10,11.0
94,Portland vs. Ohio,2012-11-10,29.0
95,New Jersey Tech vs. Providence,2012-11-10,-1.0
96,Evansville vs. Notre Dame,2012-11-10,-9.0
97,Quinnipiac vs. Hartford,2012-11-10,-4.0
98,Youngstown St. vs. George Washington,2012-11-10,-7.0
99,Holy Cross vs. Texas-San Antonio,2012-11-10,-4.0
100,SIU - Edwardsville vs. Missouri,2012-11-10,14.0
101,Maine vs. Dartmouth,2012-11-10,13.0
102,Morgan St. vs. Old Dominion,2012-11-10,-11.0
103,Northern Arizona vs. Oregon,2012-11-10,-10.0
104,Central Arkansas vs. Arizona St.,2012-11-10,15.0
105,Central Conn. St. vs. Fairfield,2012-11-10,-1.0
106,Western Kentucky vs. Southern Miss,2012-11-10,3.0
107,Western Michigan vs. Cornell,2012-11-10,8.0
108,Chicago St. vs. Green Bay,2012-11-10,-5.0
109,East Tennessee St. vs. Virginia Tech,2012-11-10,-18.0
110,Elon University vs. Butler,2012-11-10,15.0
111,Arkansas St. vs. Dayton,2012-11-10,-13.0
112,Delaware vs. La Salle,2012-11-10,-7.0
113,VMI vs. Citadel,2012-11-10,8.0
114,Nicholls State vs. Vanderbilt,2012-11-10,-15.0
115,Yale vs. Sacred Heart,2012-11-10,3.0
116,Central Florida vs. South Florida,2012-11-10,18.0
117,Columbia vs. Furman,2012-11-10,21.0
118,Eastern Washington vs. Washington St.,2012-11-10,-19.0
119,North Carolina Central vs. Wichita St.,2012-11-10,-14.0
120,Idaho State vs. Utah St.,2012-11-10,-8.0
121,Nevada vs. UC Irvine,2012-11-10,-14.0
122,Marshall vs. Villanova,2012-11-11,-12.0
123,N.C. Asheville vs. NC-Wilmington,2012-11-11,-8.0
124,Grambling State vs. Ball St.,2012-11-11,27.0
125,Siena vs. Navy,2012-11-11,-5.0
126,Florida International vs. Boston College,2012-11-11,14.0
127,Texas-San Antonio vs. Old Dominion,2012-11-11,-9.0
128,Army vs. VMI,2012-11-11,6.0
129,Louisiana-Monroe vs. Oklahoma,2012-11-11,-34.0
130,Eastern Michigan vs. Jacksonville St.,2012-11-11,-7.0
131,Alabama St. vs. Florida,2012-11-11,-49.0
132,Texas Southern vs. Boise St.,2012-11-11,18.0
133,Air Force vs. Citadel,2012-11-11,7.0
134,Morgan St. vs. Holy Cross,2012-11-11,1.0
135,Jackson State vs. Baylor,2012-11-11,31.0
136,Charleston Southern vs. Arizona,2012-11-11,9.0
137,Loyola Marymount vs. Southern Methodist,2012-11-11,-15.0
138,Loyola-Maryland vs. Washington,2012-11-11,-22.0
139,Houston Baptist vs. Maryland - E. Shore,2012-11-11,15.0
140,New Mexico St. vs. Oregon St.,2012-11-11,-9.0
141,Cal. State - Bakersfield vs. California,2012-11-11,-13.0
142,Brown vs. Binghamton,2012-11-11,-9.0
143,Hofstra vs. Purdue,2012-11-11,-29.0
144,Southeastern Louisiana vs. Wisconsin,2012-11-11,-40.0
145,Albany vs. Ohio St.,2012-11-11,-22.0
146,UC Riverside vs. Illinois-Chicago,2012-11-11,7.0
147,Tenn-Martin vs. Cincinnati,2012-11-11,23.0
148,Florida Atlantic vs. North Carolina,2012-11-11,-24.0
149,Wis.-Milwaukee vs. South Carolina,2012-11-11,7.0
150,Manhattan vs. Louisville,2012-11-11,28.0
151,Syracuse vs. San Diego St.,2012-11-11,-13.0
152,Colgate vs. Marquette,2012-11-11,-21.0
153,Oakland vs. Louisiana-Lafayette,2012-11-11,11.0
154,Duquesne vs. Georgetown,2012-11-11,-6.0
155,Southern vs. Nebraska,2012-11-11,11.0
156,Montana St. vs. Seattle,2012-11-11,-15.0
157,Arkansas-Pine Bluff vs. Hawaii,2012-11-11,-27.0
158,Bowling Green vs. Cleveland St.,2012-11-12,-6.0
159,Rhode Island vs. Virginia Tech,2012-11-12,-19.0
160,Youngstown St. vs. Georgia,2012-11-12,-12.0
161,Fairfield vs. Virginia,2012-11-12,-9.0
162,American U. vs. Quinnipiac,2012-11-12,6.0
163,Utah Valley vs. No.Carolina A&T,2012-11-12,-9.0
164,William & Mary vs. Liberty,2012-11-12,-12.0
165,Bryant vs. Providence,2012-11-12,-32.0
166,Norfolk State vs. Seton Hall,2012-11-12,-13.0
167,Central Conn. St. vs. St. Peter's,2012-11-12,-3.0
168,Northwestern St. vs. Campbell,2012-11-12,-4.0
169,Sacred Heart vs. Rutgers,2012-11-12,26.0
170,Central Michigan vs. Iowa,2012-11-12,-12.0
171,Texas-Pan American vs. Bradley,2012-11-12,17.0
172,Lamar vs. Kansas St.,2012-11-12,24.0
173,Alabama A&M vs. Iowa St.,2012-11-12,-58.0
174,Toledo vs. Minnesota,2012-11-12,26.0
175,Coppin St. vs. Texas,2012-11-12,-23.0
176,Robert Morris vs. Lehigh,2012-11-12,29.0
177,Portland St. vs. Oregon,2012-11-12,11.0
178,Northern Arizona vs. UNLV,2012-11-12,-38.0
179,Cal St. Fullerton vs. Stanford,2012-11-12,-13.0
180,Fordham vs. Pittsburgh,2012-11-12,-35.0
181,Yale vs. St. Joseph's,2012-11-12,26.0
182,Presbyterian vs. Clemson,2012-11-12,33.0
183,Buffalo vs. Florida St.,2012-11-12,-27.0
184,Boston U vs. Canisius,2012-11-12,-8.0
185,Monmouth-NJ vs. Notre Dame,2012-11-12,-27.0
186,North Dakota State vs. Indiana,2012-11-12,26.0
187,LIU Brooklyn vs. Lafayette,2012-11-12,-4.0
188,North Florida vs. Memphis,2012-11-12,17.0
189,Kennesaw St. vs. South Carolina State,2012-11-12,2.0
190,St. Francis (NY) vs. Illinois,2012-11-12,25.0
191,Troy vs. Texas A&M,2012-11-12,18.0
192,Southern Illinois vs. New Orleans,2012-11-12,-17.0
193,Morehead St. vs. Maryland,2012-11-12,22.0
194,UC Santa Barbara vs. Illinois St.,2012-11-12,28.0
195,Indiana - Purdue vs. Michigan,2012-11-12,-37.0
196,Pennsylvania vs. Delaware,2012-11-12,38.0
197,Eastern Washington vs. CSU Northridge,2012-11-12,17.0
198,Maryland - E. Shore vs. Arkansas-Pine Bluff,2012-11-12,10.0
199,West Virginia vs. Gonzaga,2012-11-12,34.0
200,Davidson vs. New Mexico,2012-11-13,-5.0
201,Stony Brook vs. Rider,2012-11-13,-8.0
202,Harvard vs. Massachusetts,2012-11-13,-3.0
203,Detroit vs. St. John's,2012-11-13,-3.0
204,Fairfield vs. Pennsylvania,2012-11-13,9.0
205,Fordham vs. Robert Morris,2012-11-13,-16.0
206,Delaware vs. Virginia,2012-11-13,6.0
207,Middle Tennessee St. vs. Savannah State,2012-11-13,3.0
208,Vermont vs. Connecticut,2012-11-13,18.0
209,Michigan St vs. Kansas,2012-11-13,-3.0
210,Hartford vs. Mount St. Mary's,2012-11-13,-7.0
211,Florida A&M vs. Stetson,2012-11-13,-22.0
212,Grambling State vs. Miami (OH),2012-11-13,-26.0
213,George Mason vs. Bucknell,2012-11-13,5.0
214,Alabama St. vs. Central Florida,2012-11-13,-29.0
215,New Hampshire vs. Dartmouth,2012-11-13,-14.0
216,Miami-Florida vs. Florida Gulf Coast,2012-11-13,12.0
217,Tennessee St. vs. South Dakota State,2012-11-13,7.0
218,Austin Peay vs. Western Kentucky,2012-11-13,-20.0
219,Coastal Carolina vs. Mississippi,2012-11-13,-18.0
220,Wright St. vs. Eastern Illinois,2012-11-13,-12.0
221,Texas Southern vs. Northwestern,2012-11-13,30.0
222,Southeastern Louisiana vs. Marquette,2012-11-13,11.0
223,Georgia Southern vs. Charlotte,2012-11-13,13.0
224,Long Beach St. vs. Southern California,2012-11-13,-18.0
225,Duke vs. Kentucky,2012-11-13,7.0
226,Houston vs. San Jose St.,2012-11-13,2.0
227,UC Irvine vs. UCLA,2012-11-13,-1.0
228,Houston Baptist vs. Hawaii,2012-11-13,13.0
229,Northern Illinois vs. Valparaiso,2012-11-13,-23.0
230,Temple vs. Kent St.,2012-11-13,-14.0
231,Butler vs. Xavier,2012-11-13,-15.0
232,Indiana - Purdue vs. Bowling Green,2012-11-13,-14.0
233,North Texas vs. Lamar,2012-11-13,-15.0
234,Northeastern vs. Princeton,2012-11-13,1.0
235,Wichita St. vs. VCU,2012-11-13,-2.0
236,Mississippi Valley State vs. Cincinnati,2012-11-13,42.0
237,High Point vs. Appalachian St.,2012-11-13,-22.0
238,St. Francis (PA) vs. Niagara,2012-11-13,17.0
239,NC-Wilmington vs. Richmond,2012-11-13,-43.0
240,Winthrop vs. Indiana St.,2012-11-13,11.0
241,Cleveland St. vs. Michigan,2012-11-13,-30.0
242,McNeese St. vs. Louisiana State,2012-11-13,25.0
243,Florida Atlantic vs. Mississippi St.,2012-11-13,-20.0
244,Alcorn St. vs. Missouri,2012-11-13,-37.0
245,Bethune-Cookman vs. Tulane,2012-11-13,-10.0
246,Lehigh vs. Pittsburgh,2012-11-13,-25.0
247,Georgia St vs. Brigham Young,2012-11-13,18.0
248,Pepperdine vs. California,2012-11-13,17.0
249,Albany vs. Washington,2012-11-13,1.0
250,Oakland vs. Boise St.,2012-11-13,8.0
251,Lipscomb vs. Gardner-Webb,2012-11-14,-4.0
252,Wisconsin vs. Florida,2012-11-14,18.0
253,Binghamton vs. Navy,2012-11-14,-23.0
254,North Florida vs. Savannah State,2012-11-14,-7.0
255,Presbyterian vs. Georgia Tech,2012-11-14,14.0
256,Arkansas-Little Rock vs. Louisiana Tech,2012-11-14,-18.0
257,UAB vs. Creighton,2012-11-14,17.0
258,North Carolina Central vs. Wyoming,2012-11-14,-13.0
259,Fresno St. vs. UC Riverside,2012-11-14,9.0
260,Northern Kentucky vs. San Diego,2012-11-14,-4.0
261,South Dakota vs. Southern,2012-11-14,-4.0
262,Maine vs. Holy Cross,2012-11-14,3.0
263,St. Bonaventure vs. Cornell,2012-11-14,-4.0
264,Marist vs. Colgate,2012-11-14,14.0
265,Wagner vs. Delaware State,2012-11-14,4.0
266,Liberty vs. Georgetown,2012-11-14,9.0
267,Western Illinois vs. SIU - Edwardsville,2012-11-14,12.0
268,Santa Clara vs. Saint Louis,2012-11-14,-12.0
269,Nebraska Omaha vs. Texas Tech,2012-11-14,-28.0
270,Toledo vs. Northern Iowa,2012-11-14,3.0
271,Texas A&M CC vs. Denver,2012-11-14,17.0
272,MD Baltimore Cty vs. Loyola-Maryland,2012-11-14,16.0
273,Utah Valley vs. Washington St.,2012-11-14,-23.0
274,Akron vs. Oklahoma St.,2012-11-15,-4.0
275,Dayton vs. Colorado,2012-11-15,10.0
276,N.C. State vs. Penn St.,2012-11-15,17.0
277,Southern vs. North Carolina Central,2012-11-15,4.0
278,Illinois St. vs. Drexel,2012-11-15,-2.0
279,Norfolk State vs. Longwood,2012-11-15,-12.0
280,Hampton vs. Richmond,2012-11-15,-10.0
281,Samford vs. Louisville,2012-11-15,26.0
282,Brown vs. Central Conn. St.,2012-11-15,-15.0
283,Providence vs. Massachusetts,2012-11-15,2.0
284,Southern Miss vs. Georgia,2012-11-15,-2.0
285,Southern Methodist vs. Texas Christian,2012-11-15,3.0
286,Mississippi Valley State vs. Northwestern,2012-11-15,-13.0
287,Alabama A&M vs. Jacksonville St.,2012-11-15,-18.0
288,Tennessee St. vs. Minnesota,2012-11-15,29.0
289,Coastal Carolina vs. Tennessee Tech,2012-11-15,-2.0
290,McNeese St. vs. SE Missouri St.,2012-11-15,-11.0
291,Gardner-Webb vs. DePaul,2012-11-15,-12.0
292,South Dakota vs. Wyoming,2012-11-15,-20.0
293,Valparaiso vs. Nebraska,2012-11-15,2.0
294,St. Mary's vs. Utah St.,2012-11-15,9.0
295,Idaho State vs. Portland,2012-11-15,-3.0
296,Northern Colorado vs. Cal Poly SLO,2012-11-15,11.0
297,Southeastern Louisiana vs. New Mexico St.,2012-11-15,25.0
298,Weber St. vs. San Jose St.,2012-11-15,1.0
299,N.C. Asheville vs. Tennessee,2012-11-15,-7.0
300,Baylor vs. Boston College,2012-11-15,10.0
301,St. John's vs. Charleston,2012-11-15,-11.0
302,VMI vs. Virginia Tech,2012-11-15,-15.0
303,Alabama vs. Oregon St.,2012-11-15,3.0
304,Sam Houston St. vs. Indiana,2012-11-15,54.0
305,Mount St. Mary's vs. American U.,2012-11-15,5.0
306,Tulsa vs. Northern Kentucky,2012-11-15,-20.0
307,Murray St. vs. Auburn,2012-11-15,-20.0
308,Chattanooga vs. Kansas,2012-11-15,-14.0
309,Prairie View A&M vs. Texas A&M,2012-11-15,-22.0
310,Western Carolina vs. Wichita St.,2012-11-15,-16.0
311,Bethune-Cookman vs. New Orleans,2012-11-15,6.0
312,Howard vs. Iowa,2012-11-15,-30.0
313,Buffalo vs. Evansville,2012-11-15,6.0
314,Alcorn St. vs. Stanford,2012-11-15,-18.0
315,Villanova vs. Purdue,2012-11-15,-8.0
316,Texas-El Paso vs. Arizona,2012-11-15,21.0
317,CSU Northridge vs. San Diego,2012-11-15,3.0
318,James Madison vs. UCLA,2012-11-15,-30.0
319,Oklahoma St. vs. Tennessee,2012-11-16,17.0
320,N.C. Asheville vs. Akron,2012-11-16,19.0
321,Nebraska Omaha vs. Tulane,2012-11-16,-24.0
322,North Carolina Central vs. South Dakota,2012-11-16,-12.0
323,Illinois-Chicago vs. New Mexico,2012-11-16,-7.0
324,Texas-Pan American vs. IUPU - Ft. Wayne,2012-11-16,3.0
325,N.C. State vs. Massachusetts,2012-11-16,-18.0
326,St. John's vs. Murray St.,2012-11-16,5.0
327,Kennesaw St. vs. Eastern Kentucky,2012-11-16,14.0
328,NC-Greensboro vs. East Carolina,2012-11-16,3.0
329,Bucknell vs. Niagara,2012-11-16,17.0
330,Savannah State vs. Alabama St.,2012-11-16,-5.0
331,Rutgers vs. Princeton,2012-11-16,-6.0
332,Chicago St. vs. Kent St.,2012-11-16,-29.0
333,Morgan St. vs. South Carolina,2012-11-16,-16.0
334,LIU Brooklyn vs. Maryland,2012-11-16,-17.0
335,South Dakota State vs. Hofstra,2012-11-16,3.0
336,Maryland - E. Shore vs. South Florida,2012-11-16,-19.0
337,Siena vs. CSU Northridge,2012-11-16,4.0
338,Villanova vs. Alabama,2012-11-16,22.0
339,Appalachian St. vs. Campbell,2012-11-16,-19.0
340,Oklahoma vs. Texas-Arlington,2012-11-16,4.0
341,Towson vs. Radford,2012-11-16,-8.0
342,Arkansas-Little Rock vs. Mississippi,2012-11-16,-40.0
343,Louisiana-Lafayette vs. Texas Southern,2012-11-16,-3.0
344,Yale vs. Evansville,2012-11-16,10.0
345,Quinnipiac vs. Iona,2012-11-16,-6.0
346,St. Joseph's vs. Notre Dame,2012-11-16,-9.0
347,Southern vs. Wyoming,2012-11-16,-7.0
348,Pacific vs. Fresno St.,2012-11-16,5.0
349,North Carolina vs. Long Beach St.,2012-11-16,-15.0
350,Illinois vs. Hawaii,2012-11-16,-1.0
351,Colorado vs. Baylor,2012-11-16,-2.0
352,Mercer vs. George Mason,2012-11-16,3.0
353,Boston College vs. Dayton,2012-11-16,-16.0
354,Binghamton vs. Army,2012-11-16,9.0
355,Loyola-Chicago vs. Western Michigan,2012-11-16,-10.0
356,Oregon St. vs. Purdue,2012-11-16,8.0
357,Western Illinois vs. Buffalo,2012-11-16,-9.0
358,Wake Forest vs. Connecticut,2012-11-16,6.0
359,Brigham Young vs. Florida St.,2012-11-16,-18.0
360,NC-Wilmington vs. Ohio,2012-11-16,-38.0
361,Lafayette vs. Kentucky,2012-11-16,52.0
362,Eastern Illinois vs. Eastern Michigan,2012-11-16,-8.0
363,Clemson vs. Furman,2012-11-16,17.0
364,No.Carolina A&T vs. Wright St.,2012-11-16,-12.0
365,Sacred Heart vs. Hartford,2012-11-16,15.0
366,Wofford vs. Ball St.,2012-11-16,5.0
367,Jacksonville vs. Miami-Florida,2012-11-16,-16.0
368,St. Francis (PA) vs. Youngstown St.,2012-11-16,-15.0
369,Manhattan vs. Harvard,2012-11-16,34.0
370,Charleston vs. Auburn,2012-11-16,4.0
371,Penn St. vs. Providence,2012-11-16,3.0
372,California vs. Denver,2012-11-16,11.0
373,Arkansas St. vs. Tenn-Martin,2012-11-16,4.0
374,St. Peter's vs. Cornell,2012-11-16,-4.0
375,Nicholls State vs. Missouri,2012-11-16,20.0
376,Sacramento State vs. Utah,2012-11-16,3.0
377,Cal St. Fullerton vs. Nevada,2012-11-16,-3.0
378,Tulsa vs. San Diego,2012-11-16,-12.0
379,Washington St. vs. Pepperdine,2012-11-16,2.0
380,Vanderbilt vs. Oregon,2012-11-16,26.0
381,Southern Utah vs. Green Bay,2012-11-16,12.0
382,Norfolk State vs. Loyola-Maryland,2012-11-17,16.0
383,New Hampshire vs. Bryant,2012-11-17,12.0
384,Austin Peay vs. DePaul,2012-11-17,-31.0
385,Stephen F. Austin vs. Florida International,2012-11-17,-9.0
386,Robert Morris vs. Xavier,2012-11-17,-2.0
387,North Dakota vs. Northern Iowa,2012-11-17,-36.0
388,UMKC vs. Albany,2012-11-17,3.0
389,Illinois-Chicago vs. Mercer,2012-11-17,26.0
390,Howard vs. Wichita St.,2012-11-17,-19.0
391,Monmouth-NJ vs. Rider,2012-11-17,-3.0
392,Seattle vs. Virginia,2012-11-17,-40.0
393,Tennessee Tech vs. East Tennessee St.,2012-11-17,-3.0
394,Coppin St. vs. Florida Atlantic,2012-11-17,-3.0
395,Western Michigan vs. Maryland - E. Shore,2012-11-17,-17.0
396,Buffalo vs. Yale,2012-11-17,-4.0
397,Wake Forest vs. Iona,2012-11-17,26.0
398,Bucknell vs. New Mexico St.,2012-11-17,13.0
399,Towson vs. Eastern Kentucky,2012-11-17,2.0
400,Brown vs. Maine,2012-11-17,2.0
401,IUPU - Ft. Wayne vs. Eastern Michigan,2012-11-17,13.0
402,Marist vs. Columbia,2012-11-17,-5.0
403,Drake vs. Detroit,2012-11-17,6.0
404,Lamar vs. Charlotte,2012-11-17,21.0
405,Davidson vs. Wis.-Milwaukee,2012-11-17,-5.0
406,Radford vs. Kennesaw St.,2012-11-17,-9.0
407,Gardner-Webb vs. Iowa,2012-11-17,-9.0
408,Rice vs. Temple,2012-11-17,-14.0
409,Western Carolina vs. Western Kentucky,2012-11-17,-11.0
410,Green Bay vs. Nevada,2012-11-17,-2.0
411,Florida St. vs. St. Joseph's,2012-11-17,7.0
412,Loyola Marymount vs. Cal. State - Bakersfield,2012-11-17,-3.0
413,Montana vs. Idaho,2012-11-17,-3.0
414,Cal St. Fullerton vs. Southern Utah,2012-11-17,43.0
415,George Washington vs. Boston U,2012-11-17,-13.0
416,VCU vs. Winthrop,2012-11-17,36.0
417,Colgate vs. Elon University,2012-11-17,-9.0
418,Old Dominion vs. Cleveland St.,2012-11-17,12.0
419,San Diego St. vs. Missouri St.,2012-11-17,-16.0
420,South Dakota State vs. Marshall,2012-11-17,-1.0
421,South Carolina Upstate vs. Texas-San Antonio,2012-11-17,-8.0
422,St. Bonaventure vs. Canisius,2012-11-17,3.0
423,Drexel vs. Pennsylvania,2012-11-17,2.0
424,Eastern Illinois vs. Texas-Pan American,2012-11-17,13.0
425,Ohio St. vs. Rhode Island,2012-11-17,11.0
426,Vermont vs. Northeastern,2012-11-17,-11.0
427,Oakland vs. Pittsburgh,2012-11-17,-10.0
428,Bradley vs. Indiana - Purdue,2012-11-17,7.0
429,William & Mary vs. High Point,2012-11-17,-22.0
430,Brigham Young vs. Notre Dame,2012-11-17,-10.0
431,Seton Hall vs. Washington,2012-11-17,-11.0
432,Loyola-Chicago vs. South Florida,2012-11-17,-18.0
433,CSU Northridge vs. Tulsa,2012-11-17,16.0
434,Samford vs. Memphis,2012-11-17,11.0
435,Grambling State vs. Houston,2012-11-17,-40.0
436,Southern Methodist vs. Texas State,2012-11-17,3.0
437,Western Illinois vs. Evansville,2012-11-17,5.0
438,Texas A&M CC vs. Utah St.,2012-11-17,-9.0
439,Jacksonville St. vs. UNLV,2012-11-17,-19.0
440,Northern Kentucky vs. Siena,2012-11-17,-4.0
441,N.C. Asheville vs. Providence,2012-11-18,-5.0
442,Boston College vs. Charleston,2012-11-18,-4.0
443,Maryland - E. Shore vs. Loyola-Chicago,2012-11-18,16.0
444,Wagner vs. Syracuse,2012-11-18,31.0
445,St. Peter's vs. Binghamton,2012-11-18,8.0
446,Sacred Heart vs. Stony Brook,2012-11-18,2.0
447,No.Carolina A&T vs. Cincinnati,2012-11-18,54.0
448,Central Conn. St. vs. La Salle,2012-11-18,7.0
449,Dayton vs. Auburn,2012-11-18,-10.0
450,North Florida vs. Kansas St.,2012-11-18,19.0
451,Colgate vs. Coppin St.,2012-11-18,4.0
452,SE Missouri St. vs. Chattanooga,2012-11-18,-12.0
453,Nebraska Omaha vs. Nebraska,2012-11-18,13.0
454,Marshall vs. Hofstra,2012-11-18,3.0
455,Yale vs. Western Illinois,2012-11-18,12.0
456,Delaware State vs. Illinois St.,2012-11-18,-39.0
457,Prairie View A&M vs. Texas Christian,2012-11-18,-5.0
458,Navy vs. UAB,2012-11-18,-19.0
459,Siena vs. San Diego,2012-11-18,17.0
460,Green Bay vs. Cal St. Fullerton,2012-11-18,11.0
461,Middle Tennessee St. vs. Florida,2012-11-18,21.0
462,Louisiana Tech vs. Troy,2012-11-18,24.0
463,Florida Atlantic vs. Elon University,2012-11-18,3.0
464,Northern Arizona vs. UC Davis,2012-11-18,3.0
465,George Mason vs. New Mexico,2012-11-18,-1.0
466,Oklahoma St. vs. N.C. State,2012-11-18,-20.0
467,Southern Utah vs. Nevada,2012-11-18,18.0
468,Kennesaw St. vs. Towson,2012-11-18,-6.0
469,Richmond vs. Minnesota,2012-11-18,15.0
470,New Jersey Tech vs. South Carolina State,2012-11-18,-3.0
471,Eastern Washington vs. St. Mary's,2012-11-18,-19.0
472,Connecticut vs. Quinnipiac,2012-11-18,6.0
473,Norfolk State vs. UMKC,2012-11-18,-6.0
474,Texas Southern vs. Michigan St,2012-11-18,28.0
475,Akron vs. Penn St.,2012-11-18,25.0
476,Valparaiso vs. Kent St.,2012-11-18,-5.0
477,Fairleigh Dickinson vs. Northwestern,2012-11-18,-27.0
478,Lafayette vs. Morehead St.,2012-11-18,-14.0
479,Savannah State vs. Central Florida,2012-11-18,3.0
480,Wofford vs. Ohio,2012-11-18,23.0
481,Chicago St. vs. Tulane,2012-11-18,-28.0
482,Albany vs. Loyola-Maryland,2012-11-18,-3.0
483,Portland vs. Montana St.,2012-11-18,19.0
484,Florida A&M vs. Arizona St.,2012-11-18,27.0
