,MATCH,DATE,PT_DIFF
1446,Clemson vs. East Carolina,2009-12-16,17
1447,Central Florida vs. South Florida,2009-12-16,-4
1448,Monmouth-NJ vs. Princeton,2009-12-16,-4
1449,Cincinnati vs. UAB,2009-12-16,-17
1450,Richmond vs. South Carolina,2009-12-16,-18
1451,Wright St. vs. Mississippi St.,2009-12-16,11
1452,Jacksonville vs. Bethune-Cookman,2009-12-16,-8
1453,Florida Gulf Coast vs. North Carolina Central,2009-12-16,9
1454,Canisius vs. Duquesne,2009-12-16,-9
1455,Mississippi vs. Texas-El Paso,2009-12-16,10
1456,Samford vs. Alabama,2009-12-16,15
1457,McNeese St. vs. Tulane,2009-12-16,4
1458,Belmont vs. Saint Louis,2009-12-16,-8
1459,Savannah State vs. Creighton,2009-12-16,15
1460,Arkansas-Pine Bluff vs. Georgia Tech,2009-12-16,-12
1461,North Florida vs. Northwestern,2009-12-16,-30
1462,Arkansas-Little Rock vs. South Alabama,2009-12-16,-3
1463,Utah St. vs. Cal. State - Bakersfield,2009-12-16,-17
1464,Wake Forest vs. NC-Wilmington,2009-12-16,-11
1465,Charleston Southern vs. Charleston,2009-12-16,13
1466,Presbyterian vs. Ohio St.,2009-12-16,30
1467,Miami-Florida vs. Stetson,2009-12-16,20
1468,Oral Roberts vs. Louisville,2009-12-16,37
1469,Illinois St. vs. Ohio,2009-12-16,-18
1470,Youngstown St. vs. St. Francis (PA),2009-12-16,-9
1471,Santa Clara vs. Rice,2009-12-16,13
1472,Oregon St. vs. Illinois-Chicago,2009-12-16,2
1473,Southern vs. Southeastern Louisiana,2009-12-16,46
1474,Alabama St. vs. Arkansas,2009-12-16,-25
1475,Loyola-Chicago vs. Bradley,2009-12-16,-3
1476,American U. vs. DePaul,2009-12-16,5
1477,Grambling State vs. Northwestern St.,2009-12-16,1
1478,Cal Poly SLO vs. Wisconsin,2009-12-16,-48
1479,Northern Arizona vs. New Mexico,2009-12-16,39
1480,Louisiana-Monroe vs. Northern Colorado,2009-12-16,-11
1481,Mississippi Valley State vs. Oregon,2009-12-16,-28
1482,Oklahoma St. vs. Stanford,2009-12-16,1
1483,Dartmouth vs. Lehigh,2009-12-17,-8
1484,Elon University vs. N.C. State,2009-12-17,-3
1485,Albany vs. Iona,2009-12-17,-13
1486,Jackson State vs. Tulsa,2009-12-17,-50
1487,Georgia Southern vs. Evansville,2009-12-17,17
1488,Wagner vs. Brigham Young,2009-12-17,16
1489,Weber St. vs. UNLV,2009-12-17,9
1490,Eastern Washington vs. Nevada,2009-12-17,-3
1491,Auburn vs. Florida St.,2009-12-17,-4
1492,James Madison vs. Gardner-Webb,2009-12-17,-21
1493,New Orleans vs. Troy,2009-12-17,-2
1494,Nicholls State vs. Louisiana State,2009-12-17,3
1495,Florida International vs. Denver,2009-12-17,13
1496,UC Davis vs. Fresno St.,2009-12-17,11
1497,Oakland vs. Seattle,2009-12-17,9
1498,South Carolina State vs. Furman,2009-12-18,-2
1499,Texas-San Antonio vs. Texas-Pan American,2009-12-18,-24
1500,San Jose St. vs. UC Irvine,2009-12-18,13
1501,Drexel vs. CSU Northridge,2009-12-18,-12
1502,New Mexico St. vs. Pepperdine,2009-12-18,6
1503,NC-Greensboro vs. Akron,2009-12-18,24
1504,East Tennessee St. vs. Morehead St.,2009-12-18,-2
1505,UC Santa Barbara vs. Montana St.,2009-12-18,12
1506,Utah St. vs. Long Beach St.,2009-12-18,13
1507,Pacific vs. St. Mary's,2009-12-18,-15
1508,IUPU - Ft. Wayne vs. Michigan St,2009-12-19,-22
1509,Northern Colorado vs. Oklahoma,2009-12-19,-1
1510,North Carolina vs. Texas,2009-12-19,-13
1511,Stanford vs. Northwestern,2009-12-19,8
1512,UCLA vs. Notre Dame,2009-12-19,11
1513,New Jersey Tech vs. Rutgers,2009-12-19,-9
1514,Villanova vs. Fordham,2009-12-19,-38
1515,Texas State vs. DePaul,2009-12-19,17
1516,Savannah State vs. Coastal Carolina,2009-12-19,21
1517,Mississippi St. vs. Houston,2009-12-19,-6
1518,VCU vs. Tulane,2009-12-19,-1
1519,Alcorn St. vs. Texas-El Paso,2009-12-19,-60
1520,Bowling Green vs. Detroit,2009-12-19,-4
1521,Delaware State vs. Ohio St.,2009-12-19,-16
1522,Miami-Florida vs. Florida Atlantic,2009-12-19,-18
1523,Gonzaga vs. Duke,2009-12-19,35
1524,Stephen F. Austin vs. Arkansas,2009-12-19,3
1525,Eastern Michigan vs. Georgia St,2009-12-19,-1
1526,Tennessee St. vs. Vanderbilt,2009-12-19,-13
1527,Houston Baptist vs. Boise St.,2009-12-19,37
1528,Louisiana-Monroe vs. Denver,2009-12-19,22
1529,San Diego St. vs. Arizona St.,2009-12-19,3
1530,Cal. State - Bakersfield vs. Loyola Marymount,2009-12-19,-13
1531,Drake vs. Iowa,2009-12-19,-4
1532,Charleston Southern vs. Virginia Tech,2009-12-19,-23
1533,Maryland - E. Shore vs. Wright St.,2009-12-19,-41
1534,Appalachian St. vs. Robert Morris,2009-12-19,13
1535,Indiana St. vs. Toledo,2009-12-19,1
1536,Illinois vs. Georgia,2009-12-19,3
1537,Temple vs. Seton Hall,2009-12-19,-6
1538,St. Bonaventure vs. Syracuse,2009-12-19,-13
1539,Portland St. vs. Washington St.,2009-12-19,-24
1540,Presbyterian vs. Dayton,2009-12-19,19
1541,Southeastern Louisiana vs. Texas Southern,2009-12-19,-6
1542,Jackson State vs. Nebraska,2009-12-19,-16
1543,Missouri St. vs. Saint Louis,2009-12-19,10
1544,Eastern Illinois vs. Belmont,2009-12-19,-3
1545,Arkansas-Pine Bluff vs. Missouri,2009-12-19,-18
1546,Tenn-Martin vs. Evansville,2009-12-19,21
1547,Texas Tech vs. Wichita St.,2009-12-19,-2
1548,North Carolina Central vs. Indiana,2009-12-19,23
1549,Creighton vs. New Mexico,2009-12-19,-5
1550,UC Riverside vs. Montana,2009-12-19,15
1551,Eastern Washington vs. Brigham Young,2009-12-19,57
1552,Mississippi Valley State vs. Oregon St.,2009-12-19,-14
1553,Portland vs. Washington,2009-12-19,-35
1554,Wagner vs. Nevada,2009-12-19,13
1555,Oakland vs. Oregon,2009-12-19,-12
1556,Michigan vs. Kansas,2009-12-19,11
1557,Howard vs. Loyola-Maryland,2009-12-19,-34
1558,Centenary vs. Mississippi,2009-12-19,-44
1559,Northern Iowa vs. North Dakota,2009-12-19,-23
1560,Lipscomb vs. Cincinnati,2009-12-19,28
1561,Rice vs. Louisiana State,2009-12-19,4
1562,Bucknell vs. La Salle,2009-12-19,-13
1563,Xavier vs. Butler,2009-12-19,1
1564,West Virginia vs. Cleveland St.,2009-12-19,-2
1565,North Florida vs. Marquette,2009-12-19,27
1566,Rider vs. Monmouth-NJ,2009-12-19,-7
1567,Eastern Kentucky vs. Ohio,2009-12-19,-12
1568,Youngstown St. vs. Wis.-Green Bay,2009-12-19,22
1569,Chattanooga vs. Murray St.,2009-12-19,-11
1570,Jacksonville vs. Campbell,2009-12-19,16
1571,Austin Peay vs. Kentucky,2009-12-19,-21
1572,Northern Illinois vs. Illinois-Chicago,2009-12-19,20
1573,Western Kentucky vs. Louisville,2009-12-19,27
1574,Kennesaw St. vs. Western Michigan,2009-12-19,-8
1575,Mount St. Mary's vs. Pittsburgh,2009-12-19,-18
1576,Ball St. vs. Purdue,2009-12-19,-20
1577,Tennessee vs. Southern California,2009-12-19,22
1578,South Florida vs. San Francisco,2009-12-19,-20
1579,Illinois St. vs. Utah,2009-12-19,10
1580,Memphis vs. Massachusetts,2009-12-19,1
1581,UAB vs. South Alabama,2009-12-19,-18
1582,Richmond vs. Florida,2009-12-19,-3
1583,Old Dominion vs. Georgetown,2009-12-19,-4
1584,Manhattan vs. LIU Brooklyn,2009-12-19,-10
1585,Duquesne vs. Indiana - Purdue,2009-12-19,-9
1586,South Carolina vs. Wofford,2009-12-19,-7
1587,St. Peter's vs. Fairleigh Dickinson,2009-12-19,-15
1588,San Diego vs. Southern Illinois,2009-12-19,-2
1589,Charleston vs. Clemson,2009-12-19,-39
1590,Miami (OH) vs. Wis.-Milwaukee,2009-12-19,-7
1591,McNeese St. vs. Louisiana Tech,2009-12-19,21
1592,Chicago St. vs. Tulsa,2009-12-19,-37
1593,Central Michigan vs. South Dakota State,2009-12-19,-8
1594,Louisiana-Lafayette vs. Lamar,2009-12-19,-8
1595,Central Arkansas vs. UMKC,2009-12-19,-11
1596,Kansas St. vs. Alabama,2009-12-19,-13
1597,Citadel vs. Texas A&M,2009-12-19,-21
1598,Gardner-Webb vs. Penn St.,2009-12-19,-47
1599,Northern Arizona vs. Air Force,2009-12-19,-8
1600,South Carolina Upstate vs. UNLV,2009-12-19,-30
1601,North Dakota State vs. Fresno St.,2009-12-19,14
1602,Idaho State vs. Sacramento State,2009-12-19,-1
1603,Fairfield vs. Rhode Island,2009-12-20,-5
1604,Central Florida vs. Connecticut,2009-12-20,-9
1605,Hofstra vs. St. John's,2009-12-20,-12
1606,St. Francis (PA) vs. Akron,2009-12-20,29
1607,Texas-Arlington vs. Baylor,2009-12-20,31
1608,Dartmouth vs. New Hampshire,2009-12-20,-10
1609,Bryant vs. Boston College,2009-12-20,26
1610,Binghamton vs. Marist,2009-12-20,18
1611,Florida St. vs. Georgia Tech,2009-12-20,7
1612,High Point vs. Marshall,2009-12-20,-33
1613,South Dakota vs. Wyoming,2009-12-20,-12
1614,N.C. State vs. Wake Forest,2009-12-20,-8
1615,Cornell vs. Davidson,2009-12-20,3
1616,Delaware vs. Vermont,2009-12-20,6
1617,Sam Houston St. vs. Auburn,2009-12-20,-18
1618,Bradley vs. Iowa St.,2009-12-20,-19
1619,Hampton vs. Towson,2009-12-20,-8
1620,Loyola-Chicago vs. SIU - Edwardsville,2009-12-20,18
1621,Arkansas-Little Rock vs. Arkansas St.,2009-12-20,15
1622,Charlotte vs. Winthrop,2009-12-20,10
1623,Florida International vs. North Texas,2009-12-20,10
1624,MD Baltimore Cty vs. American U.,2009-12-20,-2
1625,South Florida vs. San Diego,2009-12-20,-9
1626,Lehigh vs. St. Joseph's,2009-12-20,-11
1627,Southern Illinois vs. San Francisco,2009-12-20,-1
1628,Texas A&M CC vs. Kent St.,2009-12-20,9
1629,Northern Arizona vs. Colorado St.,2009-12-20,8
1630,Stony Brook vs. Sacred Heart,2009-12-21,8
1631,Canisius vs. North Florida,2009-12-21,-4
1632,Stetson vs. Savannah State,2009-12-21,11
1633,North Carolina Central vs. Ball St.,2009-12-21,14
1634,Yale vs. Providence,2009-12-21,9
1635,Hofstra vs. Davidson,2009-12-21,9
1636,Weber St. vs. Cal St. Fullerton,2009-12-21,-11
1637,Mercer vs. Vanderbilt,2009-12-21,-40
1638,Arkansas-Pine Bluff vs. Kansas St.,2009-12-21,-14
1639,Nicholls State vs. Jacksonville St.,2009-12-21,-5
1640,North Dakota State vs. Wichita St.,2009-12-21,-12
1641,La Salle vs. Oklahoma St.,2009-12-21,-15
1642,South Carolina State vs. Iowa,2009-12-21,13
1643,Alcorn St. vs. New Mexico St.,2009-12-21,-25
1644,Lipscomb vs. Arizona,2009-12-21,1
1645,Pacific vs. Santa Clara,2009-12-21,-1
1646,Pepperdine vs. UC Irvine,2009-12-21,-13
1647,Portland St. vs. Boise St.,2009-12-21,7
1648,Long Beach St. vs. Loyola Marymount,2009-12-21,-5
1649,Wofford vs. N.C. Asheville,2009-12-21,-26
1650,American U. vs. Penn St.,2009-12-21,-19
1651,Texas-El Paso vs. Oklahoma,2009-12-21,-15
1652,Drexel vs. Kentucky,2009-12-21,-44
1653,Furman vs. South Carolina,2009-12-21,-24
1654,Jacksonville vs. East Tennessee St.,2009-12-21,23
1655,New Jersey Tech vs. Virginia,2009-12-21,-31
1656,No.Carolina A&T vs. Miami-Florida,2009-12-21,21
1657,New Orleans vs. Southern Mississippi,2009-12-21,-20
1658,Citadel vs. Houston,2009-12-21,-23
1659,Appalachian St. vs. Dayton,2009-12-21,-16
1660,Tulane vs. Louisiana-Lafayette,2009-12-21,-3
1661,UC Santa Barbara vs. Arizona St.,2009-12-21,27
1662,Fresno St. vs. Montana,2009-12-21,-3
1663,UC Riverside vs. Southern Utah,2009-12-21,11
1664,St. John's vs. Cornell,2009-12-21,5
1665,San Jose St. vs. Northern Colorado,2009-12-21,24
1666,Montana St. vs. Cal Poly SLO,2009-12-21,-4
1667,Morehead St. vs. Utah St.,2009-12-21,-7
1668,NC-Greensboro vs. Richmond,2009-12-22,-26
1669,Maryland - E. Shore vs. Northern Illinois,2009-12-22,-18
1670,Kennesaw St. vs. Georgia Tech,2009-12-22,25
1671,Brigham Young vs. Nevada,2009-12-22,6
1672,North Florida vs. New Orleans,2009-12-22,-15
1673,Loyola-Maryland vs. Indiana,2009-12-22,-5
1674,Tenn-Martin vs. Florida St.,2009-12-22,27
1675,Illinois-Chicago vs. Akron,2009-12-22,12
1676,St. Bonaventure vs. Niagara,2009-12-22,6
1677,Navy vs. Seton Hall,2009-12-22,-38
1678,Samford vs. Eastern Michigan,2009-12-22,-2
1679,Arkansas-Little Rock vs. Wright St.,2009-12-22,-22
1680,Valparaiso vs. IUPU - Ft. Wayne,2009-12-22,3
1681,Colgate vs. Dartmouth,2009-12-22,19
1682,Marist vs. Lehigh,2009-12-22,11
1683,Lafayette vs. St. Francis (NY),2009-12-22,5
1684,St. Francis (PA) vs. Duquesne,2009-12-22,30
1685,Ohio vs. Pittsburgh,2009-12-22,-25
1686,Sacred Heart vs. Holy Cross,2009-12-22,-3
1687,South Alabama vs. Florida,2009-12-22,-1
1688,DePaul vs. Florida Gulf Coast,2009-12-22,-3
1689,St. Peter's vs. Rutgers,2009-12-22,24
1690,Winthrop vs. Cincinnati,2009-12-22,17
1691,Weber St. vs. Morehead St.,2009-12-22,-2
1692,Howard vs. Middle Tennessee St.,2009-12-22,-18
1693,Jackson State vs. Wagner,2009-12-22,-9
1694,Winston-Salem vs. Maryland,2009-12-22,43
1695,Central Conn. St. vs. Northwestern,2009-12-22,-20
1696,Florida International vs. Sam Houston St.,2009-12-22,-30
1697,Centenary vs. Mississippi St.,2009-12-22,-37
1698,Albany vs. Loyola-Chicago,2009-12-22,-12
1699,SIU - Edwardsville vs. Purdue,2009-12-22,27
1700,Buffalo vs. Wis.-Green Bay,2009-12-22,6
1701,Grambling State vs. Illinois St.,2009-12-22,-24
1702,Arkansas St. vs. Mississippi Valley State,2009-12-22,7
1703,Murray St. vs. Western Kentucky,2009-12-22,-11
1704,Texas-Pan American vs. Louisiana Tech,2009-12-22,21
1705,San Diego St. vs. Drake,2009-12-22,-3
1706,Idaho State vs. Oregon,2009-12-22,-6
1707,Idaho vs. Portland,2009-12-22,-30
1708,Southern Methodist vs. UNLV,2009-12-22,-14
1709,Chicago St. vs. Eastern Washington,2009-12-22,9
1710,Charleston vs. Hawaii,2009-12-22,-13
1711,SE Missouri St. vs. Memphis,2009-12-22,30
1712,New Hampshire vs. Army,2009-12-22,8
1713,Northeastern vs. St. Mary's,2009-12-22,-11
1714,Western Michigan vs. Southern California,2009-12-22,4
1715,Tulsa vs. Nebraska,2009-12-22,4
1716,Bucknell vs. Notre Dame,2009-12-22,-32
1717,Coppin St. vs. Michigan,2009-12-22,-30
1718,Michigan St vs. Texas,2009-12-22,-11
1719,George Washington vs. East Carolina,2009-12-22,-4
1720,Maine vs. Connecticut,2009-12-22,17
1721,William & Mary vs. Radford,2009-12-22,-2
1722,MD Baltimore Cty vs. Virginia Tech,2009-12-22,-37
1723,Mount St. Mary's vs. Boston U,2009-12-22,9
1724,Kent St. vs. Robert Morris,2009-12-22,14
1725,Georgia Southern vs. Georgia St,2009-12-22,-20
1726,Oakland vs. Syracuse,2009-12-22,-32
1727,Campbell vs. Longwood,2009-12-22,-8
1728,Marshall vs. North Carolina,2009-12-22,-37
1729,Towson vs. Morgan St.,2009-12-22,7
1730,High Point vs. Youngstown St.,2009-12-22,-13
1731,Central Michigan vs. Detroit,2009-12-22,-18
1732,Western Carolina vs. Clemson,2009-12-22,22
1733,CSU Northridge vs. Colorado,2009-12-22,-34
1734,VMI vs. George Mason,2009-12-22,3
1735,Stanford vs. Texas Tech,2009-12-22,-13
1736,Central Arkansas vs. Western Illinois,2009-12-22,-11
1737,Southeastern Louisiana vs. North Texas,2009-12-22,10
1738,Evansville vs. Austin Peay,2009-12-22,3
1739,North Dakota vs. Iowa St.,2009-12-22,31
1740,Canisius vs. Southern Mississippi,2009-12-22,3
1741,Alabama St. vs. Auburn,2009-12-22,-16
1742,UMKC vs. Saint Louis,2009-12-22,7
1743,Butler vs. UAB,2009-12-22,-10
1744,Missouri St. vs. Arkansas,2009-12-22,4
1745,Houston Baptist vs. Creighton,2009-12-22,29
1746,Cleveland St. vs. Ohio St.,2009-12-22,-13
1747,California vs. Kansas,2009-12-22,-15
1748,UC Davis vs. Air Force,2009-12-22,12
1749,Seattle vs. Denver,2009-12-22,1
1750,Louisiana State vs. Washington St.,2009-12-22,-2
1751,Cal St. Fullerton vs. Utah St.,2009-12-22,-23
1752,Colorado St. vs. UCLA,2009-12-22,-12
1753,Texas A&M vs. Washington,2009-12-22,-9
1754,Harvard vs. Georgetown,2009-12-23,16
1755,Long Beach St. vs. Kentucky,2009-12-23,13
1756,Eastern Washington vs. Jackson State,2009-12-23,-5
1757,St. Mary's vs. Southern California,2009-12-23,11
1758,Canisius vs. New Orleans,2009-12-23,15
1759,South Dakota State vs. Minnesota,2009-12-23,30
1760,Texas A&M CC vs. Monmouth-NJ,2009-12-23,14
1761,Bryant vs. St. John's,2009-12-23,-36
1762,Hampton vs. Virginia,2009-12-23,-26
1763,Massachusetts vs. Boston College,2009-12-23,12
1764,Iona vs. Fairleigh Dickinson,2009-12-23,-22
1765,Rider vs. Siena,2009-12-23,-32
1766,Mississippi vs. West Virginia,2009-12-23,-10
1767,Cal. State - Bakersfield vs. San Francisco,2009-12-23,-9
1768,Texas Christian vs. Houston,2009-12-23,24
1769,Tulsa vs. Nevada,2009-12-23,31
1770,New Mexico vs. Oral Roberts,2009-12-23,-9
1771,Fresno St. vs. Oregon St.,2009-12-23,-8
1772,Montana St. vs. Boise St.,2009-12-23,2
1773,Utah vs. Pepperdine,2009-12-23,12
1774,Weber St. vs. Utah St.,2009-12-23,12
1775,Nebraska vs. Brigham Young,2009-12-23,22
1776,Southern Methodist vs. Charleston,2009-12-23,1
1777,Indiana - Purdue vs. Indiana St.,2009-12-23,-13
1778,Northeastern vs. Western Michigan,2009-12-23,-15
1779,South Carolina Upstate vs. Arizona St.,2009-12-23,9
1780,Chicago St. vs. Wagner,2009-12-23,15
1781,No.Carolina A&T vs. Tennessee,2009-12-23,-21
1782,Delaware vs. Villanova,2009-12-23,-34
1783,Miami (OH) vs. Xavier,2009-12-23,-3
1784,Louisiana-Lafayette vs. Louisville,2009-12-23,-15
1785,Fordham vs. James Madison,2009-12-23,-12
1786,Charlotte vs. Old Dominion,2009-12-23,-33
1787,Florida Atlantic vs. Georgia,2009-12-23,-17
1788,Columbia vs. Quinnipiac,2009-12-23,-12
1789,Morehead St. vs. Cal St. Fullerton,2009-12-23,-7
1790,Mercer vs. Alabama,2009-12-23,19
1791,North Florida vs. Southern Mississippi,2009-12-23,7
1792,Wyoming vs. Northern Iowa,2009-12-23,18
1793,Rice vs. Lamar,2009-12-23,16
1794,Texas Southern vs. New Mexico St.,2009-12-23,4
1795,Wis.-Milwaukee vs. Wisconsin,2009-12-23,-10
1796,Illinois vs. Missouri,2009-12-23,-13
1797,San Jose St. vs. Santa Clara,2009-12-23,6
1798,N.C. State vs. Arizona,2009-12-23,2
1799,UNLV vs. Hawaii,2009-12-23,-24
1800,Southern Methodist vs. Northeastern,2009-12-25,11
1801,St. Mary's vs. Hawaii,2009-12-25,-9
1802,Charleston vs. Western Michigan,2009-12-25,-3
1803,Southern California vs. UNLV,2009-12-25,11
1804,West Virginia vs. Seton Hall,2009-12-26,-6
1805,Radford vs. Louisville,2009-12-27,26
1806,Valparaiso vs. Akron,2009-12-27,20
1807,Presbyterian vs. Marquette,2009-12-27,40
1808,San Francisco vs. Washington,2009-12-27,-15
1809,Delaware State vs. UCLA,2009-12-27,-17
1810,Florida Atlantic vs. Maryland,2009-12-27,-13
1811,Iona vs. Connecticut,2009-12-27,19
1812,Austin Peay vs. Missouri,2009-12-27,-15
1813,Illinois-Chicago vs. Wisconsin,2009-12-27,-36
1814,Loyola Marymount vs. Sacramento State,2009-12-27,4
1815,Indiana - Purdue vs. Memphis,2009-12-28,-20
1816,Maryland - E. Shore vs. Ball St.,2009-12-28,9
1817,St. Peter's vs. Stony Brook,2009-12-28,21
1818,Lehigh vs. Longwood,2009-12-28,11
1819,Sam Houston St. vs. Wright St.,2009-12-28,-40
1820,DePaul vs. Pittsburgh,2009-12-28,-13
1821,New Jersey Tech vs. Wagner,2009-12-28,9
1822,Pennsylvania vs. Davidson,2009-12-28,29
1823,Morehead St. vs. South Dakota,2009-12-28,2
1824,Mississippi Valley State vs. Mississippi St.,2009-12-28,28
1825,Marshall vs. Troy,2009-12-28,3
1826,Centenary vs. Louisiana-Lafayette,2009-12-28,5
1827,Norfolk State vs. Texas-El Paso,2009-12-28,-37
1828,Eastern Washington vs. Gonzaga,2009-12-28,-42
1829,Denver vs. Northern Colorado,2009-12-28,-15
1830,Colorado St. vs. Fresno St.,2009-12-28,-23
1831,UC Irvine vs. San Jose St.,2009-12-28,10
1832,Portland vs. Nevada,2009-12-28,9
1833,Air Force vs. Niagara,2009-12-28,6
1834,Northern Arizona vs. Texas-Pan American,2009-12-28,5
1835,Wake Forest vs. NC-Greensboro,2009-12-28,-15
1836,Loyola-Maryland vs. Bucknell,2009-12-28,-6
1837,George Washington vs. Holy Cross,2009-12-28,2
1838,Bowling Green vs. Temple,2009-12-28,-24
1839,American U. vs. Florida,2009-12-28,-16
1840,NC-Wilmington vs. Richmond,2009-12-28,-2
1841,Vermont vs. Marist,2009-12-28,-10
1842,Furman vs. UC Santa Barbara,2009-12-28,-12
1843,Texas Southern vs. North Texas,2009-12-28,2
1844,UMKC vs. SIU - Edwardsville,2009-12-28,-9
1845,Chicago St. vs. Samford,2009-12-28,-17
1846,Rutgers vs. North Carolina,2009-12-28,14
1847,Brigham Young vs. Arizona,2009-12-28,-30
1848,Bryant vs. Indiana,2009-12-28,-48
1849,Prairie View A&M vs. New Mexico St.,2009-12-28,19
1850,Arkansas-Pine Bluff vs. Oregon,2009-12-28,-20
1851,Cal. State - Bakersfield vs. Cal St. Fullerton,2009-12-28,7
1852,Utah Valley vs. California,2009-12-28,34
1853,Northwestern St. vs. Hawaii,2009-12-28,19
1854,Winston-Salem vs. Georgia Tech,2009-12-29,35
1855,Buffalo vs. Jacksonville,2009-12-29,-10
1856,Gardner-Webb vs. Texas,2009-12-29,-32
1857,Liberty vs. Central Florida,2009-12-29,24
1858,Louisiana State vs. Xavier,2009-12-29,-24
1859,Marquette vs. West Virginia,2009-12-29,-1
1860,St. Joseph's vs. Siena,2009-12-29,17
1861,North Carolina Central vs. High Point,2009-12-29,12
1862,Hofstra vs. Florida Atlantic,2009-12-29,-4
1863,Hartford vs. Kentucky,2009-12-29,-43
1864,South Carolina State vs. Clemson,2009-12-29,3
1865,Fordham vs. Kennesaw St.,2009-12-29,-13
1866,East Carolina vs. VCU,2009-12-29,-8
1867,Utah Valley vs. Furman,2009-12-29,8
1868,Charleston Southern vs. Auburn,2009-12-29,15
1869,LIU Brooklyn vs. Chattanooga,2009-12-29,17
1870,Toledo vs. Illinois-Chicago,2009-12-29,14
1871,Jacksonville St. vs. Mississippi,2009-12-29,-15
1872,Louisiana Tech vs. Houston,2009-12-29,-5
1873,Bradley vs. Drake,2009-12-29,8
1874,Northern Iowa vs. Creighton,2009-12-29,-8
1875,Pacific vs. Oklahoma St.,2009-12-29,16
1876,Northeastern vs. Santa Clara,2009-12-29,12
1877,Syracuse vs. Seton Hall,2009-12-29,-7
1878,Texas-San Antonio vs. Utah,2009-12-29,-22
1879,Texas Tech vs. New Mexico,2009-12-29,15
1880,UC Riverside vs. San Diego St.,2009-12-29,5
1881,UC Santa Barbara vs. California,2009-12-29,21
1882,Kent St. vs. Wofford,2009-12-29,7
1883,Cornell vs. La Salle,2009-12-29,3
1884,Morgan St. vs. Eastern Kentucky,2009-12-29,14
1885,Elon University vs. Ohio,2009-12-29,-12
1886,Long Beach St. vs. Duke,2009-12-29,21
1887,Rhode Island vs. Drexel,2009-12-29,-1
1888,St. Francis (NY) vs. Fairfield,2009-12-29,7
1889,Boston U vs. Dayton,2009-12-29,-14
1890,Winthrop vs. N.C. State,2009-12-29,16
1891,Lafayette vs. Delaware,2009-12-29,10
1892,Purdue vs. Iowa,2009-12-29,-11
1893,Mercer vs. Charlotte,2009-12-29,11
1894,Georgia Southern vs. Coastal Carolina,2009-12-29,12
1895,Niagara vs. Norfolk State,2009-12-29,11
1896,Cleveland St. vs. Kansas St.,2009-12-29,-29
1897,Howard vs. Stephen F. Austin,2009-12-29,-23
1898,McNeese St. vs. Rice,2009-12-29,-13
1899,Florida Gulf Coast vs. Stetson,2009-12-29,-8
1900,Southern Utah vs. Nebraska,2009-12-29,33
1901,Wichita St. vs. Illinois St.,2009-12-29,15
1902,Missouri St. vs. Evansville,2009-12-29,-14
1903,Indiana St. vs. Southern Illinois,2009-12-29,-18
1904,Eastern Illinois vs. Saint Louis,2009-12-29,-18
1905,Yale vs. Colorado,2009-12-29,11
1906,Belmont vs. Kansas,2009-12-29,-30
1907,Penn St. vs. Minnesota,2009-12-29,26
1908,Air Force vs. Texas-El Paso,2009-12-29,-11
1909,Savannah State vs. San Diego,2009-12-29,7
1910,James Madison vs. Stanford,2009-12-29,-4
1911,Binghamton vs. St. Mary's,2009-12-29,-28
1912,N.C. Asheville vs. Western Carolina,2009-12-30,-11
1913,Dartmouth vs. Quinnipiac,2009-12-30,-22
1914,Liberty vs. Buffalo,2009-12-30,17
1915,LIU Brooklyn vs. Morgan St.,2009-12-30,-17
1916,George Washington vs. Harvard,2009-12-30,-13
1917,George Mason vs. Radford,2009-12-30,-27
1918,Albany vs. North Carolina,2009-12-30,-17
1919,Connecticut vs. Cincinnati,2009-12-30,2
1920,Brown vs. Sacred Heart,2009-12-30,-5
1921,Colgate vs. New Hampshire,2009-12-30,-8
1922,UAB vs. Virginia,2009-12-30,-9
1923,Massachusetts vs. Davidson,2009-12-30,2
1924,Pepperdine vs. Georgia,2009-12-30,17
1925,Coppin St. vs. Navy,2009-12-30,-3
1926,Robert Morris vs. Youngstown St.,2009-12-30,5
1927,Bethune-Cookman vs. Miami-Florida,2009-12-30,-18
1928,MD Baltimore Cty vs. Central Conn. St.,2009-12-30,3
1929,Manhattan vs. Vanderbilt,2009-12-30,-38
1930,Appalachian St. vs. Campbell,2009-12-30,-29
1931,Northern Colorado vs. Texas Christian,2009-12-30,11
1932,Murray St. vs. SIU - Edwardsville,2009-12-30,31
1933,Central Michigan vs. Alcorn St.,2009-12-30,-4
1934,Binghamton vs. Stephen F. Austin,2009-12-30,-21
1935,Tennessee St. vs. Alabama,2009-12-30,12
1936,Akron vs. Wyoming,2009-12-30,9
1937,Arkansas vs. Baylor,2009-12-30,-23
1938,Wofford vs. Santa Clara,2009-12-30,-8
1939,Seattle vs. Loyola Marymount,2009-12-30,15
1940,Kent St. vs. Northeastern,2009-12-30,-3
1941,Longwood vs. Virginia Tech,2009-12-30,-35
1942,Jacksonville vs. Central Florida,2009-12-30,-10
1943,South Florida vs. Louisville,2009-12-30,21
1944,Presbyterian vs. Florida,2009-12-30,41
1945,Texas-Arlington vs. Michigan St,2009-12-30,19
1946,Wagner vs. Princeton,2009-12-30,3
1947,Marist vs. Bucknell,2009-12-30,3
1948,Canisius vs. St. Bonaventure,2009-12-30,-7
