,PLAYER,TEAM,YEAR,PER
812,DeAndre Daniels,Connecticut,2013-2014,27.990896027738742
813,DeAndre Haywood,Delaware State,2013-2014,20.236661015785668
814,DeAndre Kane,Iowa St.,2013-2014,30.848253982626687
815,DeAngelo Priar,Mississippi Valley State,2013-2014,18.090876999652277
816,DeLovell Earls,Air Force,2013-2014,11.162756466190665
817,DeMarc Richardson,Tenn-Martin,2013-2014,5.134116593585176
818,DeMondre Harvey,Louisiana-Monroe,2013-2014,18.042901154991092
819,DeQuan Hicks,Northwestern St.,2013-2014,31.026118790046198
820,DeShone McClure,Central Arkansas,2013-2014,22.027877113288906
821,DeVince Boykins,Marshall,2013-2014,9.21363246381068
822,DeVon Walker,Florida,2013-2014,1.4697179595816199
823,DeVonte Smith,Arkansas-Little Rock,2013-2014,13.711620558354113
824,Dean Danos,Northern Kentucky,2013-2014,14.63922599117121
825,Deandre Mathieu,Minnesota,2013-2014,25.75501160389785
826,Dee Davis,Xavier,2013-2014,17.782369363912984
827,Dee Oldham,Tenn-Martin,2013-2014,22.615677143710894
828,Deion Taylor,Richmond,2013-2014,11.79113958920982
829,Dejan Kravic,Texas Tech,2013-2014,27.47901238031778
830,Deji Ibitayo,Akron,2013-2014,22.02099038479429
831,Dejuan McGaughy,High Point,2013-2014,10.112411085303151
832,Delbert Love,Kennesaw St.,2013-2014,23.409762079673893
833,Delon Wright,Utah,2013-2014,10.0284092725032
834,Demarco Cox,Mississippi,2013-2014,6.7392195917158135
835,Demarcus Daniels,North Florida,2013-2014,20.34855255553187
836,Demarcus Holland,Texas,2013-2014,1.4520764787836666
837,Demarcus Robinson,Alabama St.,2013-2014,16.180863758173448
838,Demarion Geter,Longwood,2013-2014,6.089450957404015
839,Demarquelle Tabb,Alabama A&M,2013-2014,22.213287570501276
840,Demetrius Henry,South Carolina,2013-2014,3.7621055440045446
841,Demetrius Jackson,Notre Dame,2013-2014,15.941604853059587
842,Demetrius Moore,Indiana St.,2013-2014,14.831850498579717
843,Demetrius Pollard,Northeastern,2013-2014,14.839528306249887
844,Demetrius Treadwell,Akron,2013-2014,29.521852886862938
845,Demondre Chapman,Prairie View A&M,2013-2014,23.563323671394954
846,Dennis Green,Eastern Illinois,2013-2014,16.50295930553246
847,Dennis Kramer,San Diego,2013-2014,13.839002223716827
848,Dennis Mavin,Florida International,2013-2014,16.007928722906474
849,Dennis Ogbe,Tennessee Tech,2013-2014,30.6949408793874
850,Denton Koon,Princeton,2013-2014,17.84135655120658
851,Denzel Brito,Loyola-Maryland,2013-2014,12.304605887652963
852,Denzel Gregg,St. Bonaventure,2013-2014,19.71088202734955
853,Denzel Ingram,Charlotte,2013-2014,15.519582993721771
854,Denzel Johnson,Santa Clara,2013-2014,13.140676684805213
855,Denzel Keyes,No.Carolina A&T,2013-2014,8.940496670278348
856,Denzel Livingston,Incarnate Word,2013-2014,41.478698273342204
857,Denzel Valentine,Michigan St,2013-2014,20.73495579913508
858,Denzell Taylor,Old Dominion,2013-2014,15.66321898669011
859,Denzell Watts,UAB,2013-2014,14.161764892411597
860,Deon Jones,Monmouth-NJ,2013-2014,28.391043027317647
861,Deon Mitchell,Northern Iowa,2013-2014,22.893653696652148
862,Deontae Cole,Northern Kentucky,2013-2014,7.91198312673899
863,Deonte Burton,Marquette,2013-2014,32.71007622519666
864,Deonte Burton,Nevada,2013-2014,34.85665195640541
865,Deonte Houston,Southern Miss,2013-2014,12.147255742424065
866,Derek Cooke Jr.,Wyoming,2013-2014,25.538735140714447
867,Derek Jackson,Kent St.,2013-2014,21.445018781733832
868,Derek Reese,Tennessee,2013-2014,3.147122754180408
869,Derell Taylor,Jackson State,2013-2014,23.554676173638573
870,Deron Powers,Hampton,2013-2014,18.52067989721233
871,Derrell Edwards,High Point,2013-2014,10.030011329580827
872,Derrick Barden,Northern Colorado,2013-2014,38.79717220781378
873,Derrick Colter,Duquesne,2013-2014,17.164249735724145
874,Derrick Gordon,Massachusetts,2013-2014,10.506324549604303
875,Derrick Marks,Boise St.,2013-2014,27.86349721395142
876,Derrick Millinghaus,Mississippi,2013-2014,6.277623994697145
877,Derrick Randall,Pittsburgh,2013-2014,21.534045327540262
878,Derrick Walton,Michigan,2013-2014,4.4450999355249925
879,Derrick Williams,Richmond,2013-2014,17.643808892629465
880,Derrick Wilson,Marquette,2013-2014,14.204696741189336
881,Derrico Peck,Northeastern,2013-2014,7.623572860988281
882,Desharick Guidry,McNeese St.,2013-2014,18.629636511408055
883,Deshaun Sunderhaus,Seattle,2013-2014,34.74761393782706
884,Deshaunt Walker,Stephen F. Austin,2013-2014,26.585240163694113
885,Deshawn Delaney,New Mexico,2013-2014,11.701457381923216
886,Desi Washington,St. Peter's,2013-2014,19.871857113203713
887,Desmar Jackson,Southern Illinois,2013-2014,35.384661771011096
888,Desmond Haymon,Stephen F. Austin,2013-2014,27.207882610067557
889,Desmond Lee,N.C. State,2013-2014,17.427118224956086
890,Desmond Ridenour,Duquesne,2013-2014,13.60153584837657
891,Desmond Ringer,South Carolina,2013-2014,2.8725856016646856
892,Desmond Simmons,Washington,2013-2014,4.528957519899936
893,Devante Hampton,Alcorn St.,2013-2014,11.023368389888306
894,Devante Wallace,High Point,2013-2014,30.333850069185946
895,Devante Wilson,San Jose St.,2013-2014,14.318863019174596
896,Devareaux Manley,Kent St.,2013-2014,19.74222780850112
897,Devarick Houston,MD Baltimore Cty,2013-2014,12.670134417923796
898,Deven Williams,Savannah State,2013-2014,20.640213673866185
899,Deville Smith,UNLV,2013-2014,20.01480902859245
900,Devin Brooks,Creighton,2013-2014,27.22314480392636
901,Devin Cherry,Cornell,2013-2014,18.8673816535303
902,Devin Davis,Indiana,2013-2014,6.585343409722146
903,Devin Harris,East Tennessee St.,2013-2014,10.527647560398353
904,Devin Joint,South Carolina State,2013-2014,21.84401002278349
905,Devin Oliver,Dayton,2013-2014,30.857319772000764
906,Devin Patterson,Nebraska Omaha,2013-2014,20.764158958521683
907,Devin Thomas,Wake Forest,2013-2014,23.400085989713627
908,Devin Williams,West Virginia,2013-2014,19.98252811281821
909,Devin Wilson,North Florida,2013-2014,12.985209294621956
910,Devin Wilson,Virginia Tech,2013-2014,14.034977110971642
911,Devon Agusi,Texas-San Antonio,2013-2014,19.612801687022653
912,Devon Bookert,Florida St.,2013-2014,18.935994776807913
913,Devon Collier,Oregon St.,2013-2014,35.296767858605335
914,Devon Long,Cleveland St.,2013-2014,9.903450346126656
915,Devon Saddler,Delaware,2013-2014,16.977668030314256
916,Devon Scott,Dayton,2013-2014,14.525047185160313
917,Devon Thomas,Missouri St.,2013-2014,6.985980694946055
918,Devon Turk,Loyola-Chicago,2013-2014,18.283269322925822
919,Devon Walker,Maryland - E. Shore,2013-2014,22.52705075220581
920,Devonne Pinkard,Delaware,2013-2014,4.357105870597291
921,Devonta White,Georgia St,2013-2014,23.12515908669569
922,Devontae Watson,Temple,2013-2014,17.11414678171856
923,Devonte Brown,Indiana St.,2013-2014,15.968655299297447
924,Devonte Upson,Southeastern Louisiana,2013-2014,24.046638080697317
925,Dexter Fields,Murray St.,2013-2014,17.07201197302357
926,Dexter Kernich-Drew,Washington St.,2013-2014,13.170432642546412
927,Dezmine Wells,Maryland,2013-2014,10.682771096131544
928,Diante Baldwin,NC-Greensboro,2013-2014,8.398140304197172
929,Dimitri Batten,Old Dominion,2013-2014,17.99023465346182
930,Dimitry Akanda-Coronel,Maine,2013-2014,15.224545437816952
931,Dion Nesmith,Hofstra,2013-2014,17.791973778143173
932,Dion Wade,Auburn,2013-2014,15.184463539037882
933,Dion Wright,St. Bonaventure,2013-2014,26.606480757931788
934,Dionte Ferguson,South Alabama,2013-2014,19.3294663202279
935,Dockery Walker,Brown,2013-2014,22.455071412110755
936,Dom Hoffman,Bucknell,2013-2014,21.949826447228897
937,Dom Morris,Boston U,2013-2014,25.22349596915556
938,Dom Samac,Denver,2013-2014,18.040621906639792
939,Dominic Artis,Oregon,2013-2014,7.283793228487061
940,Dominick Scelfo,Cornell,2013-2014,5.554786522188224
941,Dominique Dunning,UC Irvine,2013-2014,21.953778531041685
942,Dominique Hawkins,Kentucky,2013-2014,0.8597981456566947
943,Dominique Lee,Northern Colorado,2013-2014,33.28167868372064
944,Dominique Major,St. Francis (PA),2013-2014,26.49134568571882
945,Dominique McKoy,Duquesne,2013-2014,25.826408038548287
946,Dominique Raney,Canisius,2013-2014,15.696760439042613
947,Dominique Williams,Florida International,2013-2014,11.168684352781238
948,Donivine Stewart,SIU - Edwardsville,2013-2014,23.908153234738688
949,Donnavan Kirk,Miami-Florida,2013-2014,21.998270229483342
950,Donnell Minton,Lamar,2013-2014,7.141325811813136
951,Donovan Gibbs,Indiana - Purdue,2013-2014,15.12431314215295
952,Donovan Kates,Manhattan,2013-2014,4.9934669806088845
953,Donovan Ross,Lamar,2013-2014,22.001144725712678
954,Donovon Jack,Penn St.,2013-2014,23.592301028353127
955,Donta Harper,Gardner-Webb,2013-2014,18.57626464400715
956,Dontaveon Robinson,Jackson State,2013-2014,5.60100780049235
957,Donte Pretlow,Morgan St.,2013-2014,9.274408738945345
958,Donte Williams,Georgia,2013-2014,5.614123335489821
959,Dorian Finney-Smith,Florida,2013-2014,2.8546495381013894
960,Dorrian Williams,Missouri St.,2013-2014,6.687035608842141
961,Doug Chappell,Fairfield,2013-2014,6.442038936291483
962,Doug McDermott,Creighton,2013-2014,46.098623103490425
963,Dragan Sekelja,Florida Atlantic,2013-2014,17.619296043247946
964,Dre Evans,Southeastern Louisiana,2013-2014,17.446812491423316
965,Dre Winston Jr.,Portland St.,2013-2014,23.981416144150277
966,Dreon Barlett,Sacramento State,2013-2014,10.86554801044579
967,Drew Barham,Gonzaga,2013-2014,24.575391462204298
968,Drew Bender,Rice,2013-2014,6.052501162634009
969,Drew Brandon,Eastern Washington,2013-2014,19.624422491513318
970,Drew Crawford,Northwestern,2013-2014,11.494804503233558
971,Drew Kelly,Morehead St.,2013-2014,20.882297557693274
972,Drew Parker,NC-Greensboro,2013-2014,8.825480186571253
973,Drew Wilson,Oral Roberts,2013-2014,14.80328335646056
974,Drew Windler,Belmont,2013-2014,26.906564001397463
975,Du'Vaughn Maxwell,Hampton,2013-2014,31.84268494070503
976,DuShaun Rice,Central Arkansas,2013-2014,12.725071111159163
977,Duane Gibson,Evansville,2013-2014,13.505733833997798
978,Duane Notice,South Carolina,2013-2014,5.386031220873637
979,Duda Sanadze,San Diego,2013-2014,11.001360349031438
980,Duje Dukan,Wisconsin,2013-2014,23.6944889327126
981,Duke Mondy,Oakland,2013-2014,23.478473081258063
982,Durrell McDonald,DePaul,2013-2014,16.381729978603047
983,Dustin Hogue,Iowa St.,2013-2014,28.201463063607537
984,Dustin Thomas,Colorado,2013-2014,2.6826323929737708
985,Dusty Hannahs,Texas Tech,2013-2014,19.232388882543074
986,Dwan Caldwell,Tennessee Tech,2013-2014,26.488895598077615
987,Dwaun Anderson,Wagner,2013-2014,11.224938612836086
988,Dwayne Evans,Saint Louis,2013-2014,27.05461693587473
989,Dwayne Polee II,San Diego St.,2013-2014,30.598007444721986
990,Dwight Coleby,Mississippi,2013-2014,4.828032032678457
991,Dwight Meikle,Hampton,2013-2014,22.953794917923975
992,Dwight Powell,Stanford,2013-2014,27.61156629349397
993,Dwight Smith,Colorado St.,2013-2014,17.098611197773256
994,Dwight Tarwater,Cornell,2013-2014,18.22726162697129
995,Dyami Starks,Bryant,2013-2014,25.510954979717408
996,Dylan Alexander,San Jose St.,2013-2014,18.127595023978095
997,Dylan Chatman,Eastern Illinois,2013-2014,16.453537306965227
998,Dylan Cox,Army,2013-2014,29.021260931955045
999,Dylan Ennis,Villanova,2013-2014,15.13141225846972
1000,Dylan Garrity,Sacramento State,2013-2014,23.87839779844276
1001,Dylan Johns,Texas A&M,2013-2014,2.467345117932956
1002,Dylan Sherwood,NC-Wilmington,2013-2014,20.580845944646935
1003,Dylon Cormier,Loyola-Maryland,2013-2014,37.90306492482337
1004,Dyshawn Pierre,Dayton,2013-2014,28.49015848447657
1005,E.C. Matthews,Rhode Island,2013-2014,23.108269987566548
1006,E.J. Reed,LIU Brooklyn,2013-2014,21.047598998120286
1007,Earl Brown,St. Francis (PA),2013-2014,57.25673920486853
1008,Earl McLaurin,Navy,2013-2014,8.359076635227273
1009,Earnest Ross,Missouri,2013-2014,10.112321186964742
1010,Ebuka Anyaorah,North Carolina Central,2013-2014,16.561242775293483
1011,Ed Drew,Presbyterian,2013-2014,10.229491404980626
1012,Ed Dyson,Austin Peay,2013-2014,19.632315259681683
1013,Eddie Denard,Chicago St.,2013-2014,10.245394488248138
1014,Eddie Odio,Boston College,2013-2014,13.798373979058425
1015,Edrico McGregor,Texas-San Antonio,2013-2014,20.05572427014548
1016,Edward Townsel,Arkansas St.,2013-2014,20.279024294355526
1017,Egidijus Mockevicius,Evansville,2013-2014,35.3849138213742
1018,Egor Koulechov,Arizona St.,2013-2014,15.530508318428273
1019,El Hadji Ndieguene,Coastal Carolina,2013-2014,11.101285117326428
1020,Elfrid Payton,Louisiana-Lafayette,2013-2014,33.861636077797726
1021,Elgin Cook,Oregon,2013-2014,14.784507008062247
1022,Eli Stalzer,Colorado,2013-2014,3.8070684274769633
1023,Elias Desport,St. Peter's,2013-2014,11.761609681360904
1024,Elijah Brown,Butler,2013-2014,13.254675676788434
1025,Elijah Ray,Indiana - Purdue,2013-2014,17.84916443147244
1026,Elijah Wilson,Coastal Carolina,2013-2014,24.03752304279621
1027,Elliott Eliason,Minnesota,2013-2014,24.65533578661415
1028,Elliott Pitts,Arizona,2013-2014,4.81775440979141
1029,Elridge Moore,Louisiana-Lafayette,2013-2014,10.541924973492076
1030,Emani Gant,Texas State,2013-2014,23.65655422073724
1031,Emanuel Chapman,North Carolina Central,2013-2014,21.720686574510832
1032,Emerson Murray,Seattle,2013-2014,13.634459561471912
1033,Emmanuel Addo,Missouri St.,2013-2014,7.1057498274482995
1034,Emmanuel Chibuogwu,Seattle,2013-2014,6.856401626304552
1035,Emmanuel Matey,Morgan St.,2013-2014,-1.3194399919716038
1036,Emmanuel Okoroba,Hampton,2013-2014,14.00791172542833
1037,Emmanuel Owootoah,Fresno St.,2013-2014,9.726380089219735
1038,Emmanuel Tselentakis,New Jersey Tech,2013-2014,9.672412524509946
1039,Emmy Andujar,Manhattan,2013-2014,26.17185721005122
1040,Eric Atkins,Notre Dame,2013-2014,23.18224135900861
1041,Eric Childress,UC Santa Barbara,2013-2014,17.085626032216787
1042,Eric Garcia,Wofford,2013-2014,18.076835719636588
1043,Eric Green,Holy Cross,2013-2014,21.00320579181842
1044,Eric Hutchison,Montana,2013-2014,5.641771978876109
1045,Eric Jacobsen,Arizona St.,2013-2014,12.056684036030724
1046,Eric Laster,Loyola-Maryland,2013-2014,16.23730948949355
1047,Eric McAlister,Stony Brook,2013-2014,25.160949023860752
1048,Eric McKnight,Florida Gulf Coast,2013-2014,20.146730765846055
1049,Eric Mika,Brigham Young,2013-2014,26.54347039000637
1050,Eric Moreland,Oregon St.,2013-2014,24.554126142716374
1051,Eric Norman,Montana St.,2013-2014,18.501702914612032
1052,Eric Rippetoe,Southern Utah,2013-2014,15.797080123831797
1053,Eric Robertson,Chattanooga,2013-2014,13.110384815065489
1054,Eric Robertson,South Dakota,2013-2014,6.92462523164786
1055,Eric Smith,Coastal Carolina,2013-2014,9.246622804395408
1056,Eric Stuteville,Sacramento State,2013-2014,21.083271179152653
1057,Eric Stutz,Eastern Kentucky,2013-2014,26.45461311110205
1058,Erik Copes,George Mason,2013-2014,17.502883422284388
1059,Erik Fromm,Butler,2013-2014,14.075488539080219
1060,Erik Kinney,Cal. State - Bakersfield,2013-2014,12.426339980935465
1061,Erik Swoope,Miami-Florida,2013-2014,22.844982486053304
1062,Eron Harris,West Virginia,2013-2014,27.65630665863146
1063,Errick Peck,Purdue,2013-2014,9.716809029493891
1064,Ervin Thomas,Mississippi Valley State,2013-2014,15.544092434172391
1065,Ethan Jacobs,Colgate,2013-2014,29.982459541250844
1066,Ethan Lee,Central Arkansas,2013-2014,11.3009628528702
1067,Ethan Mackey,Maine,2013-2014,21.579818894708026
1068,Ethan O'Day,Vermont,2013-2014,27.525933299983418
1069,Ethan Wragge,Creighton,2013-2014,23.97262471221577
1070,Eugene McCrory,Central Florida,2013-2014,23.163486636282833
1071,Evan Bradds,Belmont,2013-2014,24.28125075672629
1072,Evan Bruinsma,Detroit,2013-2014,24.041309448721545
1073,Evan Conti,Quinnipiac,2013-2014,18.272272391318356
1074,Evan Cooper,Hartford,2013-2014,18.155036630102693
1075,Evan Cummins,Harvard,2013-2014,20.511761961605774
1076,Evan Gordon,Indiana,2013-2014,6.007366264841415
1077,Evan Hymes,Siena,2013-2014,17.580598024700738
1078,Evan Kelley,Sacred Heart,2013-2014,17.67151861644728
1079,Evan Nolte,Virginia,2013-2014,5.981259143274327
1080,Evan Payne,Loyola Marymount,2013-2014,22.809157633000677
1081,Evan Roquemore,Santa Clara,2013-2014,16.11905614938466
1082,Evan Smotrycz,Maryland,2013-2014,7.771067668247521
1083,Evan Wessel,Wichita St.,2013-2014,8.11638456226639
1084,Evann Hall,Idaho State,2013-2014,11.054913714168636
1085,Fabyon Harris,Texas A&M,2013-2014,8.64016581363646
1086,Fahro Alihodzic,UAB,2013-2014,20.18050706153994
1087,Faronte Drakeford,Central Conn. St.,2013-2014,21.051826897222412
1088,Felix Von Hofe,Eastern Washington,2013-2014,14.580869954241324
1089,Filip Cvjeticanin,Florida Gulf Coast,2013-2014,13.110533306124937
1090,Flavien Davis,Montana St.,2013-2014,23.857856212041526
1091,Fletcher Larson,Youngstown St.,2013-2014,3.366304233523192
1092,Floris Versteeg,Cal St. Fullerton,2013-2014,5.0842881878943205
1093,Forrest Robinson,DePaul,2013-2014,15.15125729668372
1094,Four McGlynn,Towson,2013-2014,21.580624653963795
1095,Fran Dougherty,Pennsylvania,2013-2014,27.416070132535992
1096,Francis Ezeiru,Maryland - E. Shore,2013-2014,17.10896824050116
1097,Frank Bartley IV,Brigham Young,2013-2014,17.69097057663762
1098,Frank Booker,Oklahoma,2013-2014,8.70953504778342
1099,Frank Eaves,Appalachian St.,2013-2014,11.12322455477559
1100,Frank Kaminsky,Wisconsin,2013-2014,40.88966152834332
1101,Frank Mason,Kansas,2013-2014,9.502940556105148
1102,Frank Okeke,New Hampshire,2013-2014,12.504682335795733
1103,Frank Snow,Southern,2013-2014,1.3615524749189702
1104,"Frank Williams, Jr",UMKC,2013-2014,12.663404693471975
1105,Franko House,Ball St.,2013-2014,16.2674076498445
1106,Frantz Massenat,Drexel,2013-2014,28.492424250943017
1107,Franz Rassman,Loyola-Maryland,2013-2014,16.277422968339046
1108,Fred Chatmon,UMKC,2013-2014,22.163288817021936
1109,Fred Garmon,Austin Peay,2013-2014,3.4597092683177673
1110,Fred Gulley,Arkansas,2013-2014,3.564017786706685
1111,Fred Miller,South Carolina Upstate,2013-2014,18.522129022234843
1112,Fred Thomas,Mississippi St.,2013-2014,16.163591013152892
1113,Fred VanVleet,Wichita St.,2013-2014,32.75444163349568
1114,Freddie Jackson,NC-Wilmington,2013-2014,17.911911651181867
1115,Freddie Wilson,Drexel,2013-2014,8.64239140746454
1116,Fuquan Edwin,Seton Hall,2013-2014,28.271334762958737
1117,Gabe Levin,Loyola Marymount,2013-2014,21.23947962159579
1118,Gabe Snider,Illinois-Chicago,2013-2014,11.472187427197403
1119,Gabe York,Arizona,2013-2014,7.084453572387916
1120,Gabriel Aguirre,Pacific,2013-2014,20.76789118769233
1121,Gabriel Olaseni,Iowa,2013-2014,10.400723293908861
1122,Gaellan Bewernick,Northern Arizona,2013-2014,17.649339665845517
1123,Garet Beal,Maine,2013-2014,10.653721565106784
1124,Garland Owens,Boston College,2013-2014,13.3851764937727
1125,Garret Covington,Western Illinois,2013-2014,26.53213184400882
1126,Garrett Jackson,St. Mary's,2013-2014,10.12176438258471
1127,Garrett Nevels,Hawaii,2013-2014,22.8807900655242
1128,Garrick Sherman,Notre Dame,2013-2014,26.881538269852175
1129,Garrius Adams,Miami-Florida,2013-2014,21.084694757753965
1130,Gary Bell Jr.,Gonzaga,2013-2014,23.260499491149385
1131,Gary Browne,West Virginia,2013-2014,18.875866989579563
1132,Gary Franklin,Baylor,2013-2014,10.43096140703344
1133,Gary Harris,Michigan St,2013-2014,31.64990474719199
1134,Gary Johnson,Albany,2013-2014,23.97963964828454
1135,Gary Stewart,Northwestern St.,2013-2014,17.919216076952644
1136,Gary Winston,Portland St.,2013-2014,20.96582483920458
1137,Gavin Thurman,Missouri St.,2013-2014,9.520840805616706
1138,Gavin Ware,Mississippi St.,2013-2014,26.60178832557762
1139,Ge'Lawn Guyn,Cincinnati,2013-2014,9.193393575874467
1140,Gee McGhee,Chattanooga,2013-2014,17.094177392607477
1141,Gene Teague,Seton Hall,2013-2014,30.94062085525125
1142,Geno Thorpe,Penn St.,2013-2014,18.79321078209201
1143,George Beamon,Manhattan,2013-2014,32.633659376653355
1144,George Fant,Western Kentucky,2013-2014,27.41591088580264
1145,George Matthews,Texas-San Antonio,2013-2014,14.177900240050755
1146,Georges Niang,Iowa St.,2013-2014,27.02578237057882
1147,Georgi Boyanov,South Alabama,2013-2014,19.423378613661722
1148,Georgi Funtarov,UC Davis,2013-2014,18.372500117428668
1149,Geovonie McKnight,Miami (OH),2013-2014,28.943506235210695
1150,Gerard Coleman,Gonzaga,2013-2014,23.990848311322647
1151,Geron Johnson,Memphis,2013-2014,18.36920241765344
1152,Gerrell Martin,LIU Brooklyn,2013-2014,20.433026349244923
1153,Gerson Santo,Colorado St.,2013-2014,18.293369870238195
1154,Ghiavonni Robinson,Arkansas-Pine Bluff,2013-2014,8.910633749491923
1155,Gilbert Parga,LIU Brooklyn,2013-2014,17.000183582926052
1156,Gilvydas Biruta,Rhode Island,2013-2014,24.7510351539554
1157,Giovanni Smith,Jacksonville St.,2013-2014,10.274086339468033
1158,Glen Baral,Stetson,2013-2014,7.001495803858534
1159,Glen Dean,Idaho,2013-2014,9.696695569817537
1160,Glenn Bryant,Eastern Michigan,2013-2014,34.94857021648324
1161,Glenn Cosey,Eastern Kentucky,2013-2014,30.135596798024604
1162,Glenn Feidanga,LIU Brooklyn,2013-2014,14.096788233580261
1163,Glenn Robinson III,Michigan,2013-2014,5.85581508957935
1164,God'sgift Achiuwa,St. John's,2013-2014,25.312400853207663
1165,Gordon Ball,Texas State,2013-2014,25.80006338229889
1166,Graham Woodward,Penn St.,2013-2014,8.029859759847865
1167,Grandy Glaze,Saint Louis,2013-2014,21.983519133560353
1168,Grant Gibbs,Creighton,2013-2014,20.867273115335415
1169,Grant Mullins,Columbia,2013-2014,22.0938918964911
1170,Grant Vermeer,Navy,2013-2014,16.978210114969393
1171,Grant White,Jacksonville St.,2013-2014,8.535787580848073
1172,Green Hill,Alabama A&M,2013-2014,16.983306306357818
1173,Greg Brown,St. Francis (PA),2013-2014,24.194243292860577
1174,Greg Dotson,Morehead St.,2013-2014,18.008923390009716
1175,Greg Kelley,Yale,2013-2014,14.15682794693412
1176,Greg Lewis,Rutgers,2013-2014,7.640967630630621
1177,Greg Mays,Green Bay,2013-2014,26.828592695881554
1178,Greg Mortimer,South Carolina State,2013-2014,9.690685436499855
1179,Greg Noack,Monmouth-NJ,2013-2014,18.62375830588329
1180,Greg Pryor,Chattanooga,2013-2014,9.61639337244307
1181,Greg Sequele,DePaul,2013-2014,11.077980634358406
1182,Gregory Graves,Mount St. Mary's,2013-2014,22.004252830247545
1183,Gus Leeper,Arkansas-Little Rock,2013-2014,9.640861155322229
1184,Haiishen McIntyre,High Point,2013-2014,19.89645313008607
1185,Hakeem Baxter,Maryland - E. Shore,2013-2014,26.12558669419039
1186,Halil Kanacevic,St. Joseph's,2013-2014,27.483643967307035
1187,Hallice Cooke,Oregon St.,2013-2014,18.597815304899342
1188,Hameed Ali,Texas A&M CC,2013-2014,21.117689446484956
1189,Hanner Mosquera-Perea,Indiana,2013-2014,9.350015529210316
1190,Hans Brase,Princeton,2013-2014,26.265533426151805
1191,Haralds Karlis,Seton Hall,2013-2014,7.812705513012197
1192,Hassan Martin,Rhode Island,2013-2014,21.822305302988262
1193,Hayden Graham,Air Force,2013-2014,16.925763079902595
1194,Hayden Humes,Illinois-Chicago,2013-2014,11.569047543461146
1195,Hayes Garrity,Utah Valley,2013-2014,18.60673159804918
1196,Hector Harold,Vermont,2013-2014,10.075557993705342
1197,Henry Brooks,Pennsylvania,2013-2014,11.289210290139247
1198,Hershey Robinson,Prairie View A&M,2013-2014,13.104814523652873
1199,Hikeem Champaigne,Savannah State,2013-2014,12.205263594331758
1200,Holton Hunsaker,Utah Valley,2013-2014,19.97545403028405
1201,Howard Sellars,St. Peter's,2013-2014,3.9491613469664912
1202,Hudson Price,Texas Christian,2013-2014,6.848878925938004
1203,Hugh Greenwood,New Mexico,2013-2014,8.90931590613202
1204,Hunter Harris,East Tennessee St.,2013-2014,24.190751161401884
1205,Hunter Miller,Stetson,2013-2014,12.285162412475112
1206,Hunter Williams,Troy,2013-2014,16.511221369129753
1207,Hurley Johnson,Texas-Pan American,2013-2014,13.232152313201958
1208,Hyjii Thomas,Texas-San Antonio,2013-2014,17.383358304703382
1209,I.J. Ready,Mississippi St.,2013-2014,14.74081630055824
1210,Ian Baker,New Mexico St.,2013-2014,13.124057288402527
1211,Ian Chiles,Indiana - Purdue,2013-2014,31.42511567723503
1212,Ian Chiles,Morgan St.,2013-2014,28.981408389338082
1213,Ian Markolf,Incarnate Word,2013-2014,11.897195058297452
1214,Ian Miller,Florida St.,2013-2014,24.554122202706367
1215,Ibrahim Djambo,Clemson,2013-2014,7.8012174510417225
1216,Ifeyani Onyekaba,Rhode Island,2013-2014,16.663983117794658
1217,Igor Hadziomerovic,Boise St.,2013-2014,12.029783084285315
1218,Igor Nujic,UC Davis,2013-2014,10.914073300525187
1219,Ike Azotam,Quinnipiac,2013-2014,28.81183666473673
1220,Ike Iroegbu,Washington St.,2013-2014,13.939447205755052
1221,Ike Nwamu,Mercer,2013-2014,20.766800286933222
1222,Imoh Silas,Siena,2013-2014,19.624698743297856
1223,Indiana Faithfull,Wofford,2013-2014,1.7304213139840399
1224,Isaac Belton,Longwood,2013-2014,9.894527850902485
1225,Isaac Cohen,Columbia,2013-2014,14.505529373546203
1226,Isaac Fotu,Hawaii,2013-2014,29.13377093674456
1227,Isaac Kreuer,UMKC,2013-2014,11.246256518774068
1228,Isaac Mack,New Orleans,2013-2014,10.76716902473655
1229,Isaac McGlone,Eastern Kentucky,2013-2014,15.776544624630757
1230,Isaac Smith III,Maryland - E. Shore,2013-2014,9.78735684669208
1231,Isaac Thornton,San Jose St.,2013-2014,11.6309718806528
1232,Isaiah Armwood,George Washington,2013-2014,27.705647095454204
1233,Isaiah Austin,Baylor,2013-2014,28.513107814307993
1234,Isaiah Cousins,Oklahoma,2013-2014,11.185182323862003
1235,Isaiah Hicks,North Carolina,2013-2014,4.937897901385316
1236,Isaiah Ivey,Gardner-Webb,2013-2014,9.024789197145756
1237,Isaiah Johnson,Akron,2013-2014,22.405678515131704
1238,Isaiah Massey,Louisiana Tech,2013-2014,17.26977739547188
1239,Isaiah Maston,South Alabama,2013-2014,9.74902836884977
1240,Isaiah McCray,IUPU - Ft. Wayne,2013-2014,15.531245360404824
1241,Isaiah Miles,St. Joseph's,2013-2014,16.982871736180353
1242,Isaiah Philmore,Xavier,2013-2014,21.794104391112352
1243,Isaiah Salafia,Yale,2013-2014,-1.4889674193308984
1244,Isaiah Sykes,Central Florida,2013-2014,30.34947469363993
1245,Isaiah Taylor,Texas,2013-2014,2.081858831947673
1246,Isaiah Williams,Iona,2013-2014,22.6908431610808
