,MATCH,DATE,PT_DIFF,HOME,AWAY,TEAM_x,A_x,BLK_x,DEF_x,OFF_x,PF_x,PTS_x,STL_x,TO_x,TOT_x,3P_x,3PA_x,FG_x,FGA_x,FT_x,FTA_x,PER_x,TEAM_y,A_y,BLK_y,DEF_y,OFF_y,PF_y,PTS_y,STL_y,TO_y,TOT_y,3P_y,3PA_y,FG_y,FGA_y,FT_y,FTA_y,PER_y
10,Buffalo vs. Connecticut,2007-11-08,-25,Buffalo,Connecticut,Buffalo,13.535714285714286,2.8214285714285716,21.678571428571427,11.892857142857142,22.214285714285715,70.42857142857143,7.964285714285714,16.071428571428573,33.57142857142857,5.892857142857143,18.214285714285715,25.857142857142858,62.67857142857143,12.821428571428571,19.0,16.396447428423688,Connecticut,15.387096774193548,8.838709677419354,26.93548387096774,12.193548387096774,15.516129032258064,81.7741935483871,5.967741935483871,13.870967741935484,39.12903225806452,5.354838709677419,14.903225806451612,27.806451612903224,60.0,20.806451612903224,28.774193548387096,24.802553755184526
11,Brown vs. Eastern Michigan,2007-11-09,19,Brown,Eastern Michigan,Brown,13.517241379310345,2.206896551724138,20.551724137931036,5.586206896551724,13.724137931034482,66.44827586206897,6.448275862068965,12.206896551724139,26.137931034482758,7.620689655172414,18.344827586206897,21.448275862068964,44.86206896551724,15.931034482758621,21.275862068965516,23.46089584759966,Eastern Michigan,13.482758620689655,2.0689655172413794,19.724137931034484,9.275862068965518,18.93103448275862,67.89655172413794,6.068965517241379,14.275862068965518,29.0,8.827586206896552,24.275862068965516,21.93103448275862,51.89655172413793,15.206896551724139,20.896551724137932,18.674912161077007
12,St. Bonaventure vs. Boston U,2007-11-09,11,St. Bonaventure,Boston U,St. Bonaventure,13.0,2.1333333333333333,21.2,9.2,17.7,66.26666666666667,5.066666666666666,14.033333333333333,30.4,6.933333333333334,20.2,22.633333333333333,53.6,14.066666666666666,18.733333333333334,17.7448539619268,Boston U,14.03448275862069,2.413793103448276,21.137931034482758,9.344827586206897,20.82758620689655,66.41379310344827,7.310344827586207,14.137931034482758,30.482758620689655,8.0,24.103448275862068,22.93103448275862,56.55172413793103,12.551724137931034,18.482758620689655,16.620835509945078
13,Lipscomb vs. Centenary,2007-11-09,3,Lipscomb,Centenary,Lipscomb,14.03448275862069,2.586206896551724,24.96551724137931,9.931034482758621,20.20689655172414,73.65517241379311,6.827586206896552,15.03448275862069,34.89655172413793,7.206896551724138,20.586206896551722,25.448275862068964,57.89655172413793,15.551724137931034,23.79310344827586,18.63002176730396,Centenary,12.827586206896552,2.793103448275862,19.689655172413794,7.724137931034483,21.93103448275862,70.27586206896552,7.724137931034483,15.413793103448276,27.413793103448278,7.068965517241379,18.413793103448278,24.03448275862069,55.6551724137931,15.137931034482758,21.275862068965516,16.929614102788968
14,Cleveland St. vs. South Florida,2007-11-09,3,Cleveland St.,South Florida,Cleveland St.,12.7,3.533333333333333,23.0,10.4,21.233333333333334,69.56666666666666,7.466666666666667,14.833333333333334,33.4,4.733333333333333,15.266666666666667,24.633333333333333,56.56666666666667,15.566666666666666,22.266666666666666,19.59122511854838,South Florida,14.483870967741936,3.064516129032258,21.612903225806452,10.451612903225806,15.741935483870968,67.29032258064517,5.096774193548387,12.806451612903226,32.064516129032256,5.258064516129032,15.806451612903226,23.64516129032258,53.45161290322581,14.741935483870968,22.870967741935484,19.170993085936768
15,Fairfield vs. Wake Forest,2007-11-09,-25,Fairfield,Wake Forest,Fairfield,13.862068965517242,3.1724137931034484,19.0,9.793103448275861,16.517241379310345,63.96551724137931,6.068965517241379,12.758620689655173,28.79310344827586,6.655172413793103,17.03448275862069,22.0,50.275862068965516,13.310344827586206,18.896551724137932,21.496562337420066,Wake Forest,12.137931034482758,5.310344827586207,21.96551724137931,11.655172413793103,19.344827586206897,73.86206896551724,8.310344827586206,14.241379310344827,33.62068965517241,6.448275862068965,20.344827586206897,26.724137931034484,61.51724137931034,13.96551724137931,21.03448275862069,20.81824488173016
16,Alcorn St. vs. Southeastern Louisiana,2007-11-09,-18,Alcorn St.,Southeastern Louisiana,Alcorn St.,9.0,1.5517241379310345,18.75862068965517,9.310344827586206,20.724137931034484,62.6551724137931,6.0,15.89655172413793,28.06896551724138,5.137931034482759,15.0,22.103448275862068,53.0,13.310344827586206,19.448275862068964,12.760184942959825,Southeastern Louisiana,11.92,3.88,22.28,8.6,18.0,62.68,6.08,15.92,30.88,3.88,11.4,22.4,48.72,14.0,21.08,17.882418073546262
17,Drexel vs. Pennsylvania,2007-11-09,8,Drexel,Pennsylvania,Drexel,13.03225806451613,3.3548387096774195,21.419354838709676,7.967741935483871,18.548387096774192,59.96774193548387,7.096774193548387,15.64516129032258,29.387096774193548,5.290322580645161,16.741935483870968,21.193548387096776,52.0,12.290322580645162,19.483870967741936,14.476113608831403,Pennsylvania,13.516129032258064,3.903225806451613,20.29032258064516,9.225806451612904,20.419354838709676,66.70967741935483,6.032258064516129,15.419354838709678,29.516129032258064,4.967741935483871,15.516129032258064,23.483870967741936,54.806451612903224,14.774193548387096,21.70967741935484,15.308548542224015
18,Florida Atlantic vs. Rhode Island,2007-11-09,-27,Florida Atlantic,Rhode Island,Florida Atlantic,13.290322580645162,2.4193548387096775,23.483870967741936,8.96774193548387,21.774193548387096,75.03225806451613,6.32258064516129,16.322580645161292,32.45161290322581,6.161290322580645,16.580645161290324,24.64516129032258,54.064516129032256,19.580645161290324,28.93548387096774,17.700199777796648,Rhode Island,14.848484848484848,3.9696969696969697,22.87878787878788,11.727272727272727,18.09090909090909,80.33333333333333,7.0,13.787878787878787,34.60606060606061,7.363636363636363,19.303030303030305,28.303030303030305,60.06060606060606,16.363636363636363,23.606060606060606,22.61483893268175
19,Elon University vs. Virginia Tech,2007-11-09,-5,Elon University,Virginia Tech,Elon University,13.25925925925926,2.888888888888889,24.074074074074073,10.037037037037036,21.703703703703702,71.74074074074075,7.592592592592593,14.962962962962964,34.111111111111114,6.222222222222222,19.666666666666668,26.703703703703702,62.592592592592595,12.11111111111111,17.77777777777778,17.324966853938864,Virginia Tech,13.969696969696969,5.0,24.545454545454547,11.363636363636363,19.515151515151516,73.81818181818181,7.424242424242424,14.878787878787879,35.90909090909091,5.787878787878788,17.12121212121212,26.12121212121212,59.39393939393939,15.787878787878787,23.21212121212121,19.781861555155295
20,Vermont vs. George Mason,2007-11-09,7,Vermont,George Mason,Vermont,15.586206896551724,5.137931034482759,24.655172413793103,10.517241379310345,20.482758620689655,76.41379310344827,6.344827586206897,15.586206896551724,35.172413793103445,6.068965517241379,17.137931034482758,27.482758620689655,59.93103448275862,15.379310344827585,22.275862068965516,18.605615213928637,George Mason,14.03225806451613,3.4193548387096775,24.161290322580644,9.387096774193548,15.35483870967742,73.54838709677419,5.967741935483871,12.161290322580646,33.54838709677419,6.483870967741935,18.419354838709676,25.70967741935484,55.03225806451613,15.64516129032258,22.225806451612904,21.972189999274352
21,Hartford vs. St. Francis (NY),2007-11-09,-3,Hartford,St. Francis (NY),Hartford,15.774193548387096,2.870967741935484,22.419354838709676,7.387096774193548,20.64516129032258,76.80645161290323,8.064516129032258,15.96774193548387,29.806451612903224,10.03225806451613,26.29032258064516,25.93548387096774,57.806451612903224,14.903225806451612,21.967741935483872,17.737291334576557,St. Francis (NY),12.344827586206897,1.8275862068965518,21.137931034482758,11.448275862068966,18.0,66.3103448275862,7.275862068965517,15.89655172413793,32.58620689655172,5.9655172413793105,19.17241379310345,24.137931034482758,58.41379310344828,12.068965517241379,18.655172413793103,31.69374549283672
22,New Mexico St. vs. Ohio,2007-11-09,-8,New Mexico St.,Ohio,New Mexico St.,15.774193548387096,3.225806451612903,25.870967741935484,14.419354838709678,18.516129032258064,81.80645161290323,6.903225806451613,16.032258064516128,40.29032258064516,5.806451612903226,16.387096774193548,30.032258064516128,62.193548387096776,15.935483870967742,24.612903225806452,22.121188427376502,Ohio,14.625,1.84375,20.125,9.71875,16.03125,68.65625,7.5625,14.125,29.84375,6.96875,20.09375,23.53125,52.09375,14.625,20.1875,9.000126350133078
23,Fordham vs. Columbia,2007-11-09,-18,Fordham,Columbia,Fordham,13.74074074074074,3.4074074074074074,19.296296296296298,9.0,17.666666666666668,65.33333333333333,6.333333333333333,12.962962962962964,28.296296296296298,6.962962962962963,21.62962962962963,22.62962962962963,53.592592592592595,13.11111111111111,19.555555555555557,17.800774455122127,Columbia,12.035714285714286,1.3214285714285714,19.285714285714285,7.0,18.964285714285715,58.25,4.107142857142857,12.571428571428571,26.285714285714285,6.392857142857143,19.142857142857142,20.035714285714285,46.57142857142857,11.785714285714286,16.142857142857142,15.763692966675038
24,Maryland - E. Shore vs. VCU,2007-11-09,-19,Maryland - E. Shore,VCU,Maryland - E. Shore,8.483870967741936,2.3870967741935485,18.838709677419356,12.225806451612904,19.548387096774192,59.38709677419355,7.516129032258065,15.161290322580646,31.06451612903226,4.387096774193548,16.64516129032258,20.64516129032258,58.41935483870968,13.709677419354838,22.096774193548388,12.404480629783514,VCU,13.3,5.666666666666667,24.433333333333334,10.7,19.6,71.43333333333334,8.4,13.9,35.13333333333333,6.9,18.333333333333332,24.566666666666666,56.2,15.4,22.6,19.431980534427577
25,Northwestern St. vs. UC Santa Barbara,2007-11-09,-21,Northwestern St.,UC Santa Barbara,Northwestern St.,16.23076923076923,5.076923076923077,23.03846153846154,11.615384615384615,23.615384615384617,77.61538461538461,9.26923076923077,20.346153846153847,34.65384615384615,7.0,21.53846153846154,27.53846153846154,64.34615384615384,15.538461538461538,21.76923076923077,15.352550495887629,UC Santa Barbara,14.733333333333333,2.2666666666666666,19.6,7.533333333333333,18.5,69.36666666666666,8.433333333333334,13.866666666666667,27.133333333333333,7.166666666666667,17.766666666666666,24.033333333333335,53.233333333333334,14.133333333333333,18.866666666666667,20.130223028194226
26,Temple vs. Tennessee,2007-11-09,-17,Temple,Tennessee,Temple,15.875,4.625,23.59375,7.875,18.71875,76.71875,6.6875,13.15625,31.46875,8.3125,22.4375,26.75,56.9375,14.90625,20.15625,22.288698636496054,Tennessee,18.21212121212121,3.393939393939394,23.393939393939394,13.242424242424242,21.666666666666668,84.93939393939394,9.454545454545455,13.606060606060606,36.63636363636363,9.151515151515152,25.575757575757574,29.696969696969695,65.33333333333333,16.393939393939394,24.696969696969695,5.3799226743017945
27,Sacramento State vs. Kansas St.,2007-11-09,31,Sacramento State,Kansas St.,Sacramento State,10.884615384615385,2.576923076923077,15.576923076923077,8.346153846153847,18.615384615384617,60.53846153846154,8.192307692307692,13.384615384615385,23.923076923076923,5.730769230769231,17.884615384615383,21.96153846153846,55.73076923076923,10.884615384615385,17.653846153846153,15.161847541558368,Kansas St.,15.483870967741936,3.3870967741935485,23.322580645161292,14.225806451612904,19.548387096774192,79.45161290322581,7.612903225806452,14.903225806451612,37.54838709677419,6.612903225806452,20.612903225806452,28.161290322580644,63.12903225806452,16.516129032258064,23.516129032258064,20.689254223153796
28,McNeese St. vs. Texas A&M,2007-11-09,-23,McNeese St.,Texas A&M,McNeese St.,11.153846153846153,6.0,22.5,10.653846153846153,17.0,60.26923076923077,5.769230769230769,15.846153846153847,33.15384615384615,4.769230769230769,14.615384615384615,21.73076923076923,52.26923076923077,12.038461538461538,17.26923076923077,17.22492693063941,Texas A&M,13.205882352941176,4.088235294117647,24.735294117647058,9.676470588235293,16.205882352941178,68.97058823529412,4.323529411764706,11.911764705882353,34.411764705882355,5.205882352941177,14.676470588235293,24.705882352941178,52.6764705882353,14.352941176470589,22.529411764705884,12.375776115863864
29,Howard vs. Duquesne,2007-11-09,70,Howard,Duquesne,Howard,9.483870967741936,4.32258064516129,20.774193548387096,8.193548387096774,16.0,57.45161290322581,4.193548387096774,17.741935483870968,28.967741935483872,4.741935483870968,16.483870967741936,20.838709677419356,50.16129032258065,11.03225806451613,17.967741935483872,13.976197993517863,Duquesne,18.310344827586206,7.482758620689655,22.93103448275862,11.724137931034482,19.482758620689655,84.3103448275862,9.448275862068966,15.724137931034482,34.6551724137931,7.344827586206897,22.862068965517242,29.275862068965516,63.172413793103445,18.413793103448278,24.93103448275862,23.781834329508435
30,Belmont vs. Cincinnati,2007-11-09,11,Belmont,Cincinnati,Belmont,18.333333333333332,1.7333333333333334,24.033333333333335,11.366666666666667,19.833333333333332,85.86666666666666,9.2,15.833333333333334,35.4,11.433333333333334,31.3,29.6,65.96666666666667,15.233333333333333,21.7,21.924351117651174,Cincinnati,13.0,2.3225806451612905,22.258064516129032,10.612903225806452,19.741935483870968,65.06451612903226,5.32258064516129,13.483870967741936,32.87096774193548,6.709677419354839,20.258064516129032,23.032258064516128,55.903225806451616,12.290322580645162,18.06451612903226,17.47390178202214
31,Oakland vs. Wis.-Green Bay,2007-11-09,-1,Oakland,Wis.-Green Bay,Oakland,14.037037037037036,4.148148148148148,20.48148148148148,14.74074074074074,19.40740740740741,81.4074074074074,7.814814814814815,14.074074074074074,35.22222222222222,6.62962962962963,18.25925925925926,28.037037037037038,63.370370370370374,18.703703703703702,26.333333333333332,23.365851200164602,Wis.-Green Bay,11.793103448275861,3.0,21.137931034482758,8.344827586206897,18.82758620689655,70.03448275862068,5.827586206896552,13.0,29.482758620689655,5.517241379310345,15.03448275862069,25.137931034482758,54.206896551724135,14.241379310344827,19.17241379310345,18.6682127243024
32,Texas Southern vs. Texas A&M CC,2007-11-09,-8,Texas Southern,Texas A&M CC,Texas Southern,11.193548387096774,2.096774193548387,19.903225806451612,8.580645161290322,18.096774193548388,62.54838709677419,7.0,14.96774193548387,28.483870967741936,6.935483870967742,21.774193548387096,22.193548387096776,57.32258064516129,11.225806451612904,17.225806451612904,13.414655356521534,Texas A&M CC,10.758620689655173,4.241379310344827,20.620689655172413,11.551724137931034,19.75862068965517,62.44827586206897,5.137931034482759,17.137931034482758,32.172413793103445,4.724137931034483,16.103448275862068,21.862068965517242,51.724137931034484,14.0,21.379310344827587,15.051577237000929
33,Liberty vs. San Diego St.,2007-11-09,-12,Liberty,San Diego St.,Liberty,15.777777777777779,1.4814814814814814,21.0,7.0,17.85185185185185,72.0,5.851851851851852,13.592592592592593,28.0,9.407407407407407,25.22222222222222,25.14814814814815,54.370370370370374,12.296296296296296,16.59259259259259,20.437575635684304,San Diego St.,13.033333333333333,2.3666666666666667,21.466666666666665,9.366666666666667,17.5,68.66666666666667,8.0,14.0,30.833333333333332,5.8,17.566666666666666,24.433333333333334,55.733333333333334,14.0,20.466666666666665,19.884534978458085
34,Colorado St. vs. Montana,2007-11-09,-36,Colorado St.,Montana,Colorado St.,12.178571428571429,3.3214285714285716,21.464285714285715,7.714285714285714,19.928571428571427,66.75,4.642857142857143,14.142857142857142,29.178571428571427,6.357142857142857,19.142857142857142,24.285714285714285,56.535714285714285,11.821428571428571,16.214285714285715,16.468808824232948,Montana,15.25925925925926,3.259259259259259,20.444444444444443,7.925925925925926,17.37037037037037,69.44444444444444,4.555555555555555,12.25925925925926,28.37037037037037,8.11111111111111,21.037037037037038,24.666666666666668,52.851851851851855,12.0,17.59259259259259,11.148773468248319
35,Winston-Salem vs. Iowa St.,2007-11-09,14,Winston-Salem,Iowa St.,Winston-Salem,10.035714285714286,2.75,17.964285714285715,9.75,15.214285714285714,55.107142857142854,7.535714285714286,13.75,27.714285714285715,4.571428571428571,15.964285714285714,19.785714285714285,50.607142857142854,10.964285714285714,16.928571428571427,16.880715247955514,Iowa St.,11.935483870967742,3.774193548387097,21.967741935483872,8.129032258064516,15.32258064516129,61.935483870967744,4.709677419354839,12.612903225806452,30.096774193548388,5.612903225806452,17.93548387096774,21.774193548387096,52.32258064516129,12.774193548387096,17.419354838709676,18.348936803698898
36,Auburn vs. Tulane,2007-11-09,-15,Auburn,Tulane,Auburn,15.206896551724139,2.103448275862069,19.24137931034483,8.689655172413794,15.827586206896552,67.86206896551724,8.482758620689655,13.10344827586207,27.93103448275862,7.655172413793103,22.586206896551722,24.344827586206897,54.724137931034484,11.517241379310345,16.482758620689655,22.37001318189354,Tulane,13.033333333333333,5.5,22.666666666666668,8.766666666666667,19.3,67.56666666666666,6.766666666666667,15.1,31.433333333333334,4.766666666666667,14.566666666666666,23.333333333333332,52.6,16.133333333333333,22.9,18.304520188847626
37,Jacksonville St. vs. Georgia,2007-11-09,49,Jacksonville St.,Georgia,Jacksonville St.,15.74074074074074,3.0,18.037037037037038,8.074074074074074,18.185185185185187,65.96296296296296,6.703703703703703,13.444444444444445,26.11111111111111,8.25925925925926,21.666666666666668,23.444444444444443,53.51851851851852,10.814814814814815,17.333333333333332,19.594186156389267,Georgia,11.774193548387096,2.967741935483871,21.93548387096774,11.451612903225806,17.93548387096774,68.29032258064517,6.967741935483871,14.516129032258064,33.38709677419355,6.096774193548387,18.64516129032258,24.806451612903224,58.0,12.580645161290322,18.516129032258064,4.853909866322576
38,Arkansas-Pine Bluff vs. Texas-El Paso,2007-11-09,-27,Arkansas-Pine Bluff,Texas-El Paso,Arkansas-Pine Bluff,10.666666666666666,5.185185185185185,22.59259259259259,8.666666666666666,18.22222222222222,59.407407407407405,5.222222222222222,13.37037037037037,31.25925925925926,5.444444444444445,17.59259259259259,22.0,55.666666666666664,9.962962962962964,16.074074074074073,13.763949581678133,Texas-El Paso,14.333333333333334,3.033333333333333,25.133333333333333,11.2,24.466666666666665,81.43333333333334,8.233333333333333,13.666666666666666,36.333333333333336,6.8,20.433333333333334,27.733333333333334,63.4,19.166666666666668,29.233333333333334,19.233337309810146
39,Southern Utah vs. Utah St.,2007-11-09,-11,Southern Utah,Utah St.,Southern Utah,15.571428571428571,1.9642857142857142,19.892857142857142,9.535714285714286,20.428571428571427,70.10714285714286,6.821428571428571,16.035714285714285,29.428571428571427,3.75,11.714285714285714,24.678571428571427,52.57142857142857,17.0,24.321428571428573,16.82664536939725,Utah St.,18.75,2.5,22.75,8.09375,16.9375,76.84375,5.25,14.3125,30.84375,6.21875,15.4375,27.625,52.9375,15.375,19.375,21.695507204458117
40,Eastern Washington vs. Washington St.,2007-11-09,-27,Eastern Washington,Washington St.,Eastern Washington,11.285714285714286,1.6428571428571428,18.785714285714285,8.214285714285714,18.607142857142858,61.357142857142854,6.678571428571429,13.392857142857142,27.0,6.857142857142857,21.321428571428573,21.142857142857142,52.642857142857146,12.214285714285714,16.928571428571427,15.916028055200627,Washington St.,14.030303030303031,2.9696969696969697,20.939393939393938,6.787878787878788,15.484848484848484,69.21212121212122,6.424242424242424,10.121212121212121,27.727272727272727,6.333333333333333,16.727272727272727,24.21212121212121,50.484848484848484,14.454545454545455,19.818181818181817,23.461394415786543
41,Kennesaw St. vs. Western Kentucky,2007-11-09,-35,Kennesaw St.,Western Kentucky,Kennesaw St.,11.758620689655173,3.8275862068965516,18.310344827586206,12.310344827586206,20.06896551724138,67.82758620689656,9.379310344827585,17.310344827586206,30.620689655172413,7.0344827586206895,22.586206896551722,23.482758620689655,58.172413793103445,13.827586206896552,21.20689655172414,16.24014010712965,Western Kentucky,12.696969696969697,3.757575757575758,21.272727272727273,11.303030303030303,21.454545454545453,78.33333333333333,7.818181818181818,13.787878787878787,32.57575757575758,7.575757575757576,19.21212121212121,27.90909090909091,58.72727272727273,14.93939393939394,20.87878787878788,23.21074536372175
42,Cal. State - Bakersfield vs. Cal St. Fullerton,2007-11-09,17,Cal. State - Bakersfield,Cal St. Fullerton,Cal. State - Bakersfield,11.275862068965518,1.7586206896551724,18.448275862068964,10.482758620689655,15.310344827586206,62.06896551724138,5.655172413793103,12.413793103448276,28.93103448275862,6.517241379310345,18.517241379310345,22.06896551724138,54.96551724137931,11.413793103448276,17.0,18.702608788322387,Cal St. Fullerton,16.655172413793103,1.5172413793103448,24.20689655172414,11.517241379310345,20.896551724137932,89.58620689655173,9.655172413793103,14.586206896551724,35.724137931034484,9.448275862068966,24.620689655172413,32.310344827586206,68.41379310344827,15.517241379310345,22.06896551724138,22.723956053507845
43,Montana St. vs. UNLV,2007-11-09,-11,Montana St.,UNLV,Montana St.,13.185185185185185,3.1481481481481484,20.77777777777778,9.555555555555555,21.48148148148148,74.18518518518519,5.148148148148148,14.296296296296296,30.333333333333332,7.592592592592593,21.037037037037038,25.333333333333332,57.22222222222222,15.925925925925926,21.555555555555557,19.187204732102103,UNLV,15.419354838709678,2.838709677419355,23.06451612903226,9.193548387096774,17.967741935483872,73.2258064516129,8.193548387096774,10.741935483870968,32.25806451612903,8.064516129032258,24.0,25.096774193548388,59.645161290322584,14.96774193548387,19.70967741935484,20.44062782973978
44,Loyola Marymount vs. UC Irvine,2007-11-09,-13,Loyola Marymount,UC Irvine,Loyola Marymount,13.166666666666666,2.3666666666666667,20.466666666666665,9.1,21.333333333333332,63.6,5.866666666666666,18.866666666666667,29.566666666666666,6.033333333333333,18.633333333333333,22.166666666666668,55.6,13.233333333333333,20.633333333333333,11.148444022235447,UC Irvine,13.344827586206897,2.3448275862068964,21.413793103448278,7.482758620689655,18.620689655172413,72.6896551724138,7.689655172413793,13.586206896551724,28.896551724137932,7.344827586206897,19.586206896551722,25.655172413793103,56.241379310344826,14.03448275862069,18.82758620689655,19.841483975149895
45,Portland vs. Fresno St.,2007-11-09,7,Portland,Fresno St.,Portland,12.379310344827585,2.206896551724138,22.0,9.551724137931034,19.689655172413794,64.62068965517241,5.379310344827586,15.379310344827585,31.551724137931036,6.379310344827586,19.379310344827587,23.379310344827587,54.724137931034484,11.482758620689655,16.137931034482758,7.989233239704785,Fresno St.,11.7,2.7333333333333334,21.666666666666668,6.566666666666666,14.2,64.56666666666666,5.3,10.433333333333334,28.233333333333334,7.866666666666666,23.0,22.766666666666666,55.06666666666667,11.166666666666666,15.4,18.334535081076545
