,MATCH,DATE,PT_DIFF
1342,Chattanooga vs. Mercer,2011-12-10,-11
1343,Pennsylvania vs. UCLA,2011-12-10,-4
1344,Dartmouth vs. Notre Dame,2011-12-10,-18
1345,Wake Forest vs. Seton Hall,2011-12-10,14
1346,Boise St. vs. Louisiana State,2011-12-10,-19
1347,UMKC vs. SE Missouri St.,2011-12-10,-5
1348,Louisiana Tech vs. Southern Mississippi,2011-12-10,-16
1349,Central Arkansas vs. Arkansas St.,2011-12-10,7
1350,Bowling Green vs. Valparaiso,2011-12-10,-3
1351,Cal. State - Bakersfield vs. Northern Arizona,2011-12-10,-13
1352,Michigan St vs. Gonzaga,2011-12-10,-7
1353,Maine vs. San Diego,2011-12-10,-14
1354,Southern Utah vs. Weber St.,2011-12-10,-18
1355,Cal Poly SLO vs. San Jose St.,2011-12-10,7
1356,Fresno St. vs. Oregon,2011-12-10,-4
1357,Pacific vs. San Francisco,2011-12-10,-10
1358,Ohio vs. Portland,2011-12-10,18
1359,Creighton vs. St. Joseph's,2011-12-10,-9
1360,Bryant vs. Providence,2011-12-10,-11
1361,Cincinnati vs. Xavier,2011-12-10,-23
1362,St. Peter's vs. Minnesota,2011-12-10,22
1363,Delaware vs. Delaware State,2011-12-10,16
1364,Rhode Island vs. Georgia St,2011-12-10,32
1365,Akron vs. Cleveland St.,2011-12-10,-3
1366,Loyola-Maryland vs. Mount St. Mary's,2011-12-10,11
1367,Chicago St. vs. DePaul,2011-12-10,-7
1368,East Tennessee St. vs. Appalachian St.,2011-12-10,-17
1369,LIU Brooklyn vs. Columbia,2011-12-10,10
1370,UNLV vs. Wisconsin,2011-12-10,-11
1371,Oklahoma St. vs. Pittsburgh,2011-12-10,-6
1372,Loyola-Chicago vs. Toledo,2011-12-10,2
1373,Central Michigan vs. Tennessee St.,2011-12-10,-8
1374,Ohio St. vs. Kansas,2011-12-10,13
1375,Princeton vs. Drexel,2011-12-10,4
1376,Eastern Michigan vs. Purdue,2011-12-10,-25
1377,Harvard vs. Boston U,2011-12-10,-24
1378,Manhattan vs. Hofstra,2011-12-10,-9
1379,Lehigh vs. Wagner,2011-12-10,1
1380,Fairleigh Dickinson vs. Louisville,2011-12-10,-22
1381,Villanova vs. Temple,2011-12-10,11
1382,Kentucky vs. Indiana,2011-12-10,1
1383,Jacksonville St. vs. Southern,2011-12-10,5
1384,Tenn-Martin vs. Middle Tennessee St.,2011-12-10,16
1385,South Carolina State vs. Gardner-Webb,2011-12-10,30
1386,New Mexico vs. Southern California,2011-12-10,3
1387,George Washington vs. Syracuse,2011-12-10,-35
1388,Western Kentucky vs. Indiana - Purdue,2011-12-10,8
1389,Davidson vs. Charlotte,2011-12-10,23
1390,Canisius vs. St. Bonaventure,2011-12-10,-19
1391,American U. vs. St. Francis (PA),2011-12-10,-5
1392,Fordham vs. Monmouth-NJ,2011-12-10,-15
1393,Texas State vs. Texas,2011-12-10,34
1394,Eastern Illinois vs. Western Illinois,2011-12-10,-16
1395,Louisiana-Monroe vs. Texas A&M,2011-12-10,-13
1396,Nebraska vs. Texas Christian,2011-12-10,12
1397,Sam Houston St. vs. North Texas,2011-12-10,3
1398,Lipscomb vs. Tennessee Tech,2011-12-10,-2
1399,IUPU - Ft. Wayne vs. Nebraska Omaha,2011-12-10,3
1400,Utah St. vs. Wichita St.,2011-12-10,-7
1401,No.Carolina A&T vs. Evansville,2011-12-10,21
1402,North Dakota vs. South Dakota State,2011-12-10,-38
1403,Nevada vs. Montana,2011-12-10,-6
1404,Arkansas-Pine Bluff vs. Air Force,2011-12-10,12
1405,Green Bay vs. Marquette,2011-12-10,-18
1406,Portland St. vs. Utah Valley,2011-12-10,-6
1407,Idaho State vs. Loyola Marymount,2011-12-10,-8
1408,CSU Northridge vs. Pepperdine,2011-12-10,3
1409,Quinnipiac vs. Vermont,2011-12-11,4
1410,New Hampshire vs. Fairfield,2011-12-11,6
1411,South Carolina Upstate vs. Dayton,2011-12-11,4
1412,Florida A&M vs. South Florida,2011-12-11,-24
1413,Iona vs. Marshall,2011-12-11,-19
1414,North Carolina Central vs. N.C. State,2011-12-11,5
1415,UC Riverside vs. Montana St.,2011-12-11,-2
1416,Norfolk State vs. Virginia Tech,2011-12-11,-13
1417,Stony Brook vs. Boston College,2011-12-11,15
1418,New Mexico St. vs. Texas-El Paso,2011-12-11,-4
1419,Detroit vs. Alabama,2011-12-11,8
1420,Murray St. vs. Memphis,2011-12-11,-4
1421,Jacksonville St. vs. Tulane,2011-12-11,-8
1422,UC Davis vs. Hawaii,2011-12-11,13
1423,NC-Greensboro vs. Florida St.,2011-12-11,15
1424,North Florida vs. Kansas St.,2011-12-11,11
1425,Southern Illinois vs. Western Michigan,2011-12-11,-11
1426,Lafayette vs. Sacred Heart,2011-12-11,-5
1427,Jacksonville vs. Furman,2011-12-11,6
1428,Santa Clara vs. Washington St.,2011-12-11,-38
1429,Alcorn St. vs. South Alabama,2011-12-11,-40
1430,Jackson State vs. California,2011-12-11,27
1431,Florida International vs. Stephen F. Austin,2011-12-11,2
1432,Idaho vs. Seattle,2011-12-11,11
1433,Eastern Washington vs. Cal St. Fullerton,2011-12-11,15
1434,Coppin St. vs. Illinois,2011-12-11,-17
1435,St. Francis (NY) vs. Howard,2011-12-12,-2
1436,VMI vs. Longwood,2011-12-12,21
1437,Monmouth-NJ vs. Rutgers,2011-12-12,-15
1438,Southern vs. Southeastern Louisiana,2011-12-12,4
1439,Portland St. vs. Oregon,2011-12-12,9
1440,Fordham vs. Siena,2011-12-12,15
1441,Nicholls State vs. Louisiana-Monroe,2011-12-12,-12
1442,Oral Roberts vs. Arkansas-Little Rock,2011-12-12,-3
1443,No.Carolina A&T vs. Central Florida,2011-12-13,12
1444,Arkansas-Pine Bluff vs. Michigan,2011-12-13,-13
1445,Dartmouth vs. IUPU - Ft. Wayne,2011-12-13,-5
1446,Nicholls State vs. Texas,2011-12-13,-53
1447,Central Michigan vs. Minnesota,2011-12-13,-20
1448,Florida Atlantic vs. Mississippi St.,2011-12-13,-7
1449,Jackson State vs. St. Mary's,2011-12-13,-24
1450,Boston U vs. Villanova,2011-12-13,-25
1451,Presbyterian vs. South Carolina,2011-12-13,-8
1452,Drexel vs. Niagara,2011-12-13,13
1453,Wisconsin vs. Wis.-Milwaukee,2011-12-13,-6
1454,Belmont vs. Middle Tennessee St.,2011-12-13,0
1455,UC Irvine vs. Wyoming,2011-12-13,-10
1456,UC Santa Barbara vs. San Diego,2011-12-13,-4
1457,Illinois-Chicago vs. Oregon St.,2011-12-13,-42
1458,Iona vs. Richmond,2011-12-14,9
1459,LIU Brooklyn vs. Norfolk State,2011-12-14,-11
1460,Louisiana-Lafayette vs. Mississippi,2011-12-14,-12
1461,South Carolina Upstate vs. Ohio St.,2011-12-14,24
1462,Florida International vs. Maryland,2011-12-14,-4
1463,Seattle vs. Arkansas St.,2011-12-14,13
1464,DePaul vs. Northern Illinois,2011-12-14,23
1465,South Florida vs. Auburn,2011-12-14,12
1466,Eastern Washington vs. UCLA,2011-12-14,-13
1467,Cincinnati vs. Wright St.,2011-12-14,20
1468,Morgan St. vs. MD Baltimore Cty,2011-12-14,-13
1469,Princeton vs. Rider,2011-12-14,1
1470,Charleston Southern vs. Citadel,2011-12-14,19
1471,Towson vs. Coppin St.,2011-12-14,14
1472,Bethune-Cookman vs. Baylor,2011-12-14,27
1473,McNeese St. vs. Louisiana Tech,2011-12-14,2
1474,Campbell vs. Houston Baptist,2011-12-14,-11
1475,Chicago St. vs. Wichita St.,2011-12-14,-50
1476,Tennessee vs. Charleston,2011-12-14,6
1477,Denver vs. Northern Colorado,2011-12-14,6
1478,Texas-El Paso vs. UNLV,2011-12-14,-11
1479,Arkansas-Pine Bluff vs. Akron,2011-12-15,23
1480,Bradley vs. George Washington,2011-12-15,1
1481,Winthrop vs. Jacksonville,2011-12-15,-14
1482,South Alabama vs. Texas A&M CC,2011-12-15,2
1483,UC Irvine vs. Louisiana State,2011-12-15,7
1484,Lipscomb vs. Murray St.,2011-12-15,-24
1485,Savannah State vs. Wisconsin,2011-12-15,-33
1486,Jackson State vs. Southern Methodist,2011-12-15,1
1487,Howard vs. Oregon St.,2011-12-15,-21
1488,Cal. State - Bakersfield vs. Portland St.,2011-12-15,-4
1489,Texas Southern vs. Northwestern,2011-12-15,30
1490,South Dakota State vs. North Dakota,2011-12-15,19
1491,Kennesaw St. vs. Missouri,2011-12-15,-37
1492,Troy vs. Belmont,2011-12-15,23
1493,Northwestern St. vs. Louisiana-Monroe,2011-12-15,-13
1494,Oral Roberts vs. Gonzaga,2011-12-15,6
1495,No.Carolina A&T vs. St. Mary's,2011-12-15,-39
1496,East Carolina vs. NC-Greensboro,2011-12-16,9
1497,Weber St. vs. California,2011-12-16,20
1498,Illinois-Chicago vs. Central Michigan,2011-12-16,3
1499,Canisius vs. UMKC,2011-12-16,-5
1500,Idaho State vs. Utah,2011-12-16,-12
1501,UC Santa Barbara vs. Washington,2011-12-16,-7
1502,Mississippi St. vs. Detroit,2011-12-17,-5
1503,Florida Atlantic vs. Miami - Florida,2011-12-17,-3
1504,American U. vs. Georgetown,2011-12-17,-26
1505,Rutgers vs. Stony Brook,2011-12-17,9
1506,Iona vs. Vermont,2011-12-17,1
1507,Purdue vs. Butler,2011-12-17,2
1508,Duquesne vs. Western Michigan,2011-12-17,-14
1509,Radford vs. Cincinnati,2011-12-17,31
1510,Texas A&M CC vs. West Virginia,2011-12-17,-20
1511,Tennessee Tech vs. Evansville,2011-12-17,-2
1512,Temple vs. Texas,2011-12-17,-12
1513,UC Davis vs. UCLA,2011-12-17,-43
1514,South Carolina Upstate vs. Stetson,2011-12-17,16
1515,Binghamton vs. Hofstra,2011-12-17,-20
1516,Florida A&M vs. Akron,2011-12-17,22
1517,Chicago St. vs. Loyola-Chicago,2011-12-17,-15
1518,Arizona vs. Gonzaga,2011-12-17,-11
1519,Belmont vs. Miami (OH),2011-12-17,-5
1520,Winthrop vs. Clemson,2011-12-17,20
1521,UNLV vs. Illinois,2011-12-17,-16
1522,Pacific vs. Santa Clara,2011-12-17,-2
1523,UC Riverside vs. Nevada,2011-12-17,24
1524,Charleston Southern vs. Charleston,2011-12-17,2
1525,South Carolina State vs. Pittsburgh,2011-12-17,14
1526,Boise St. vs. Denver,2011-12-17,-17
1527,Hampton vs. Liberty,2011-12-17,-9
1528,Rider vs. MD Baltimore Cty,2011-12-17,-7
1529,Florida International vs. Dayton,2011-12-17,21
1530,Tennessee St. vs. Delaware State,2011-12-17,-4
1531,Bowling Green vs. Michigan St,2011-12-17,-14
1532,Quinnipiac vs. Massachusetts,2011-12-17,5
1533,Nebraska Omaha vs. Wis.-Milwaukee,2011-12-17,-36
1534,Lamar vs. Rice,2011-12-17,6
1535,Furman vs. Western Kentucky,2011-12-17,13
1536,Arkansas-Little Rock vs. Louisiana Tech,2011-12-17,-3
1537,San Diego vs. Stanford,2011-12-17,-20
1538,Eastern Kentucky vs. Jacksonville St.,2011-12-17,6
1539,Arkansas-Pine Bluff vs. DePaul,2011-12-17,-19
1540,Arkansas St. vs. Murray St.,2011-12-17,-13
1541,Houston Baptist vs. Creighton,2011-12-17,35
1542,Maryland - E. Shore vs. Air Force,2011-12-17,4
1543,Drake vs. Iowa,2011-12-17,-14
1544,Seattle vs. Utah St.,2011-12-17,-25
1545,Cal Poly SLO vs. Fresno St.,2011-12-17,19
1546,Montana vs. Portland,2011-12-17,15
1547,Bethune-Cookman vs. St. Mary's,2011-12-17,-25
1548,Cal. State - Bakersfield vs. Idaho,2011-12-17,-28
1549,Elon University vs. Dartmouth,2011-12-17,8
1550,Alabama A&M vs. Michigan,2011-12-17,-30
1551,Ohio St. vs. South Carolina,2011-12-17,8
1552,Marist vs. New Hampshire,2011-12-17,-17
1553,Central Conn. St. vs. Northwestern,2011-12-17,-6
1554,St. Peter's vs. LIU Brooklyn,2011-12-17,2
1555,Baylor vs. Brigham Young,2011-12-17,3
1556,Southern Illinois vs. Northern Illinois,2011-12-17,-13
1557,Albany vs. Cornell,2011-12-17,-3
1558,Fordham vs. St. John's,2011-12-17,-6
1559,Texas A&M vs. Florida,2011-12-17,20
1560,Southeastern Louisiana vs. Arkansas,2011-12-17,7
1561,Kennesaw St. vs. Missouri St.,2011-12-17,-23
1562,Northern Colorado vs. Marquette,2011-12-17,21
1563,Bradley vs. Drexel,2011-12-17,-5
1564,Memphis vs. Louisville,2011-12-17,8
1565,Campbell vs. Virginia Tech,2011-12-17,-25
1566,Indiana vs. Notre Dame,2011-12-17,11
1567,Mississippi vs. Southern Mississippi,2011-12-17,-4
1568,Old Dominion vs. Central Florida,2011-12-17,8
1569,Indiana St. vs. Vanderbilt,2011-12-17,6
1570,Northern Arizona vs. Arizona St.,2011-12-17,-1
1571,Appalachian St. vs. North Carolina,2011-12-17,-15
1572,Syracuse vs. N.C. State,2011-12-17,-16
1573,Richmond vs. Bucknell,2011-12-17,14
1574,Louisiana-Lafayette vs. Robert Morris,2011-12-17,-8
1575,Ohio vs. Wright St.,2011-12-17,28
1576,Youngstown St. vs. Toledo,2011-12-17,9
1577,Texas-Arlington vs. Tulsa,2011-12-17,-5
1578,High Point vs. Marshall,2011-12-17,-20
1579,NC-Wilmington vs. VCU,2011-12-17,-23
1580,Villanova vs. St. Joseph's,2011-12-17,16
1581,Alcorn St. vs. Nebraska,2011-12-17,-14
1582,Alabama St. vs. Saint Louis,2011-12-17,-30
1583,Houston vs. Oklahoma,2011-12-17,-5
1584,North Florida vs. Auburn,2011-12-17,13
1585,Chattanooga vs. Kentucky,2011-12-17,-25
1586,Oakland vs. Valparaiso,2011-12-17,2
1587,Southern vs. Texas-El Paso,2011-12-17,-30
1588,Georgia St vs. Utah Valley,2011-12-17,3
1589,Alabama vs. Kansas St.,2011-12-17,-13
1590,Georgia vs. Southern California,2011-12-17,4
1591,New Mexico vs. Oklahoma St.,2011-12-17,10
1592,Mercer vs. Seton Hall,2011-12-18,-3
1593,Bryant vs. Boston College,2011-12-18,20
1594,Oral Roberts vs. Xavier,2011-12-18,22
1595,Texas-Pan American vs. Army,2011-12-18,2
1596,IUPU - Ft. Wayne vs. Tenn-Martin,2011-12-18,6
1597,Loyola-Maryland vs. St. Bonaventure,2011-12-18,-10
1598,Loyola Marymount vs. Florida St.,2011-12-18,16
1599,Canisius vs. South Dakota,2011-12-18,10
1600,Norfolk State vs. Illinois St.,2011-12-18,32
1601,Eastern Illinois vs. Northwestern,2011-12-18,-15
1602,Montana St. vs. Pepperdine,2011-12-18,-23
1603,Grambling State vs. Texas Tech,2011-12-18,-28
1604,No.Carolina A&T vs. Hawaii,2011-12-18,8
1605,Gardner-Webb vs. Wake Forest,2011-12-18,-8
1606,Holy Cross vs. Connecticut,2011-12-18,37
1607,Princeton vs. Northeastern,2011-12-18,-9
1608,Yale vs. Rhode Island,2011-12-18,-3
1609,Central Michigan vs. Iowa St.,2011-12-18,-7
1610,William & Mary vs. Missouri,2011-12-18,38
1611,Jacksonville vs. Wofford,2011-12-18,-6
1612,South Dakota State vs. Washington,2011-12-18,19
1613,Mount St. Mary's vs. Penn St.,2011-12-18,-29
1614,Virginia vs. Oregon,2011-12-18,-13
1615,Jackson State vs. North Texas,2011-12-18,-14
1616,North Dakota vs. Sacramento State,2011-12-18,-11
1617,Portland St. vs. Oregon St.,2011-12-18,33
1618,Utah Valley vs. Maine,2011-12-19,17
1619,Alabama St. vs. Clemson,2011-12-19,-25
1620,North Florida vs. Virginia Tech,2011-12-19,-29
1621,Belmont vs. Marshall,2011-12-19,-1
1622,Coastal Carolina vs. East Carolina,2011-12-19,-25
1623,Cleveland St. vs. South Florida,2011-12-19,-15
1624,Mississippi Valley State vs. Florida,2011-12-19,28
1625,Alabama A&M vs. Georgia Tech,2011-12-19,-11
1626,La Salle vs. Delaware,2011-12-19,4
1627,Campbell vs. NC-Wilmington,2011-12-19,-2
1628,Southern vs. New Mexico St.,2011-12-19,25
1629,Coppin St. vs. Charlotte,2011-12-19,11
1630,Southern Methodist vs. SE Missouri St.,2011-12-19,-19
1631,Florida A&M vs. Auburn,2011-12-19,7
1632,Cornell vs. Illinois,2011-12-19,-4
1633,Wyoming vs. Denver,2011-12-19,11
1634,Georgia Southern vs. South Alabama,2011-12-19,-13
1635,SIU - Edwardsville vs. Southern Illinois,2011-12-19,-23
1636,UMKC vs. Michigan St,2011-12-19,35
1637,McNeese St. vs. Texas-El Paso,2011-12-19,-15
1638,Texas Southern vs. Colorado St.,2011-12-19,24
1639,Fresno St. vs. Boise St.,2011-12-19,7
1640,Portland vs. Utah,2011-12-19,-5
1641,Southern Mississippi vs. Arizona St.,2011-12-19,-3
1642,Louisiana-Monroe vs. UNLV,2011-12-19,-18
1643,Texas Christian vs. Southern California,2011-12-19,24
1644,Howard vs. Indiana,2011-12-19,-57
1645,Youngstown St. vs. Akron,2011-12-19,26
1646,Nicholls State vs. North Carolina,2011-12-19,-50
1647,Citadel vs. James Madison,2011-12-19,-18
1648,Dartmouth vs. Colgate,2011-12-19,6
1649,Lipscomb vs. Memphis,2011-12-19,-10
1650,Tennessee Tech vs. West Virginia,2011-12-19,-19
1651,Albany vs. St. Francis (NY),2011-12-19,12
1652,Ball St. vs. Indiana - Purdue,2011-12-19,-9
1653,NC-Greensboro vs. Duke,2011-12-19,27
1654,Sacred Heart vs. Notre Dame,2011-12-19,41
1655,South Carolina Upstate vs. Florida Gulf Coast,2011-12-19,-5
1656,Central Arkansas vs. Iowa,2011-12-19,-41
1657,Creighton vs. Tulsa,2011-12-19,19
1658,Longwood vs. Vanderbilt,2011-12-19,-28
1659,Texas A&M CC vs. Missouri St.,2011-12-19,13
1660,Morehead St. vs. Binghamton,2011-12-19,-19
1661,Western Illinois vs. Illinois-Chicago,2011-12-19,1
1662,Cal. State - Bakersfield vs. Colorado,2011-12-19,-6
1663,Davidson vs. Kansas,2011-12-19,6
1664,Temple vs. Rice,2011-12-19,-7
1665,Marquette vs. Louisiana State,2011-12-19,8
1666,Kennesaw St. vs. St. Mary's,2011-12-19,-23
1667,UC Riverside vs. San Diego St.,2011-12-19,25
1668,Bethune-Cookman vs. Stanford,2011-12-19,-19
1669,UC Santa Barbara vs. California,2011-12-19,20
1670,IUPU - Ft. Wayne vs. Purdue,2011-12-20,-25
1671,Eastern Michigan vs. Radford,2011-12-20,4
1672,Bucknell vs. Syracuse,2011-12-20,-19
1673,Winthrop vs. Western Michigan,2011-12-20,5
1674,Hampton vs. Robert Morris,2011-12-20,-10
1675,Norfolk State vs. Toledo,2011-12-20,2
1676,Manhattan vs. Towson,2011-12-20,19
1677,Samford vs. Kentucky,2011-12-20,32
1678,New Hampshire vs. Providence,2011-12-20,-15
1679,Arkansas-Little Rock vs. Illinois St.,2011-12-20,-7
1680,Prairie View A&M vs. Stephen F. Austin,2011-12-20,3
1681,Valparaiso vs. Northern Illinois,2011-12-20,-11
1682,Northeastern vs. Louisiana Tech,2011-12-20,3
1683,Central Michigan vs. Nebraska,2011-12-20,-3
1684,Eastern Kentucky vs. Arkansas,2011-12-20,14
1685,Grambling State vs. North Texas,2011-12-20,-42
1686,Texas-San Antonio vs. Houston,2011-12-20,2
1687,Buffalo vs. Brigham Young,2011-12-20,15
1688,Butler vs. Gonzaga,2011-12-20,-16
1689,North Carolina Central vs. Oregon,2011-12-20,-13
1690,Eastern Washington vs. St. Mary's,2011-12-20,-16
1691,UC Irvine vs. UCLA,2011-12-20,-29
1692,Texas State vs. LIU Brooklyn,2011-12-20,16
1693,Mercer vs. Georgia,2011-12-20,14
1694,Old Dominion vs. Richmond,2011-12-20,-8
1695,N.C. Asheville vs. Tennessee,2011-12-20,-4
1696,Evansville vs. Miami (OH),2011-12-20,2
1697,Idaho vs. Wright St.,2011-12-20,-2
1698,St. Francis (PA) vs. Pittsburgh,2011-12-20,24
1699,Furman vs. Presbyterian,2011-12-20,-4
1700,N.C. State vs. St. Bonaventure,2011-12-20,2
1701,UAB vs. VCU,2011-12-20,-19
1702,St. Peter's vs. Kent St.,2011-12-20,9
1703,Ohio vs. Northern Iowa,2011-12-20,-17
1704,Northern Arizona vs. Sam Houston St.,2011-12-20,-24
1705,Oakland vs. Arizona,2011-12-20,12
1706,Southern Utah vs. Troy,2011-12-20,-8
1707,Western Carolina vs. Bradley,2011-12-20,-1
1708,Lamar vs. Ohio St.,2011-12-20,-20
1709,Charleston vs. Louisville,2011-12-20,-7
1710,Montana St. vs. New Mexico,2011-12-20,-45
1711,UC Davis vs. San Jose St.,2011-12-20,20
1712,Texas-Arlington vs. Utah St.,2011-12-20,-4
1713,Fresno St. vs. Arizona St.,2011-12-21,-3
1714,Arkansas-Pine Bluff vs. Cincinnati,2011-12-21,-48
1715,Wofford vs. High Point,2011-12-21,8
1716,Seton Hall vs. Dayton,2011-12-21,-5
1717,Texas-Pan American vs. St. John's,2011-12-21,5
1718,Eastern Illinois vs. Maine,2011-12-21,-4
1719,NC-Wilmington vs. Wake Forest,2011-12-21,-9
1720,Hartford vs. Marist,2011-12-21,-3
1721,Sacred Heart vs. Boston College,2011-12-21,10
1722,Louisiana-Monroe vs. Indiana St.,2011-12-21,15
1723,Kent St. vs. Texas-Arlington,2011-12-21,-1
1724,Alabama A&M vs. Tennessee St.,2011-12-21,-10
1725,Lipscomb vs. Iowa St.,2011-12-21,17
1726,South Carolina State vs. Oklahoma,2011-12-21,35
1727,Central Arkansas vs. Drake,2011-12-21,-23
1728,Oregon St. vs. Chicago St.,2011-12-21,-26
1729,Belmont vs. Austin Peay,2011-12-21,-10
1730,Oklahoma St. vs. Alabama,2011-12-21,17
1731,Prairie View A&M vs. Oregon,2011-12-21,8
1732,Virginia vs. Seattle,2011-12-21,-6
1733,Dartmouth vs. Army,2011-12-21,3
1734,Coppin St. vs. St. Joseph's,2011-12-21,-9
1735,No.Carolina A&T vs. Akron,2011-12-21,27
1736,Loyola Marymount vs. Morgan St.,2011-12-21,-24
1737,Southeastern Louisiana vs. South Carolina,2011-12-21,19
1738,Texas vs. North Carolina,2011-12-21,19
1739,Vermont vs. Fairleigh Dickinson,2011-12-21,-18
1740,Charleston Southern vs. Stetson,2011-12-21,7
1741,North Florida vs. Florida A&M,2011-12-21,-27
1742,Iona vs. William & Mary,2011-12-21,18
1743,Duquesne vs. George Mason,2011-12-21,11
1744,Cornell vs. Penn St.,2011-12-21,-7
1745,Stephen F. Austin vs. North Carolina Central,2011-12-21,8
1746,Tenn-Martin vs. Murray St.,2011-12-21,24
1747,Lafayette vs. Vanderbilt,2011-12-21,-31
1748,Santa Clara vs. Houston Baptist,2011-12-21,1
1749,Central Florida vs. Louisiana-Lafayette,2011-12-21,-1
1750,Cal Poly SLO vs. DePaul,2011-12-21,-5
1751,Mississippi vs. Middle Tennessee St.,2011-12-21,12
1752,McNeese St. vs. New Mexico St.,2011-12-21,-20
1753,St. Peter's vs. Utah St.,2011-12-21,-25
1754,Loyola-Maryland vs. Kentucky,2011-12-22,24
1755,Bethune-Cookman vs. Texas A&M CC,2011-12-22,9
1756,South Alabama vs. San Diego,2011-12-22,-6
1757,MD Baltimore Cty vs. Indiana,2011-12-22,42
1758,Bradley vs. Michigan,2011-12-22,-11
1759,Georgia Southern vs. Georgia St,2011-12-22,-20
1760,Sam Houston St. vs. Cleveland St.,2011-12-22,18
1761,VCU vs. NC-Greensboro,2011-12-22,-12
1762,Mercer vs. Georgia Tech,2011-12-22,-6
1763,Charleston vs. Coastal Carolina,2011-12-22,7
1764,American U. vs. Villanova,2011-12-22,-21
1765,Florida Atlantic vs. Harvard,2011-12-22,-12
1766,Texas State vs. Fordham,2011-12-22,11
1767,Eastern Michigan vs. Virginia Tech,2011-12-22,-21
1768,Campbell vs. Appalachian St.,2011-12-22,3
1769,Drexel vs. Binghamton,2011-12-22,-24
1770,Navy vs. Presbyterian,2011-12-22,-16
1771,Colgate vs. Hofstra,2011-12-22,-23
1772,La Salle vs. Central Conn. St.,2011-12-22,-26
1773,San Francisco vs. Holy Cross,2011-12-22,5
1774,Alabama St. vs. Detroit,2011-12-22,-24
1775,Toledo vs. Florida Gulf Coast,2011-12-22,3
1776,Elon University vs. San Diego St.,2011-12-22,-26
1777,Loyola-Chicago vs. Canisius,2011-12-22,-14
1778,Texas-Arlington vs. St. Peter's,2011-12-22,-5
1779,Arkansas St. vs. Saint Louis,2011-12-22,-24
1780,North Dakota State vs. Minnesota,2011-12-22,4
1781,Northwestern St. vs. Mississippi St.,2011-12-22,15
1782,Grambling State vs. Texas Christian,2011-12-22,-32
1783,Louisiana State vs. North Texas,2011-12-22,9
1784,Louisiana Tech vs. Arkansas,2011-12-22,14
1785,Jacksonville vs. UAB,2011-12-22,-5
1786,Texas Tech vs. Oral Roberts,2011-12-22,16
1787,Boise St. vs. Iowa,2011-12-22,-9
1788,Air Force vs. Gonzaga,2011-12-22,-10
1789,Butler vs. Stanford,2011-12-22,5
1790,UMKC vs. New Mexico,2011-12-22,25
1791,Wis.-Milwaukee vs. Marquette,2011-12-22,14
1792,UC Davis vs. Southern Utah,2011-12-22,11
1793,Utah vs. Weber St.,2011-12-22,-29
1794,Wyoming vs. Idaho State,2011-12-22,-24
1795,Pacific vs. Cal. State - Bakersfield,2011-12-22,30
1796,Stephen F. Austin vs. Oregon,2011-12-22,10
1797,CSU Northridge vs. Washington,2011-12-22,-23
1798,Portland St. vs. Cal St. Fullerton,2011-12-22,6
1799,St. Mary's vs. Baylor,2011-12-22,13
1800,Long Beach St. vs. Xavier,2011-12-22,10
1801,Texas-El Paso vs. Clemson,2011-12-22,-13
1802,Kansas St. vs. Southern Illinois,2011-12-22,25
1803,Tennessee Tech vs. Kennesaw St.,2011-12-22,-13
1804,Mount St. Mary's vs. Savannah State,2011-12-22,-4
1805,Delaware vs. Howard,2011-12-22,-5
1806,Gardner-Webb vs. East Carolina,2011-12-22,14
1807,VMI vs. Old Dominion,2011-12-22,8
1808,Niagara vs. Quinnipiac,2011-12-22,-4
1809,Florida St. vs. Florida,2011-12-22,18
1810,Bucknell vs. Boston U,2011-12-22,-14
1811,Princeton vs. Siena,2011-12-22,-4
1812,Central Michigan vs. Wright St.,2011-12-22,-18
1813,Fairfield vs. Connecticut,2011-12-22,8
1814,Tulane vs. Syracuse,2011-12-22,19
1815,Northeastern vs. N.C. State,2011-12-22,29
1816,Bryant vs. Arizona,2011-12-22,40
1817,Rider vs. Monmouth-NJ,2011-12-22,-12
1818,James Madison vs. George Washington,2011-12-22,-5
1819,Davidson vs. Massachusetts,2011-12-22,-8
1820,Memphis vs. Georgetown,2011-12-22,14
1821,Robert Morris vs. Youngstown St.,2011-12-22,3
1822,Miami - Florida vs. Charlotte,2011-12-22,-15
1823,Bowling Green vs. Florida International,2011-12-22,8
1824,New Jersey Tech vs. Rutgers,2011-12-22,-24
1825,North Carolina Central vs. Prairie View A&M,2011-12-22,11
1826,North Dakota vs. Western Illinois,2011-12-22,-22
1827,Idaho vs. Green Bay,2011-12-22,2
1828,South Florida vs. Southern Mississippi,2011-12-22,-2
1829,Rice vs. Texas A&M,2011-12-22,7
1830,Texas-San Antonio vs. Troy,2011-12-22,6
1831,Missouri St. vs. West Virginia,2011-12-22,-2
1832,Northwestern vs. Creighton,2011-12-22,8
1833,Miami (OH) vs. Ohio St.,2011-12-22,-29
1834,Texas Southern vs. Colorado,2011-12-22,5
1835,UC Santa Barbara vs. Brigham Young,2011-12-22,14
1836,Illinois vs. Missouri,2011-12-22,-4
1837,Citadel vs. Denver,2011-12-22,-12
1838,Utah Valley vs. Montana,2011-12-22,13
1839,Lehigh vs. Michigan St,2011-12-22,-9
1840,Colorado St. vs. Northern Colorado,2011-12-22,14
1841,Pepperdine vs. Washington St.,2011-12-22,-11
1842,Portland vs. Nevada,2011-12-22,18
