,MATCH,DATE,PT_DIFF,HOME,AWAY,TEAM_x,A_x,BLK_x,DEF_x,OFF_x,PF_x,PTS_x,STL_x,TO_x,TOT_x,3P_x,3PA_x,FG_x,FGA_x,FT_x,FTA_x,PER_x,TEAM_y,A_y,BLK_y,DEF_y,OFF_y,PF_y,PTS_y,STL_y,TO_y,TOT_y,3P_y,3PA_y,FG_y,FGA_y,FT_y,FTA_y,PER_y
10,Chattanooga vs. Georgia,2015-11-13,2,Chattanooga,Georgia,Chattanooga,13.833333333333334,4.833333333333333,23.766666666666666,9.466666666666667,17.833333333333332,76.3,7.766666666666667,12.4,33.233333333333334,7.266666666666667,20.6,25.566666666666666,56.8,17.9,24.4,24.149498328112657,Georgia,13.451612903225806,5.290322580645161,26.64516129032258,10.225806451612904,21.451612903225808,75.58064516129032,5.161290322580645,13.193548387096774,36.87096774193548,6.903225806451613,18.612903225806452,25.29032258064516,59.38709677419355,18.096774193548388,25.516129032258064,4.791999060259469
11,North Carolina Central vs. Clemson,2015-11-13,34,North Carolina Central,Clemson,North Carolina Central,11.857142857142858,1.3928571428571428,21.464285714285715,8.964285714285714,18.607142857142858,66.21428571428571,4.928571428571429,12.107142857142858,30.428571428571427,6.214285714285714,17.678571428571427,23.25,54.392857142857146,13.5,20.357142857142858,17.33229098487915,Clemson,13.551724137931034,5.379310344827586,23.482758620689655,9.241379310344827,16.344827586206897,71.3103448275862,5.862068965517241,10.10344827586207,32.724137931034484,7.9655172413793105,22.586206896551722,24.79310344827586,57.172413793103445,13.758620689655173,18.862068965517242,21.728914903926455
12,Dartmouth vs. Seton Hall,2015-11-13,-17,Dartmouth,Seton Hall,Dartmouth,12.148148148148149,1.4074074074074074,21.037037037037038,9.777777777777779,18.77777777777778,67.03703703703704,6.444444444444445,13.0,30.814814814814813,5.481481481481482,15.962962962962964,23.296296296296298,54.629629629629626,14.962962962962964,20.48148148148148,17.392830271347247,Seton Hall,14.419354838709678,4.838709677419355,26.741935483870968,12.064516129032258,18.419354838709676,79.83870967741936,7.838709677419355,14.387096774193548,38.806451612903224,6.483870967741935,18.838709677419356,28.29032258064516,63.225806451612904,16.774193548387096,25.387096774193548,20.70892140561678
13,N.C. Asheville vs. Tennessee,2015-11-13,-4,N.C. Asheville,Tennessee,N.C. Asheville,12.379310344827585,3.1379310344827585,24.586206896551722,9.551724137931034,17.310344827586206,77.20689655172414,9.862068965517242,13.413793103448276,34.13793103448276,5.758620689655173,17.275862068965516,26.724137931034484,58.689655172413794,18.0,25.551724137931036,21.179520349962278,Tennessee,14.21875,4.5625,24.21875,10.84375,19.125,77.8125,5.4375,11.4375,35.0625,7.78125,23.625,27.0625,64.34375,15.90625,21.9375,4.66837118600287
14,Canisius vs. Hofstra,2015-11-13,-11,Canisius,Hofstra,Canisius,14.451612903225806,2.7419354838709675,20.387096774193548,9.838709677419354,18.258064516129032,77.48387096774194,5.935483870967742,10.806451612903226,30.225806451612904,8.483870967741936,24.774193548387096,25.774193548387096,60.83870967741935,17.451612903225808,23.387096774193548,20.406531019027856,Hofstra,16.066666666666666,2.966666666666667,27.033333333333335,11.233333333333333,16.333333333333332,84.4,6.6,12.366666666666667,38.266666666666666,9.266666666666667,25.866666666666667,28.666666666666668,64.43333333333334,17.8,25.566666666666666,22.373877133189378
15,Prairie View A&M vs. VCU,2015-11-13,-25,Prairie View A&M,VCU,Prairie View A&M,8.827586206896552,2.7241379310344827,19.20689655172414,9.172413793103448,21.689655172413794,59.86206896551724,7.758620689655173,14.10344827586207,28.379310344827587,3.8275862068965516,14.448275862068966,21.0,54.96551724137931,14.03448275862069,20.24137931034483,13.194912713953531,VCU,14.617647058823529,3.823529411764706,24.11764705882353,10.647058823529411,19.794117647058822,79.47058823529412,8.529411764705882,11.676470588235293,34.76470588235294,7.529411764705882,21.235294117647058,28.91176470588235,63.55882352941177,14.117647058823529,20.323529411764707,23.723319824363593
16,Lafayette vs. George Washington,2015-11-13,9,Lafayette,George Washington,Lafayette,14.535714285714286,2.2142857142857144,21.75,6.714285714285714,19.535714285714285,73.64285714285714,5.928571428571429,13.0,28.464285714285715,8.464285714285714,23.035714285714285,25.964285714285715,59.0,13.25,18.964285714285715,7.984237176156986,George Washington,13.81578947368421,3.026315789473684,23.894736842105264,9.578947368421053,14.81578947368421,73.92105263157895,5.868421052631579,10.552631578947368,33.473684210526315,6.921052631578948,18.44736842105263,25.236842105263158,55.60526315789474,16.526315789473685,21.94736842105263,23.64657778489074
17,James Madison vs. Richmond,2015-11-13,12,James Madison,Richmond,James Madison,12.533333333333333,2.8666666666666667,27.133333333333333,9.066666666666666,19.133333333333333,75.73333333333333,4.4,11.666666666666666,36.2,8.766666666666667,24.7,26.066666666666666,58.46666666666667,14.833333333333334,21.633333333333333,21.245357447348937,Richmond,16.870967741935484,2.3225806451612905,23.29032258064516,7.096774193548387,18.870967741935484,76.70967741935483,6.580645161290323,9.870967741935484,30.387096774193548,7.290322580645161,20.419354838709676,27.870967741935484,57.45161290322581,13.67741935483871,20.612903225806452,22.27509840725516
18,Lehigh vs. Syracuse,2015-11-13,-10,Lehigh,Syracuse,Lehigh,16.40740740740741,3.4444444444444446,25.25925925925926,8.777777777777779,19.14814814814815,78.81481481481481,7.555555555555555,13.962962962962964,34.03703703703704,8.185185185185185,20.62962962962963,28.14814814814815,61.629629629629626,14.333333333333334,19.77777777777778,18.883580894218692,Syracuse,14.030303030303031,4.363636363636363,23.060606060606062,11.030303030303031,16.696969696969695,74.96969696969697,8.545454545454545,12.151515151515152,34.09090909090909,9.06060606060606,25.303030303030305,25.484848484848484,59.878787878787875,14.93939393939394,21.515151515151516,22.11241713899394
19,Florida Atlantic vs. Michigan St,2015-11-13,-27,Florida Atlantic,Michigan St,Florida Atlantic,11.866666666666667,3.933333333333333,20.633333333333333,6.233333333333333,17.533333333333335,64.03333333333333,5.233333333333333,11.5,26.866666666666667,7.333333333333333,21.5,21.966666666666665,55.13333333333333,12.766666666666667,17.7,16.2745602691668,Michigan St,20.848484848484848,5.121212121212121,28.151515151515152,10.757575757575758,18.90909090909091,81.87878787878788,4.545454545454546,11.272727272727273,38.90909090909091,9.606060606060606,21.96969696969697,29.666666666666668,61.06060606060606,12.93939393939394,17.727272727272727,24.72349410975673
20,Fairleigh Dickinson vs. Villanova,2015-11-13,-37,Fairleigh Dickinson,Villanova,Fairleigh Dickinson,14.793103448275861,2.586206896551724,21.24137931034483,9.344827586206897,21.551724137931036,81.03448275862068,7.793103448275862,12.89655172413793,30.586206896551722,7.586206896551724,20.655172413793103,29.17241379310345,63.86206896551724,15.10344827586207,21.551724137931036,21.013566535403225,Villanova,17.027027027027028,3.675675675675676,26.405405405405407,8.243243243243244,17.972972972972972,83.5945945945946,7.486486486486487,11.08108108108108,34.648648648648646,9.243243243243244,25.27027027027027,29.08108108108108,59.86486486486486,16.18918918918919,20.64864864864865,26.346292510769928
21,Princeton vs. Rider,2015-11-13,8,Princeton,Rider,Princeton,13.074074074074074,3.5555555555555554,22.814814814814813,8.148148148148149,16.14814814814815,73.44444444444444,6.666666666666667,10.333333333333334,30.962962962962962,8.703703703703704,22.185185185185187,25.62962962962963,54.55555555555556,13.481481481481481,18.74074074074074,24.945024067227273,Rider,13.379310344827585,3.896551724137931,24.82758620689655,8.275862068965518,17.896551724137932,68.41379310344827,5.896551724137931,12.96551724137931,33.10344827586207,6.448275862068965,20.482758620689655,24.103448275862068,56.37931034482759,13.758620689655173,19.96551724137931,18.685931110407974
22,Indiana - Purdue vs. Indiana St.,2015-11-13,2,Indiana - Purdue,Indiana St.,Indiana - Purdue,11.233333333333333,2.3666666666666667,23.4,8.8,20.833333333333332,69.03333333333333,6.833333333333333,13.2,32.2,5.7,17.033333333333335,24.9,59.03333333333333,13.533333333333333,19.0,17.615949617847058,Indiana St.,10.724137931034482,2.7241379310344827,26.275862068965516,9.068965517241379,21.75862068965517,70.55172413793103,5.827586206896552,13.10344827586207,35.3448275862069,6.586206896551724,21.75862068965517,23.24137931034483,59.0,17.482758620689655,24.96551724137931,15.70258080795194
23,Tennessee St. vs. Loyola-Maryland,2015-11-13,-15,Tennessee St.,Loyola-Maryland,Tennessee St.,10.555555555555555,3.5185185185185186,23.62962962962963,9.88888888888889,19.62962962962963,73.70370370370371,7.814814814814815,12.555555555555555,33.51851851851852,5.2592592592592595,15.925925925925926,25.814814814814813,56.25925925925926,16.814814814814813,23.925925925925927,6.480342999540825,Loyola-Maryland,10.517241379310345,3.4482758620689653,22.413793103448278,9.275862068965518,21.103448275862068,69.58620689655173,5.241379310344827,11.827586206896552,31.689655172413794,5.344827586206897,17.655172413793103,24.413793103448278,56.724137931034484,15.413793103448276,21.620689655172413,17.58904258098799
24,Wis.-Milwaukee vs. Denver,2015-11-13,-13,Wis.-Milwaukee,Denver,Wis.-Milwaukee,17.035714285714285,2.75,25.392857142857142,7.785714285714286,16.964285714285715,80.10714285714286,4.357142857142857,10.75,33.17857142857143,9.964285714285714,27.357142857142858,26.428571428571427,59.535714285714285,17.285714285714285,22.214285714285715,21.23795653264902,Denver,15.178571428571429,2.4642857142857144,19.535714285714285,4.785714285714286,19.642857142857142,68.5,6.821428571428571,12.428571428571429,24.321428571428573,8.107142857142858,21.25,23.392857142857142,49.607142857142854,13.607142857142858,17.178571428571427,20.126471448595037
25,Texas Southern vs. New Mexico,2015-11-13,29,Texas Southern,New Mexico,Texas Southern,15.1,3.066666666666667,23.533333333333335,10.666666666666666,15.4,74.16666666666667,4.7,13.333333333333334,34.2,7.133333333333334,21.233333333333334,26.166666666666668,57.666666666666664,14.7,22.766666666666666,18.312877160664794,New Mexico,14.466666666666667,4.166666666666667,25.0,8.333333333333334,19.833333333333332,76.03333333333333,5.4,14.766666666666667,33.333333333333336,5.933333333333334,16.0,25.933333333333334,55.36666666666667,18.233333333333334,24.766666666666666,9.54398968272522
26,Maine vs. Connecticut,2015-11-13,44,Maine,Connecticut,Maine,13.964285714285714,3.107142857142857,21.285714285714285,9.25,20.571428571428573,75.82142857142857,8.5,15.964285714285714,30.535714285714285,7.25,21.214285714285715,27.607142857142858,63.5,13.357142857142858,20.107142857142858,17.230355946545263,Connecticut,14.65625,5.53125,26.125,8.21875,18.46875,77.28125,6.375,10.90625,34.34375,7.5,20.375,27.59375,60.78125,14.59375,18.125,23.256375382029667
27,Ball St. vs. Bradley,2015-11-13,-1,Ball St.,Bradley,Ball St.,14.625,3.625,25.9375,8.46875,19.71875,72.09375,5.34375,12.75,34.40625,8.71875,23.75,25.0,56.1875,13.375,19.5,19.752916886093235,Bradley,9.03448275862069,2.3793103448275863,22.344827586206897,6.827586206896552,22.689655172413794,53.827586206896555,4.172413793103448,15.931034482758621,29.17241379310345,4.896551724137931,17.551724137931036,18.24137931034483,47.93103448275862,12.448275862068966,18.310344827586206,10.243961287709375
28,Massachusetts Lowell vs. Northwestern,2015-11-13,-22,Massachusetts Lowell,Northwestern,Massachusetts Lowell,14.035714285714286,2.392857142857143,21.964285714285715,7.464285714285714,20.035714285714285,74.14285714285714,6.785714285714286,15.5,29.428571428571427,7.964285714285714,21.75,26.607142857142858,56.785714285714285,12.964285714285714,19.0,18.8883500465446,Northwestern,16.29032258064516,3.903225806451613,23.838709677419356,9.03225806451613,18.93548387096774,73.19354838709677,3.935483870967742,9.935483870967742,32.87096774193548,8.838709677419354,24.548387096774192,26.612903225806452,59.03225806451613,11.129032258064516,16.70967741935484,12.41047688590882
29,Hartford vs. Central Conn. St.,2015-11-13,-9,Hartford,Central Conn. St.,Hartford,12.4,1.9333333333333333,21.333333333333332,5.633333333333334,21.166666666666668,73.26666666666667,6.766666666666667,11.633333333333333,26.966666666666665,10.066666666666666,28.233333333333334,24.233333333333334,59.13333333333333,14.733333333333333,19.6,17.001151686728708,Central Conn. St.,11.724137931034482,3.689655172413793,22.275862068965516,9.517241379310345,17.137931034482758,64.41379310344827,4.275862068965517,13.137931034482758,31.79310344827586,5.586206896551724,16.17241379310345,23.310344827586206,57.96551724137931,12.206896551724139,17.896551724137932,14.51549194502814
30,MD Baltimore Cty vs. Wake Forest,2015-11-13,-5,MD Baltimore Cty,Wake Forest,MD Baltimore Cty,12.3,1.7333333333333334,21.033333333333335,6.8,19.533333333333335,73.73333333333333,7.0,11.966666666666667,27.833333333333332,7.133333333333334,20.733333333333334,25.366666666666667,56.53333333333333,15.866666666666667,23.2,17.28495978842237,Wake Forest,14.482758620689655,4.586206896551724,25.448275862068964,11.413793103448276,21.551724137931036,76.20689655172414,6.0,14.96551724137931,36.86206896551724,6.448275862068965,20.344827586206897,26.586206896551722,59.93103448275862,16.586206896551722,25.24137931034483,19.70242400897215
31,William & Mary vs. N.C. State,2015-11-13,-17,William & Mary,N.C. State,William & Mary,15.884615384615385,3.769230769230769,27.0,7.230769230769231,16.423076923076923,80.15384615384616,5.384615384615385,10.807692307692308,34.23076923076923,8.038461538461538,22.03846153846154,28.384615384615383,58.88461538461539,15.346153846153847,21.153846153846153,23.328890767628398,N.C. State,12.35483870967742,4.516129032258065,25.580645161290324,12.516129032258064,17.580645161290324,79.6774193548387,4.741935483870968,11.225806451612904,38.096774193548384,6.645161290322581,18.903225806451612,27.774193548387096,63.806451612903224,17.483870967741936,25.0,22.371682971264622
32,Maryland - E. Shore vs. Kansas St.,2015-11-13,27,Maryland - E. Shore,Kansas St.,Maryland - E. Shore,12.166666666666666,2.033333333333333,20.2,7.4,19.7,66.13333333333334,5.6,14.4,27.6,6.4,19.4,22.866666666666667,51.833333333333336,14.0,19.633333333333333,15.80955667215164,Kansas St.,14.580645161290322,2.870967741935484,23.29032258064516,12.419354838709678,20.387096774193548,74.51612903225806,7.903225806451613,14.35483870967742,35.70967741935484,5.580645161290323,18.225806451612904,25.677419354838708,59.38709677419355,17.580645161290324,25.419354838709676,19.554738758337713
33,Grambling State vs. East Carolina,2015-11-13,8,Grambling State,East Carolina,Grambling State,8.0,1.1923076923076923,19.153846153846153,6.076923076923077,18.384615384615383,54.5,5.769230769230769,13.038461538461538,25.23076923076923,4.730769230769231,16.96153846153846,18.23076923076923,46.80769230769231,13.307692307692308,20.46153846153846,11.063527710245264,East Carolina,15.258064516129032,1.967741935483871,22.483870967741936,8.419354838709678,16.193548387096776,68.06451612903226,5.774193548387097,12.225806451612904,30.903225806451612,7.129032258064516,20.870967741935484,23.612903225806452,55.516129032258064,13.709677419354838,19.580645161290324,17.666985956617697
34,Drexel vs. St. Joseph's,2015-11-13,-1,Drexel,St. Joseph's,Drexel,12.964285714285714,3.5357142857142856,21.928571428571427,9.107142857142858,22.607142857142858,66.78571428571429,4.928571428571429,11.214285714285714,31.035714285714285,5.75,17.535714285714285,23.071428571428573,58.285714285714285,14.892857142857142,21.5,15.040804580354923,St. Joseph's,14.694444444444445,3.1944444444444446,25.055555555555557,7.555555555555555,15.027777777777779,75.88888888888889,5.0,9.305555555555555,32.611111111111114,6.888888888888889,20.805555555555557,26.72222222222222,58.47222222222222,15.555555555555555,21.555555555555557,22.070655951661024
35,San Francisco vs. Illinois-Chicago,2015-11-13,-3,San Francisco,Illinois-Chicago,San Francisco,12.62962962962963,2.925925925925926,24.925925925925927,10.703703703703704,21.0,78.92592592592592,5.407407407407407,12.37037037037037,35.629629629629626,7.814814814814815,21.74074074074074,27.296296296296298,61.81481481481482,16.51851851851852,24.25925925925926,18.639855655784437,Illinois-Chicago,10.62962962962963,5.407407407407407,25.555555555555557,11.185185185185185,21.59259259259259,65.0,5.62962962962963,15.185185185185185,36.74074074074074,4.185185185185185,14.0,22.444444444444443,58.925925925925924,15.925925925925926,25.703703703703702,11.951672306181294
36,Tenn-Martin vs. Oklahoma St.,2015-11-13,34,Tenn-Martin,Oklahoma St.,Tenn-Martin,11.84375,1.8125,24.125,9.0625,17.6875,72.6875,5.5,12.0,33.1875,7.75,22.40625,25.125,57.125,14.6875,20.375,18.457960545120116,Oklahoma St.,12.516129032258064,4.258064516129032,24.322580645161292,8.387096774193548,20.129032258064516,67.03225806451613,5.67741935483871,12.161290322580646,32.70967741935484,6.419354838709677,19.483870967741936,22.870967741935484,53.935483870967744,14.870967741935484,20.35483870967742,19.760348664150158
37,American U. vs. Rhode Island,2015-11-13,-23,American U.,Rhode Island,American U.,12.071428571428571,2.2142857142857144,20.607142857142858,6.142857142857143,18.821428571428573,61.17857142857143,6.107142857142857,13.571428571428571,26.75,6.857142857142857,19.785714285714285,21.5,50.892857142857146,11.321428571428571,16.071428571428573,15.307834476035783,Rhode Island,12.793103448275861,5.137931034482759,22.517241379310345,8.482758620689655,19.20689655172414,69.82758620689656,5.344827586206897,11.379310344827585,31.0,7.137931034482759,19.103448275862068,24.551724137931036,55.44827586206897,13.586206896551724,20.20689655172414,21.097878490887126
38,Troy vs. South Florida,2015-11-13,-5,Troy,South Florida,Troy,10.785714285714286,2.7857142857142856,22.535714285714285,9.178571428571429,18.535714285714285,66.85714285714286,5.642857142857143,11.607142857142858,31.714285714285715,6.821428571428571,21.892857142857142,23.107142857142858,57.75,13.821428571428571,21.892857142857142,15.526153711296999,South Florida,9.516129032258064,5.548387096774194,24.29032258064516,10.96774193548387,17.483870967741936,63.54838709677419,4.419354838709677,13.741935483870968,35.25806451612903,4.225806451612903,14.483870967741936,23.677419354838708,56.225806451612904,11.96774193548387,18.129032258064516,16.582908684988283
39,North Dakota State vs. UC Davis,2015-11-13,8,North Dakota State,UC Davis,North Dakota State,11.185185185185185,4.0,26.925925925925927,8.333333333333334,17.25925925925926,74.74074074074075,6.185185185185185,11.481481481481481,35.25925925925926,7.407407407407407,21.48148148148148,26.814814814814813,60.888888888888886,13.703703703703704,20.037037037037038,21.195426225339876,UC Davis,11.296296296296296,1.5185185185185186,22.962962962962962,7.0,17.444444444444443,61.407407407407405,5.962962962962963,13.666666666666666,29.962962962962962,5.407407407407407,15.11111111111111,22.62962962962963,53.148148148148145,10.74074074074074,16.962962962962962,13.695061041041265
40,Brown vs. St. Peter's,2015-11-13,-12,Brown,St. Peter's,Brown,14.148148148148149,3.6296296296296298,23.074074074074073,7.814814814814815,17.666666666666668,68.66666666666667,4.851851851851852,12.296296296296296,30.88888888888889,7.481481481481482,20.037037037037038,23.444444444444443,53.2962962962963,14.296296296296296,20.37037037037037,16.720844564639755,St. Peter's,12.206896551724139,3.1724137931034484,24.448275862068964,9.310344827586206,17.06896551724138,66.0,5.586206896551724,12.620689655172415,33.758620689655174,6.241379310344827,18.96551724137931,23.344827586206897,55.13793103448276,13.068965517241379,19.79310344827586,19.222367102507693
41,Wofford vs. Missouri,2015-11-13,9,Wofford,Missouri,Wofford,14.379310344827585,1.6206896551724137,21.17241379310345,7.344827586206897,18.79310344827586,70.93103448275862,5.068965517241379,11.689655172413794,28.517241379310345,8.482758620689655,20.689655172413794,23.448275862068964,53.51724137931034,15.551724137931034,20.655172413793103,18.644778547119177,Missouri,11.548387096774194,2.5483870967741935,24.225806451612904,8.064516129032258,20.225806451612904,68.09677419354838,5.354838709677419,12.193548387096774,32.29032258064516,5.548387096774194,17.838709677419356,23.419354838709676,55.41935483870968,15.709677419354838,22.193548387096776,6.305156745971598
42,High Point vs. Texas Tech,2015-11-13,-4,High Point,Texas Tech,High Point,15.692307692307692,2.8076923076923075,21.576923076923077,9.807692307692308,18.423076923076923,81.3076923076923,8.153846153846153,11.23076923076923,31.384615384615383,6.538461538461538,16.576923076923077,29.0,61.19230769230769,16.76923076923077,21.692307692307693,22.70515056513455,Texas Tech,13.0,4.032258064516129,22.483870967741936,8.67741935483871,17.741935483870968,71.83870967741936,5.870967741935484,10.903225806451612,31.161290322580644,5.806451612903226,16.193548387096776,24.35483870967742,53.67741935483871,17.322580645161292,22.967741935483872,22.06936380427143
43,Belmont vs. Marquette,2015-11-13,3,Belmont,Marquette,Belmont,17.366666666666667,2.4,24.4,7.466666666666667,19.066666666666666,83.23333333333333,4.4,13.733333333333333,31.866666666666667,10.833333333333334,29.6,28.9,58.333333333333336,14.6,19.966666666666665,23.836939042319315,Marquette,17.06451612903226,4.32258064516129,26.129032258064516,8.35483870967742,19.06451612903226,79.7741935483871,8.03225806451613,14.838709677419354,34.483870967741936,6.193548387096774,18.161290322580644,27.967741935483872,59.61290322580645,17.64516129032258,24.032258064516128,21.367296881928535
44,Green Bay vs. Stanford,2015-11-13,-4,Green Bay,Stanford,Green Bay,15.466666666666667,5.133333333333334,25.666666666666668,11.5,21.1,89.66666666666667,10.566666666666666,13.033333333333333,37.166666666666664,7.733333333333333,21.9,31.1,70.1,19.733333333333334,29.866666666666667,21.488041524285606,Stanford,11.714285714285714,2.892857142857143,20.857142857142858,8.821428571428571,20.25,67.96428571428571,6.714285714285714,11.214285714285714,29.678571428571427,5.857142857142857,18.321428571428573,22.678571428571427,54.214285714285715,16.75,23.928571428571427,17.348736687396496
45,McNeese St. vs. Louisiana State,2015-11-13,11,McNeese St.,Louisiana State,McNeese St.,11.48,4.24,24.24,9.96,20.84,73.84,5.8,13.0,34.2,7.24,21.84,25.52,62.56,15.56,22.64,17.427969366904293,Louisiana State,15.8125,2.8125,25.40625,10.3125,19.03125,81.25,8.15625,12.03125,35.71875,6.34375,19.34375,28.5625,62.125,17.78125,26.75,18.630264711398397
