,MATCH,DATE,PT_DIFF,HOME,AWAY,TEAM_x,A_x,BLK_x,DEF_x,OFF_x,PF_x,PTS_x,STL_x,TO_x,TOT_x,3P_x,3PA_x,FG_x,FGA_x,FT_x,FTA_x,PER_x,TEAM_y,A_y,BLK_y,DEF_y,OFF_y,PF_y,PTS_y,STL_y,TO_y,TOT_y,3P_y,3PA_y,FG_y,FGA_y,FT_y,FTA_y,PER_y
36,IUPU - Ft. Wayne vs. Arkansas,2016-11-11,9,IUPU - Ft. Wayne,Arkansas,IUPU - Ft. Wayne,16.703703703703702,3.814814814814815,25.037037037037038,8.925925925925926,17.88888888888889,84.07407407407408,7.592592592592593,13.037037037037036,33.96296296296296,10.333333333333334,25.51851851851852,30.962962962962962,63.111111111111114,11.814814814814815,16.25925925925926,20.894466168357845,IUPU - Ft. Wayne,16.703703703703702,3.814814814814815,25.037037037037038,8.925925925925926,17.88888888888889,84.07407407407408,7.592592592592593,13.037037037037036,33.96296296296296,10.333333333333334,25.51851851851852,30.962962962962962,63.111111111111114,11.814814814814815,16.25925925925926,20.894466168357845
37,Norfolk State vs. Mississippi St.,2016-11-11,4,Norfolk State,Mississippi St.,Norfolk State,10.071428571428571,5.214285714285714,24.678571428571427,9.035714285714286,20.321428571428573,67.57142857142857,5.035714285714286,13.642857142857142,33.714285714285715,6.285714285714286,19.071428571428573,23.464285714285715,55.857142857142854,14.357142857142858,21.25,15.549478316911735,Norfolk State,10.071428571428571,5.214285714285714,24.678571428571427,9.035714285714286,20.321428571428573,67.57142857142857,5.035714285714286,13.642857142857142,33.714285714285715,6.285714285714286,19.071428571428573,23.464285714285715,55.857142857142854,14.357142857142858,21.25,15.549478316911735
38,Morgan St. vs. Houston,2016-11-11,41,Morgan St.,Houston,Morgan St.,10.5,3.2142857142857144,22.25,11.607142857142858,19.892857142857142,65.14285714285714,5.571428571428571,13.964285714285714,33.857142857142854,5.25,17.75,22.0,58.17857142857143,15.892857142857142,22.357142857142858,14.745863376538468,Morgan St.,10.5,3.2142857142857144,22.25,11.607142857142858,19.892857142857142,65.14285714285714,5.571428571428571,13.964285714285714,33.857142857142854,5.25,17.75,22.0,58.17857142857143,15.892857142857142,22.357142857142858,14.745863376538468
39,Alabama A&M vs. Missouri St.,2016-11-11,-34,Alabama A&M,Missouri St.,Alabama A&M,10.607142857142858,1.4285714285714286,18.107142857142858,7.035714285714286,16.071428571428573,54.57142857142857,3.107142857142857,10.928571428571429,25.142857142857142,3.5714285714285716,13.107142857142858,19.428571428571427,47.535714285714285,12.142857142857142,18.142857142857142,14.454098540580834,Alabama A&M,10.607142857142858,1.4285714285714286,18.107142857142858,7.035714285714286,16.071428571428573,54.57142857142857,3.107142857142857,10.928571428571429,25.142857142857142,3.5714285714285716,13.107142857142858,19.428571428571427,47.535714285714285,12.142857142857142,18.142857142857142,14.454098540580834
40,Indiana vs. Kansas,2016-11-11,4,Indiana,Kansas,Indiana,14.166666666666666,4.5,25.6,10.7,19.866666666666667,78.46666666666667,6.333333333333333,14.6,36.3,8.466666666666667,22.9,27.666666666666668,58.5,14.666666666666666,20.033333333333335,7.913907890615156,Indiana,14.166666666666666,4.5,25.6,10.7,19.866666666666667,78.46666666666667,6.333333333333333,14.6,36.3,8.466666666666667,22.9,27.666666666666668,58.5,14.666666666666666,20.033333333333335,7.913907890615156
41,North Carolina vs. Tulane,2016-11-11,20,North Carolina,Tulane,North Carolina,16.466666666666665,3.3,24.6,13.2,16.5,80.4,6.433333333333334,11.433333333333334,37.8,7.066666666666666,18.933333333333334,29.533333333333335,62.96666666666667,14.266666666666667,20.466666666666665,13.248806631859676,North Carolina,16.466666666666665,3.3,24.6,13.2,16.5,80.4,6.433333333333334,11.433333333333334,37.8,7.066666666666666,18.933333333333334,29.533333333333335,62.96666666666667,14.266666666666667,20.466666666666665,13.248806631859676
42,Sacramento State vs. Colorado,2016-11-11,37,Sacramento State,Colorado,Sacramento State,11.923076923076923,4.461538461538462,22.884615384615383,8.192307692307692,17.53846153846154,65.8076923076923,4.384615384615385,10.615384615384615,31.076923076923077,4.461538461538462,13.653846153846153,24.076923076923077,52.11538461538461,13.192307692307692,20.0,20.654595972956308,Sacramento State,11.923076923076923,4.461538461538462,22.884615384615383,8.192307692307692,17.53846153846154,65.8076923076923,4.384615384615385,10.615384615384615,31.076923076923077,4.461538461538462,13.653846153846153,24.076923076923077,52.11538461538461,13.192307692307692,20.0,20.654595972956308
43,Portland St. vs. Arizona State,2016-11-11,18,Portland St.,Arizona State,Portland St.,14.4,2.44,20.84,7.44,18.68,78.88,9.4,11.68,28.28,7.44,21.16,28.04,59.4,15.36,23.64,23.532766315414463,Portland St.,14.4,2.44,20.84,7.44,18.68,78.88,9.4,11.68,28.28,7.44,21.16,28.04,59.4,15.36,23.64,23.532766315414463
44,Western Illinois vs. Kansas St.,2016-11-11,27,Western Illinois,Kansas St.,Western Illinois,11.36,3.8,22.88,4.96,17.16,66.04,3.84,11.36,27.84,9.04,22.96,23.04,53.76,10.92,15.04,17.140101914480926,Western Illinois,11.36,3.8,22.88,4.96,17.16,66.04,3.84,11.36,27.84,9.04,22.96,23.04,53.76,10.92,15.04,17.140101914480926
45,Bethune-Cookman vs. St. John's,2016-11-11,-47,Bethune-Cookman,St. John's,Bethune-Cookman,13.928571428571429,2.7142857142857144,21.178571428571427,10.5,20.535714285714285,70.46428571428571,7.321428571428571,12.0,31.678571428571427,7.071428571428571,21.642857142857142,26.142857142857142,63.0,11.107142857142858,17.142857142857142,17.148301527364396,Bethune-Cookman,13.928571428571429,2.7142857142857144,21.178571428571427,10.5,20.535714285714285,70.46428571428571,7.321428571428571,12.0,31.678571428571427,7.071428571428571,21.642857142857142,26.142857142857142,63.0,11.107142857142858,17.142857142857142,17.148301527364396
