,MATCH,DATE,PT_DIFF
0,Savannah State vs. Cincinnati,2017-11-10,30.0
1,Central Arkansas vs. Baylor,2017-11-10,41.0
2,Campbell vs. Penn St.,2017-11-10,-11.0
3,Holy Cross vs. Sacred Heart,2017-11-10,5.0
4,Alabama St. vs. Mississippi State,2017-11-10,-28.0
5,Fairleigh Dickinson vs. Seton Hall,2017-11-10,-22.0
6,VMI vs. NC State,2017-11-10,35.0
7,Indiana St. vs. Indiana,2017-11-10,-21.0
8,Maryland vs. Stony Brook,2017-11-10,15.0
9,South Carolina vs. Wofford,2017-11-10,21.0
10,Cal Poly SLO vs. Stanford,2017-11-10,-16.0
11,New Orleans vs. St. John's,2017-11-10,-16.0
12,Houston Baptist vs. Providence,2017-11-10,-29.0
13,East Tennessee St. vs. Northern Kentucky,2017-11-10,-18.0
14,Southern Illinois vs. Winthrop,2017-11-10,15.0
15,Iona vs. Albany,2017-11-10,2.0
16,Bowling Green vs. Drexel,2017-11-10,9.0
17,Cornell vs. Syracuse,2017-11-10,-32.0
18,Utah Valley vs. Kentucky,2017-11-10,10.0
19,Charleston Southern vs. Davidson,2017-11-10,-48.0
20,Lafayette vs. George Mason,2017-11-10,2.0
21,Towson vs. Old Dominion,2017-11-10,3.0
22,Delaware vs. Richmond,2017-11-10,13.0
23,Siena vs. Charleston,2017-11-10,8.0
24,Maine vs. Boston College,2017-11-10,20.0
25,N.C. Asheville vs. Rhode Island,2017-11-10,-24.0
26,Southern vs. Illinois,2017-11-10,47.0
27,South Carolina Upstate vs. Minnesota,2017-11-10,15.0
28,Norfolk State vs. Auburn,2017-11-10,28.0
29,UL Lafayette vs. Mississippi,2017-11-10,18.0
30,Central Conn. St. vs. Hartford,2017-11-10,-1.0
31,Alcorn St. vs. Louisiana State,2017-11-10,-40.0
32,Mercer vs. Central Florida,2017-11-10,9.0
33,Florida Atlantic vs. South Florida,2017-11-10,-1.0
34,MD Baltimore County vs. Southern Methodist,2017-11-10,-11.0
35,Northern Arizona vs. Arizona,2017-11-10,34.0
36,Nebraska Omaha vs. Montana St.,2017-11-10,9.0
37,Missouri St. vs. Western Kentucky,2017-11-10,5.0
38,Eastern Kentucky vs. Rice,2017-11-10,1.0
39,Tenn-Martin vs. Marshall,2017-11-10,11.0
40,William & Mary vs. High Point,2017-11-10,34.0
41,North Carolina Central vs. Illinois-Chicago,2017-11-10,10.0
42,Pepperdine vs. Oklahoma State,2017-11-10,31.0
43,Pittsburgh vs. Navy,2017-11-10,9.0
44,Mount St. Mary's vs. Marquette,2017-11-10,21.0
45,Tennessee St. vs. Kansas,2017-11-10,36.0
46,Louisiana Monroe vs. Texas Christian,2017-11-10,-10.0
47,Florida A&M vs. Grand Canyon,2017-11-10,-16.0
48,Texas Southern vs. Gonzaga,2017-11-10,28.0
49,UC Irvine vs. South Dakota State,2017-11-10,11.0
50,Austin Peay vs. Vanderbilt,2017-11-10,-19.0
51,Belmont vs. Washington,2017-11-10,-4.0
52,Idaho State vs. Arizona State,2017-11-10,20.0
53,Prairie View A&M vs. Utah,2017-11-10,-21.0
54,Long Beach St. vs. San Francisco,2017-11-10,12.0
55,UC Riverside vs. California,2017-11-10,-8.0
56,Arkansas-Pine Bluff vs. Hawaii,2017-11-10,-12.0
57,Lamar vs. Tulsa,2017-11-10,7.0
58,Texas A&M vs. West Virginia,2017-11-10,23.0
59,Detroit Mercy vs. Virginia Tech,2017-11-10,-32.0
60,Memphis vs. Alabama,2017-11-10,12.0
61,Northern Iowa vs. North Carolina,2017-11-10,17.0
62,Elon University vs. Duke,2017-11-10,29.0
63,Robert Morris vs. Ohio St.,2017-11-10,31.0
64,South Carolina State vs. Wisconsin,2017-11-10,-35.0
65,NC-Greensboro vs. Virginia,2017-11-10,-12.0
66,Colgate vs. Connecticut,2017-11-10,-12.0
67,Kennesaw St. vs. Butler,2017-11-10,18.0
68,Morehead St. vs. Xavier,2017-11-10,-52.0
69,IUPU - Ft. Wayne vs. Oakland,2017-11-10,-14.0
70,Miami (OH) vs. Fordham,2017-11-10,-1.0
71,Morgan St. vs. Binghamton,2017-11-10,17.0
72,Western Carolina vs. Clemson,2017-11-10,28.0
73,Bryant vs. Georgia,2017-11-10,-25.0
74,Ball St. vs. Dayton,2017-11-10,-1.0
75,Army vs. Hofstra,2017-11-10,-3.0
76,Grambling State vs. VCU,2017-11-10,-29.0
77,Massachusetts Lowell vs. Massachusetts,2017-11-10,5.0
78,Presbyterian vs. Tennessee,2017-11-10,-35.0
79,Georgia Southern vs. Wake Forest,2017-11-10,2.0
80,Howard vs. George Washington,2017-11-10,9.0
81,Northeastern vs. Boston U,2017-11-10,-6.0
82,North Florida vs. Michigan St,2017-11-10,32.0
83,SIU - Edwardsville vs. Purdue,2017-11-10,31.0
84,LIU Brooklyn vs. Tulane,2017-11-10,-6.0
85,Gardner-Webb vs. Miami-Florida,2017-11-10,-32.0
86,Nicholls State vs. Texas Rio Grande Valley,2017-11-10,5.0
87,Seattle vs. Saint Louis,2017-11-10,16.0
88,Jacksonville vs. UAB,2017-11-10,-29.0
89,Samford vs. Arkansas,2017-11-10,39.0
90,McNeese St. vs. Houston,2017-11-10,28.0
91,UMKC vs. Wichita St.,2017-11-10,-52.0
92,Northern Colorado vs. Colorado,2017-11-10,15.0
93,Arkansas St. vs. Evansville,2017-11-10,-14.0
94,Wright St. vs. Loyola-Chicago,2017-11-10,4.0
95,Niagara vs. St. Bonaventure,2017-11-10,2.0
96,Hampton vs. Rider,2017-11-10,-29.0
97,Northwestern St. vs. Texas,2017-11-10,-46.0
98,Loyola-Maryland vs. Northwestern,2017-11-10,-4.0
99,Columbia vs. Villanova,2017-11-10,-15.0
100,Bucknell vs. Monmouth-NJ,2017-11-10,-1.0
101,Yale vs. Creighton,2017-11-10,16.0
102,Chattanooga vs. Wyoming,2017-11-10,-9.0
103,American U. vs. Kansas State,2017-11-10,-38.0
104,South Alabama vs. Texas Tech,2017-11-10,-25.0
105,Utah St. vs. Weber St.,2017-11-10,-6.0
106,Iowa State vs. Missouri,2017-11-10,-15.0
107,Chicago St. vs. Iowa,2017-11-10,-33.0
108,Sacramento State vs. Colorado St.,2017-11-10,11.0
109,Troy vs. North Dakota,2017-11-10,3.0
110,Southern Utah vs. Oregon St.,2017-11-10,17.0
111,Cal St. Fullerton vs. Southern California,2017-11-10,-42.0
112,Idaho vs. Nevada,2017-11-10,-24.0
113,Georgia Tech vs. UCLA,2017-11-10,-3.0
114,Coppin St. vs. Oregon,2017-11-10,-16.0
115,Illinois St. vs. Florida Gulf Coast,2017-11-11,11.0
116,Pennsylvania vs. Fairfield,2017-11-11,8.0
117,Alabama A&M vs. Ohio,2017-11-11,-8.0
118,Dartmouth vs. Quinnipiac,2017-11-11,-1.0
119,Notre Dame vs. DePaul,2017-11-11,-14.0
120,Wagner vs. New Jersey Tech,2017-11-11,-11.0
121,Cleveland St. vs. Akron,2017-11-11,10.0
122,St. Francis (PA) vs. St. Mary's,2017-11-11,-17.0
123,Eastern Illinois vs. Nebraska,2017-11-11,-4.0
124,Youngstown St. vs. Kent St.,2017-11-11,33.0
125,Portland St. vs. Portland,2017-11-11,-5.0
126,Canisius vs. Buffalo,2017-11-11,5.0
127,Indiana - Purdue vs. Bradley,2017-11-11,15.0
128,Stephen F. Austin vs. Longwood,2017-11-11,-13.0
129,St. Peter's vs. La Salle,2017-11-11,21.0
130,North Dakota State vs. UC Santa Barbara,2017-11-11,-19.0
131,St. Francis (NY) vs. Duquesne,2017-11-11,10.0
132,Utah Valley vs. Duke,2017-11-11,30.0
133,St. Joseph's vs. Toledo,2017-11-11,-11.0
134,Lehigh vs. Marist,2017-11-11,8.0
135,North Florida vs. Michigan,2017-11-11,20.0
136,Loyola Marymount vs. Texas-Arlington,2017-11-11,-5.0
137,Mississippi Valley State vs. Brigham Young,2017-11-11,30.0
138,Florida A&M vs. UNLV,2017-11-11,-42.0
139,Jacksonville vs. Georgetown,2017-11-12,16.0
140,Monmouth-NJ vs. Seton Hall,2017-11-12,-10.0
141,Massachusetts vs. Harvard,2017-11-12,3.0
142,Central Conn. St. vs. Rutgers,2017-11-12,-4.0
143,Chicago St. vs. Purdue,2017-11-12,-69.0
144,Cal Poly SLO vs. California,2017-11-12,-3.0
145,Texas State vs. Air Force,2017-11-12,8.0
146,Alabama St. vs. Iowa,2017-11-12,-34.0
147,Fairleigh Dickinson vs. Penn St.,2017-11-12,-24.0
148,Coppin St. vs. East Carolina,2017-11-12,-26.0
149,Morehead St. vs. Lipscomb,2017-11-12,7.0
150,Tenn-Martin vs. Illinois,2017-11-12,3.0
151,Yale vs. Wisconsin,2017-11-12,28.0
152,Princeton vs. Butler,2017-11-12,10.0
153,Bucknell vs. Arkansas,2017-11-12,28.0
154,Alcorn St. vs. Creighton,2017-11-12,-37.0
155,Stetson vs. Florida International,2017-11-12,-6.0
156,Howard vs. Indiana,2017-11-12,-9.0
157,Pacific vs. Stanford,2017-11-12,-9.0
158,South Carolina State vs. Boston College,2017-11-12,39.0
159,George Mason vs. Louisville,2017-11-12,-11.0
160,No.Carolina A&T vs. Clemson,2017-11-12,24.0
161,Radford vs. Ohio St.,2017-11-12,10.0
162,Nebraska Omaha vs. Oklahoma,2017-11-12,-19.0
163,Vermont vs. Kentucky,2017-11-12,4.0
164,Charleston Southern vs. NC State,2017-11-12,-22.0
165,Louisiana Monroe vs. Southern Methodist,2017-11-12,-18.0
166,Texas Southern vs. Washington St.,2017-11-12,-2.0
167,Southern Utah vs. Boise St.,2017-11-12,21.0
168,Navy vs. Miami-Florida,2017-11-12,34.0
169,San Diego vs. San Jose St.,2017-11-12,17.0
170,Maryland - E. Shore vs. Maryland,2017-11-12,53.0
171,MD Baltimore County vs. Arizona,2017-11-12,25.0
172,UC Irvine vs. Denver,2017-11-12,-14.0
173,The Citadel vs. Virginia Tech,2017-11-12,-39.0
174,Troy vs. Arkansas-Pine Bluff,2017-11-12,-24.0
175,Eastern Washington vs. Washington,2017-11-12,-10.0
176,North Dakota vs. Hawaii,2017-11-12,3.0
177,Jacksonville St. vs. Richmond,2017-11-13,33.0
178,Minnesota vs. Providence,2017-11-13,12.0
179,Mount St. Mary's vs. Notre Dame,2017-11-13,-26.0
180,Central Michigan vs. Michigan,2017-11-13,-7.0
181,Morgan St. vs. South Florida,2017-11-13,10.0
182,South Dakota vs. Bowling Green,2017-11-13,-9.0
183,Albany vs. Boston U,2017-11-13,14.0
184,Brown vs. Quinnipiac,2017-11-13,7.0
185,Old Dominion vs. James Madison,2017-11-13,-16.0
186,La Salle vs. Pennsylvania,2017-11-13,4.0
187,North Florida vs. VCU,2017-11-13,-10.0
188,Gardner-Webb vs. Florida,2017-11-13,42.0
189,Kennesaw St. vs. Hofstra,2017-11-13,18.0
190,Southern vs. Marshall,2017-11-13,9.0
191,Cal. State - Bakersfield vs. Georgia Southern,2017-11-13,-24.0
192,Vanderbilt vs. Belmont,2017-11-13,9.0
193,Chattanooga vs. UAB,2017-11-13,-42.0
194,St. Joseph's vs. Illinois-Chicago,2017-11-13,-4.0
195,St. Peter's vs. Northwestern,2017-11-13,9.0
196,Oral Roberts vs. Tulsa,2017-11-13,-19.0
197,Alabama A&M vs. Samford,2017-11-13,-19.0
198,Texas A&M CC vs. Baylor,2017-11-13,24.0
199,Charlotte vs. Oklahoma State,2017-11-13,-18.0
200,Alcorn St. vs. Northern Iowa,2017-11-13,-28.0
201,Middle Tennessee St. vs. Murray St.,2017-11-13,5.0
202,Montana St. vs. Utah St.,2017-11-13,-8.0
203,Charleston vs. Wichita St.,2017-11-13,-18.0
204,Mississippi Valley State vs. Utah,2017-11-13,-40.0
205,UC Davis vs. Northern Colorado,2017-11-13,-15.0
206,Arkansas-Pine Bluff vs. North Dakota,2017-11-13,-9.0
207,St. Francis (PA) vs. San Francisco,2017-11-13,12.0
208,North Dakota State vs. Southern California,2017-11-13,-10.0
209,Troy vs. Hawaii,2017-11-13,5.0
210,North Carolina Central vs. Evansville,2017-11-13,13.0
211,Eastern Kentucky vs. Mississippi,2017-11-13,-10.0
212,Austin Peay vs. Virginia,2017-11-13,-44.0
213,Western Carolina vs. Cincinnati,2017-11-13,51.0
214,New Orleans vs. Oakland,2017-11-13,-19.0
215,LIU Brooklyn vs. Fordham,2017-11-13,13.0
216,Binghamton vs. Cornell,2017-11-13,-10.0
217,Florida Gulf Coast vs. Siena,2017-11-13,33.0
218,East Tennessee St. vs. Savannah State,2017-11-13,15.0
219,Montana vs. Pittsburgh,2017-11-13,5.0
220,SE Missouri St. vs. Louisiana Tech,2017-11-13,1.0
221,Western Michigan vs. South Carolina,2017-11-13,18.0
222,North Texas vs. Nebraska,2017-11-13,19.0
223,Southeastern Louisiana vs. Tulane,2017-11-13,-23.0
224,Delaware State vs. DePaul,2017-11-13,24.0
225,Abilene Christian vs. Arkansas St.,2017-11-13,-14.0
226,Wis.-Milwaukee vs. Iowa State,2017-11-13,-18.0
227,Bethune-Cookman vs. Texas Rio Grande Valley,2017-11-13,-18.0
228,Rider vs. Xavier,2017-11-13,-26.0
229,Wagner vs. Missouri,2017-11-13,44.0
230,Prairie View A&M vs. Oregon,2017-11-13,33.0
231,Tennessee Tech vs. Texas Christian,2017-11-13,-37.0
232,Robert Morris vs. Grand Canyon,2017-11-13,14.0
233,CSU Northridge vs. Fresno St.,2017-11-13,-16.0
234,New Mexico St. vs. St. Mary's,2017-11-13,-18.0
235,Wyoming vs. Oregon St.,2017-11-13,-9.0
236,Rhode Island vs. Nevada,2017-11-13,7.0
237,Central Conn. St. vs. St. John's,2017-11-14,-25.0
238,NC-Wilmington vs. Davidson,2017-11-14,27.0
239,George Washington vs. Florida State,2017-11-14,20.0
240,Duke vs. Michigan St,2017-11-14,7.0
241,Bryant vs. NC State,2017-11-14,-23.0
242,Stony Brook vs. Connecticut,2017-11-14,8.0
243,VMI vs. Duquesne,2017-11-14,16.0
244,Monmouth-NJ vs. Lehigh,2017-11-14,-8.0
245,Canisius vs. Air Force,2017-11-14,14.0
246,Lafayette vs. New Jersey Tech,2017-11-14,-16.0
247,Liberty vs. Wake Forest,2017-11-14,13.0
248,Green Bay vs. Northern Illinois,2017-11-14,-20.0
249,Little Rock vs. Memphis,2017-11-14,-8.0
250,Coastal Carolina vs. Lamar,2017-11-14,-6.0
251,New Hampshire vs. Texas,2017-11-14,-18.0
252,Alabama St. vs. South Dakota State,2017-11-14,-31.0
253,San Diego St. vs. Arizona State,2017-11-14,22.0
254,Utah Valley vs. Idaho State,2017-11-14,-13.0
255,Winthrop vs. Colorado St.,2017-11-14,4.0
256,Howard vs. Gonzaga,2017-11-14,37.0
257,Nicholls State vs. Villanova,2017-11-14,-36.0
258,Iona vs. Syracuse,2017-11-14,-9.0
259,South Carolina Upstate vs. Georgia,2017-11-14,9.0
260,Sacred Heart vs. Boston College,2017-11-14,20.0
261,Cleveland St. vs. Rutgers,2017-11-14,-32.0
262,High Point vs. Tennessee,2017-11-14,-31.0
263,Jackson State vs. Mercer,2017-11-14,-28.0
264,Elon University vs. Furman,2017-11-14,-9.0
265,Wright St. vs. Miami (OH),2017-11-14,6.0
266,Loyola-Maryland vs. Fairfield,2017-11-14,12.0
267,Columbia vs. Longwood,2017-11-14,10.0
268,South Carolina State vs. Yale,2017-11-14,-32.0
269,Lipscomb vs. Alabama,2017-11-14,22.0
270,UMKC vs. Kansas State,2017-11-14,21.0
271,Maine vs. Texas Tech,2017-11-14,-39.0
272,Delaware vs. Bradley,2017-11-14,8.0
273,Georgia St vs. Rice,2017-11-14,21.0
274,Purdue vs. Marquette,2017-11-14,-15.0
275,Denver vs. Colorado,2017-11-14,27.0
276,Nebraska Omaha vs. New Mexico,2017-11-14,-32.0
277,Kentucky vs. Kansas,2017-11-14,4.0
278,Eastern Washington vs. Stanford,2017-11-14,6.0
279,Indiana vs. Seton Hall,2017-11-15,-16.0
280,Radford vs. East Carolina,2017-11-15,-7.0
281,Navy vs. Pennsylvania,2017-11-15,-21.0
282,UC Santa Barbara vs. Pittsburgh,2017-11-15,8.0
283,Gardner-Webb vs. Central Florida,2017-11-15,3.0
284,Mount St. Mary's vs. Georgetown,2017-11-15,34.0
285,The Citadel vs. No.Carolina A&T,2017-11-15,19.0
286,Delaware State vs. IUPU - Ft. Wayne,2017-11-15,-14.0
287,St. Francis (NY) vs. Manhattan,2017-11-15,1.0
288,Hampton vs. William & Mary,2017-11-15,-7.0
289,Northwestern St. vs. Southern Methodist,2017-11-15,-46.0
290,Texas Rio Grande Valley vs. Texas A&M CC,2017-11-15,-7.0
291,Eastern Illinois vs. Western Illinois,2017-11-15,-2.0
292,North Carolina Central vs. Tenn-Martin,2017-11-15,-17.0
293,Bucknell vs. North Carolina,2017-11-15,-12.0
294,South Florida vs. Stetson,2017-11-15,3.0
295,Creighton vs. Northwestern,2017-11-15,4.0
296,South Dakota vs. Texas Christian,2017-11-15,-5.0
297,Robert Morris vs. San Diego,2017-11-15,-12.0
298,UC Riverside vs. Loyola Marymount,2017-11-15,12.0
299,Central Arkansas vs. UCLA,2017-11-15,-5.0
300,Southern vs. Missouri St.,2017-11-15,28.0
301,Montana vs. Penn St.,2017-11-15,-13.0
302,Jacksonville St. vs. Buffalo,2017-11-15,5.0
303,Brigham Young vs. Princeton,2017-11-15,9.0
304,American U. vs. West Virginia,2017-11-15,-34.0
305,Hartford vs. Rider,2017-11-15,-36.0
306,Marist vs. Massachusetts Lowell,2017-11-15,-3.0
307,Niagara vs. Minnesota,2017-11-15,26.0
308,Ball St. vs. Oklahoma,2017-11-15,-39.0
309,Valparaiso vs. SIU - Edwardsville,2017-11-15,-25.0
310,Texas-San Antonio vs. Texas State,2017-11-15,-1.0
311,Butler vs. Maryland,2017-11-15,-14.0
312,Seattle vs. Washington St.,2017-11-15,-16.0
313,Mississippi Valley State vs. Utah St.,2017-11-15,-36.0
314,Nevada vs. Santa Clara,2017-11-15,30.0
315,Prairie View A&M vs. UNLV,2017-11-15,-35.0
316,Cal St. Fullerton vs. St. Mary's,2017-11-15,-19.0
317,UC Davis vs. Pacific,2017-11-15,-4.0
318,Auburn vs. Indiana St.,2017-11-16,19.0
319,Boise St. vs. Texas-El Paso,2017-11-16,2.0
320,Iowa State vs. Appalachian St.,2017-11-16,-6.0
321,Virginia Tech vs. Saint Louis,2017-11-16,6.0
322,Southern Miss vs. Michigan,2017-11-16,14.0
323,Presbyterian vs. NC State,2017-11-16,18.0
324,South Alabama vs. La Salle,2017-11-16,8.0
325,Marshall vs. Morehead St.,2017-11-16,-3.0
326,Cornell vs. Colgate,2017-11-16,11.0
327,Florida A&M vs. Miami-Florida,2017-11-16,-31.0
328,Binghamton vs. George Mason,2017-11-16,-12.0
329,Dayton vs. Hofstra,2017-11-16,-3.0
330,Samford vs. Louisiana State,2017-11-16,19.0
331,Southeastern Louisiana vs. Louisiana Monroe,2017-11-16,11.0
332,SE Missouri St. vs. Evansville,2017-11-16,16.0
333,Delaware State vs. Illinois-Chicago,2017-11-16,-40.0
334,Bethune-Cookman vs. North Texas,2017-11-16,-12.0
335,Grambling State vs. Iowa,2017-11-16,-11.0
336,Wofford vs. California,2017-11-16,14.0
337,Cal. State - Bakersfield vs. Arizona,2017-11-16,32.0
338,Illinois St. vs. South Carolina,2017-11-16,4.0
339,Old Dominion vs. Temple,2017-11-16,-11.0
340,Clemson vs. Ohio,2017-11-16,5.0
341,Nebraska vs. St. John's,2017-11-16,-23.0
342,Chicago St. vs. Notre Dame,2017-11-16,-39.0
343,Texas Southern vs. Ohio St.,2017-11-16,18.0
344,Coppin St. vs. Cincinnati,2017-11-16,43.0
345,Arkansas St. vs. Eastern Michigan,2017-11-16,-17.0
346,Harvard vs. Holy Cross,2017-11-16,-4.0
347,North Florida vs. Florida,2017-11-16,40.0
348,Belmont vs. Middle Tennessee St.,2017-11-16,6.0
349,Missouri vs. Utah,2017-11-16,-18.0
350,Tulsa vs. Western Michigan,2017-11-16,7.0
351,Oral Roberts vs. Oklahoma State,2017-11-16,43.0
352,Loyola-Chicago vs. UMKC,2017-11-16,10.0
353,Xavier vs. Wisconsin,2017-11-16,-10.0
354,San Jose St. vs. Southern Utah,2017-11-16,-12.0
355,Providence vs. Washington,2017-11-16,7.0
356,South Carolina vs. Texas-El Paso,2017-11-17,24.0
357,Bradley vs. Vermont,2017-11-17,-1.0
358,Illinois St. vs. Boise St.,2017-11-17,18.0
359,Coastal Carolina vs. Texas-San Antonio,2017-11-17,14.0
360,Houston vs. Drexel,2017-11-17,4.0
361,Savannah State vs. UL Lafayette,2017-11-17,-33.0
362,Virginia Tech vs. Washington,2017-11-17,24.0
363,Quinnipiac vs. Colorado,2017-11-17,1.0
364,Fordham vs. Florida State,2017-11-17,24.0
365,Iowa State vs. Tulsa,2017-11-17,2.0
366,Ohio vs. Dayton,2017-11-17,14.0
367,East Tennessee St. vs. Kentucky,2017-11-17,-17.0
368,Nebraska Omaha vs. Louisville,2017-11-17,9.0
369,Central Conn. St. vs. East Carolina,2017-11-17,11.0
370,Yale vs. Albany,2017-11-17,8.0
371,Siena vs. Lehigh,2017-11-17,1.0
372,Fresno St. vs. Arkansas,2017-11-17,8.0
373,Northern Arizona vs. Arizona State,2017-11-17,35.0
374,South Dakota State vs. Kansas,2017-11-17,34.0
375,Weber St. vs. Iona,2017-11-17,8.0
376,LIU Brooklyn vs. Miami (OH),2017-11-17,-4.0
377,DePaul vs. Illinois,2017-11-17,-9.0
378,South Carolina State vs. UCLA,2017-11-17,-28.0
379,UC Irvine vs. Kansas State,2017-11-17,22.0
380,New Mexico vs. New Mexico St.,2017-11-17,-19.0
381,Northern Colorado vs. Pepperdine,2017-11-17,2.0
382,Eastern Washington vs. UNLV,2017-11-17,-15.0
383,Alabama St. vs. Oregon,2017-11-17,-58.0
384,Auburn vs. Temple,2017-11-17,-14.0
385,Mercer vs. Liberty,2017-11-17,-15.0
386,Indiana St. vs. Old Dominion,2017-11-17,-18.0
387,Tulane vs. Colorado St.,2017-11-17,-27.0
388,Virginia vs. VCU,2017-11-17,-9.0
389,Northern Kentucky vs. James Madison,2017-11-17,-9.0
390,Appalachian St. vs. Western Michigan,2017-11-17,-19.0
391,Northeastern vs. Stanford,2017-11-17,-14.0
392,Florida International vs. Elon University,2017-11-17,8.0
393,Towson vs. Loyola-Maryland,2017-11-17,-23.0
394,Providence vs. Saint Louis,2017-11-17,27.0
395,Georgia St vs. Mississippi,2017-11-17,-5.0
396,Alabama A&M vs. Alabama,2017-11-17,37.0
397,Southern vs. Duke,2017-11-17,17.0
398,Columbia vs. Penn St.,2017-11-17,-14.0
399,Stony Brook vs. Ball St.,2017-11-17,11.0
400,Coppin St. vs. Cleveland St.,2017-11-17,24.0
401,Rice vs. Northwestern St.,2017-11-17,-22.0
402,N.C. Asheville vs. Vanderbilt,2017-11-17,-3.0
403,Lafayette vs. Villanova,2017-11-17,-47.0
404,North Dakota State vs. Missouri St.,2017-11-17,-3.0
405,UC Santa Barbara vs. Texas A&M,2017-11-17,19.0
406,Wake Forest vs. Drake,2017-11-17,3.0
407,Indiana - Purdue vs. Eastern Illinois,2017-11-17,1.0
408,Alcorn St. vs. Baylor,2017-11-17,-17.0
409,Clemson vs. Hofstra,2017-11-17,19.0
410,Sacramento State vs. San Francisco,2017-11-17,-13.0
411,McNeese St. vs. San Diego St.,2017-11-17,-31.0
412,Bradley vs. Texas-San Antonio,2017-11-18,2.0
413,Houston vs. Liberty,2017-11-18,2.0
414,Maryland - E. Shore vs. Georgetown,2017-11-18,26.0
415,Presbyterian vs. VMI,2017-11-18,-20.0
416,SIU - Edwardsville vs. Stetson,2017-11-18,4.0
417,Furman vs. Butler,2017-11-18,17.0
418,American U. vs. Wagner,2017-11-18,-1.0
419,Howard vs. Eastern Michigan,2017-11-18,10.0
420,Hampton vs. George Washington,2017-11-18,8.0
421,Quinnipiac vs. Wake Forest,2017-11-18,-17.0
422,IUPU - Ft. Wayne vs. Illinois-Chicago,2017-11-18,16.0
423,Jackson State vs. St. Bonaventure,2017-11-18,-14.0
424,Middle Tennessee St. vs. Tennessee St.,2017-11-18,10.0
425,Florida A&M vs. Mississippi State,2017-11-18,-31.0
426,Idaho State vs. Washington St.,2017-11-18,-21.0
427,Vermont vs. Coastal Carolina,2017-11-18,-13.0
428,Florida Gulf Coast vs. Bowling Green,2017-11-18,3.0
429,Mercer vs. Drexel,2017-11-18,-19.0
430,CSU Northridge vs. George Mason,2017-11-18,-5.0
431,Princeton vs. St. Joseph's,2017-11-18,-13.0
432,Oakland vs. Toledo,2017-11-18,-13.0
433,Murray St. vs. Wright St.,2017-11-18,19.0
434,Army vs. Marist,2017-11-18,21.0
435,Portland St. vs. UC Riverside,2017-11-18,12.0
436,Texas Southern vs. Syracuse,2017-11-18,13.0
437,Morgan St. vs. West Virginia,2017-11-18,-63.0
438,Arkansas-Pine Bluff vs. Southern Methodist,2017-11-18,-35.0
439,Bucknell vs. Maryland,2017-11-18,-2.0
440,Little Rock vs. Grand Canyon,2017-11-18,25.0
441,Nevada vs. Pacific,2017-11-18,15.0
442,Cal Poly SLO vs. Santa Clara,2017-11-18,4.0
443,Utah St. vs. Gonzaga,2017-11-18,13.0
444,Texas Tech vs. Boston College,2017-11-18,-11.0
445,Chicago St. vs. Northern Iowa,2017-11-18,-38.0
446,Harvard vs. Manhattan,2017-11-18,-4.0
447,William & Mary vs. Central Florida,2017-11-18,11.0
448,The Citadel vs. High Point,2017-11-18,-2.0
449,Charleston Southern vs. South Carolina Upstate,2017-11-18,10.0
450,James Madison vs. Weber St.,2017-11-18,-8.0
451,Seattle vs. Detroit Mercy,2017-11-18,-31.0
452,La Salle vs. Northwestern,2017-11-18,-8.0
453,St. Francis (PA) vs. Longwood,2017-11-18,-27.0
454,Navy vs. Bryant,2017-11-18,-8.0
455,New Jersey Tech vs. Seton Hall,2017-11-18,-29.0
456,Binghamton vs. Evansville,2017-11-18,-5.0
457,North Florida vs. Mount St. Mary's,2017-11-18,3.0
458,Houston Baptist vs. Belmont,2017-11-18,5.0
459,UC Davis vs. Utah Valley,2017-11-18,-9.0
460,Lipscomb vs. Texas,2017-11-18,-23.0
461,South Alabama vs. Maine,2017-11-18,-22.0
462,Texas Rio Grande Valley vs. Texas State,2017-11-18,-17.0
463,No.Carolina A&T vs. Jacksonville,2017-11-18,-8.0
464,Hartford vs. LIU Brooklyn,2017-11-18,-3.0
465,Florida International vs. Wis.-Milwaukee,2017-11-18,-15.0
466,Tenn-Martin vs. Akron,2017-11-18,17.0
467,Charleston vs. Charlotte,2017-11-18,9.0
468,Kennesaw St. vs. Tennessee Tech,2017-11-18,-14.0
469,Youngstown St. vs. Canisius,2017-11-18,20.0
470,Campbell vs. NC-Wilmington,2017-11-18,-4.0
471,Fairfield vs. Purdue,2017-11-18,-42.0
472,St. Peter's vs. Sacred Heart,2017-11-18,-9.0
473,Grambling State vs. South Dakota,2017-11-18,-29.0
474,Montana St. vs. Louisiana Tech,2017-11-18,13.0
475,Northern Kentucky vs. Iona,2017-11-18,-13.0
476,Colorado vs. Drake,2017-11-18,5.0
477,Texas-Arlington vs. Brigham Young,2017-11-18,-14.0
478,Norfolk State vs. San Diego,2017-11-18,-9.0
479,Sam Houston St. vs. Idaho,2017-11-18,9.0
480,Long Beach St. vs. Oregon St.,2017-11-18,-3.0
481,James Madison vs. Texas-San Antonio,2017-11-19,-13.0
482,Quinnipiac vs. Liberty,2017-11-19,12.0
483,Coppin St. vs. Rutgers,2017-11-19,-25.0
484,Monmouth-NJ vs. Virginia,2017-11-19,-20.0
485,Brown vs. St. Francis (NY),2017-11-19,-3.0
486,Texas A&M CC vs. Georgia,2017-11-19,3.0
487,North Florida vs. Wofford,2017-11-19,-3.0
