,MATCH,DATE,PT_DIFF
80,Presbyterian vs. Vanderbilt,2010-11-12,-41.0
81,Wofford vs. Minnesota,2010-11-12,14.0
82,Western Carolina vs. Clemson,2010-11-12,23.0
83,Appalachian St. vs. Tulsa,2010-11-12,3.0
84,Drexel vs. Loyola-Maryland,2010-11-12,3.0
85,Alcorn St. vs. Texas A&M,2010-11-12,-32.0
86,Coppin St. vs. Oklahoma,2010-11-12,-20.0
87,Bucknell vs. Villanova,2010-11-12,-16.0
88,Florida A&M vs. Alabama,2010-11-12,39.0
89,Eastern Kentucky vs. Loyola-Chicago,2010-11-12,-16.0
90,Austin Peay vs. Saint Louis,2010-11-12,2.0
91,Centenary vs. Memphis,2010-11-12,-64.0
92,North Florida vs. Florida St.,2010-11-12,20.0
93,James Madison vs. Kansas St.,2010-11-12,-14.0
94,Arkansas-Little Rock vs. Southern Methodist,2010-11-12,10.0
95,Elon University vs. South Carolina,2010-11-12,-15.0
96,Northwestern vs. Northern Illinois,2010-11-12,-19.0
97,Jackson State vs. Texas Christian,2010-11-12,-24.0
98,IUPU - Ft. Wayne vs. SIU - Edwardsville,2010-11-12,15.0
99,Chattanooga vs. Tennessee,2010-11-12,-20.0
100,Pacific vs. Texas-El Paso,2010-11-12,5.0
101,Morgan St. vs. Loyola Marymount,2010-11-12,-2.0
102,Pepperdine vs. Portland St.,2010-11-12,-2.0
103,UC Riverside vs. UNLV,2010-11-12,-44.0
104,Central Michigan vs. Cal St. Fullerton,2010-11-12,-3.0
105,Navy vs. Buffalo,2010-11-13,42.0
106,Delaware vs. Ohio,2010-11-13,-19.0
107,Mount St. Mary's vs. Dayton,2010-11-13,15.0
108,Kent St. vs. Bryant,2010-11-13,-41.0
109,North Florida vs. Pittsburgh,2010-11-13,-46.0
110,Harvard vs. George Mason,2010-11-13,13.0
111,McNeese St. vs. Washington,2010-11-13,-54.0
112,Central Conn. St. vs. Hartford,2010-11-13,2.0
113,Iona vs. Cleveland St.,2010-11-13,10.0
114,Dartmouth vs. Providence,2010-11-13,-35.0
115,Binghamton vs. Colgate,2010-11-13,2.0
116,Charleston vs. Holy Cross,2010-11-13,9.0
117,South Carolina State vs. Charlotte,2010-11-13,9.0
118,Southern Illinois vs. Illinois,2010-11-13,22.0
119,Quinnipiac vs. Yale,2010-11-13,9.0
120,Texas Southern vs. Drake,2010-11-13,14.0
121,Indiana St. vs. Loyola-Chicago,2010-11-13,-12.0
122,UC Santa Barbara vs. North Dakota State,2010-11-13,8.0
123,Weber St. vs. Utah St.,2010-11-13,12.0
124,Cal St. Fullerton vs. Hawaii,2010-11-13,-14.0
125,Manhattan vs. New Jersey Tech,2010-11-13,5.0
126,Sacred Heart vs. Fairfield,2010-11-13,17.0
127,St. Peter's vs. Robert Morris,2010-11-13,25.0
128,UC Irvine vs. Southern California,2010-11-13,13.0
129,Houston Baptist vs. Oklahoma St.,2010-11-13,-13.0
130,Montana vs. Nevada,2010-11-13,-15.0
131,Eastern Kentucky vs. Texas-Pan American,2010-11-13,-14.0
132,South Carolina Upstate vs. Michigan,2010-11-13,31.0
133,Vermont vs. Siena,2010-11-13,-4.0
134,Davidson vs. Pennsylvania,2010-11-13,-5.0
135,San Diego St. vs. Long Beach St.,2010-11-13,-16.0
136,Florida Atlantic vs. Wis.-Milwaukee,2010-11-13,9.0
137,SE Missouri St. vs. UAB,2010-11-13,-22.0
138,Southern vs. Washington St.,2010-11-13,-39.0
139,Arkansas-Pine Bluff vs. Colorado St.,2010-11-13,-31.0
140,Detroit vs. New Mexico,2010-11-13,-9.0
141,UC Davis vs. Portland,2010-11-13,15.0
142,Denver vs. Oregon,2010-11-13,-12.0
143,Montana St. vs. Central Michigan,2010-11-13,-7.0
144,Western Illinois vs. Savannah State,2010-11-14,-7.0
145,Mercer vs. Texas-El Paso,2010-11-14,-13.0
146,Arkansas-Little Rock vs. St. Bonaventure,2010-11-14,-13.0
147,No.Carolina A&T vs. Morehead St.,2010-11-14,23.0
148,Northern Arizona vs. Creighton,2010-11-14,4.0
149,Canisius vs. Syracuse,2010-11-14,-19.0
150,Iona vs. Bryant,2010-11-14,2.0
151,Eastern Illinois vs. Ball St.,2010-11-14,31.0
152,SIU - Edwardsville vs. Illinois St.,2010-11-14,28.0
153,Indiana - Purdue vs. Gonzaga,2010-11-14,30.0
154,Eastern Kentucky vs. Indiana St.,2010-11-14,5.0
155,Texas-Arlington vs. Oregon St.,2010-11-14,15.0
156,Idaho State vs. Arizona,2010-11-14,48.0
157,Prairie View A&M vs. Wisconsin,2010-11-14,-44.0
158,UC Davis vs. Wis.-Milwaukee,2010-11-14,-11.0
159,Texas-Pan American vs. Loyola-Chicago,2010-11-14,22.0
160,Cal. State - Bakersfield vs. Sacramento State,2010-11-14,2.0
161,Florida Atlantic vs. Portland,2010-11-14,-14.0
162,Cornell vs. Seton Hall,2010-11-14,-24.0
163,Alabama St. vs. Iowa St.,2010-11-14,-27.0
164,Bucknell vs. Marquette,2010-11-14,-11.0
165,Liberty vs. Notre Dame,2010-11-14,-21.0
166,Maine vs. Maryland,2010-11-14,-30.0
167,Toledo vs. Temple,2010-11-14,33.0
168,Alcorn St. vs. Houston,2010-11-14,-20.0
169,VMI vs. MD Baltimore Cty,2010-11-14,-17.0
170,South Dakota State vs. Iowa,2010-11-14,-10.0
171,Florida St. vs. NC-Greensboro,2010-11-14,24.0
172,Lafayette vs. Rider,2010-11-14,-7.0
173,Grambling State vs. Rice,2010-11-14,-29.0
174,Princeton vs. Duke,2010-11-14,37.0
175,Howard vs. Purdue,2010-11-14,-36.0
176,Kent St. vs. Cleveland St.,2010-11-14,3.0
177,Chicago St. vs. DePaul,2010-11-14,-33.0
178,Denver vs. North Dakota State,2010-11-14,-11.0
179,Wright St. vs. Indiana,2010-11-14,23.0
180,Cal Poly SLO vs. Seattle,2010-11-14,16.0
181,UC Santa Barbara vs. Oregon,2010-11-14,2.0
182,Maryland - E. Shore vs. Columbia,2010-11-15,34.0
183,Colgate vs. St. Francis (PA),2010-11-15,-3.0
184,Mount St. Mary's vs. Cincinnati,2010-11-15,10.0
185,Oakland vs. Ohio,2010-11-15,12.0
186,St. Francis (NY) vs. South Florida,2010-11-15,3.0
187,High Point vs. Old Dominion,2010-11-15,-22.0
188,William & Mary vs. Richmond,2010-11-15,24.0
189,Wagner vs. Lehigh,2010-11-15,16.0
190,Wofford vs. Clemson,2010-11-15,8.0
191,Fairfield vs. Rutgers,2010-11-15,-15.0
192,Troy vs. Alabama,2010-11-15,19.0
193,Valparaiso vs. Kansas,2010-11-15,35.0
194,Houston Baptist vs. Northwestern St.,2010-11-15,-9.0
195,North Carolina Central vs. Oklahoma,2010-11-15,-8.0
196,Texas A&M vs. Texas A&M CC,2010-11-15,21.0
197,East Tennessee St. vs. Murray St.,2010-11-15,-11.0
198,Siena vs. Minnesota,2010-11-15,7.0
199,San Diego vs. Stanford,2010-11-15,-16.0
200,Pepperdine vs. UCLA,2010-11-15,-10.0
201,St. John's vs. St. Mary's,2010-11-15,-5.0
202,Yale vs. Providence,2010-11-15,3.0
203,Hampton vs. Wake Forest,2010-11-15,-7.0
204,American U. vs. Albany,2010-11-15,-13.0
205,Tulane vs. Georgetown,2010-11-15,16.0
206,Campbell vs. East Carolina,2010-11-15,-13.0
207,Central Conn. St. vs. Army,2010-11-15,-14.0
208,Jackson State vs. Central Florida,2010-11-15,41.0
209,Sacred Heart vs. Fordham,2010-11-15,18.0
210,Austin Peay vs. Chattanooga,2010-11-15,3.0
211,South Carolina Upstate vs. Virginia,2010-11-15,-20.0
212,Georgia Tech vs. Kennesaw St.,2010-11-15,-17.0
213,Arkansas-Pine Bluff vs. Nebraska,2010-11-15,-43.0
214,Longwood vs. Stephen F. Austin,2010-11-15,-26.0
215,Centenary vs. Tenn-Martin,2010-11-15,-23.0
216,Alabama A&M vs. Western Kentucky,2010-11-15,-22.0
217,Pacific vs. Nevada,2010-11-15,-11.0
218,Winthrop vs. VCU,2010-11-15,13.0
219,Montana St. vs. Cal St. Fullerton,2010-11-15,-4.0
220,Santa Clara vs. Southern California,2010-11-15,-13.0
221,Miami-Florida vs. Memphis,2010-11-15,4.0
222,Central Michigan vs. Hawaii,2010-11-15,-3.0
223,Stony Brook vs. Monmouth-NJ,2010-11-16,-2.0
224,Northeastern vs. Southern Illinois,2010-11-16,1.0
225,La Salle vs. Baylor,2010-11-16,10.0
226,Marist vs. Villanova,2010-11-16,-37.0
227,Ohio St. vs. Florida,2010-11-16,-18.0
228,Jacksonville St. vs. Norfolk State,2010-11-16,-17.0
229,Gardner-Webb vs. Florida St.,2010-11-16,25.0
230,Liberty vs. NC-Wilmington,2010-11-16,-5.0
231,Coastal Carolina vs. Charleston,2010-11-16,16.0
232,New Hampshire vs. Dartmouth,2010-11-16,-2.0
233,Buffalo vs. Youngstown St.,2010-11-16,-11.0
234,Coppin St. vs. Towson,2010-11-16,-15.0
235,IUPU - Ft. Wayne vs. Xavier,2010-11-16,-10.0
236,SE Missouri St. vs. Florida Gulf Coast,2010-11-16,11.0
237,St. Joseph's vs. Penn St.,2010-11-16,9.0
238,LIU Brooklyn vs. Texas State,2010-11-16,24.0
239,Georgia St vs. McNeese St.,2010-11-16,-6.0
240,Butler vs. Louisville,2010-11-16,-15.0
241,Nicholls State vs. Louisiana State,2010-11-16,-9.0
242,Boston U vs. George Washington,2010-11-16,9.0
243,Northern Illinois vs. Bradley,2010-11-16,3.0
244,Louisiana-Monroe vs. Iowa,2010-11-16,28.0
245,Nevada vs. Pepperdine,2010-11-16,-1.0
246,Wyoming vs. Northern Colorado,2010-11-16,14.0
247,Hampton vs. Winthrop,2010-11-16,1.0
248,South Carolina vs. Michigan St,2010-11-16,9.0
249,Arizona St. vs. New Mexico,2010-11-16,-14.0
250,CSU Northridge vs. California,2010-11-16,-17.0
251,Pacific vs. UCLA,2010-11-16,-13.0
252,Robert Morris vs. Kent St.,2010-11-16,3.0
253,Oral Roberts vs. Tulsa,2010-11-16,-15.0
254,Virginia Tech vs. Kansas St.,2010-11-16,16.0
255,Arkansas St. vs. Missouri St.,2010-11-16,-16.0
256,Mississippi Valley State vs. Indiana,2010-11-16,17.0
257,Savannah State vs. Jacksonville,2010-11-16,10.0
258,Hartford vs. Quinnipiac,2010-11-16,-2.0
259,Brown vs. Rhode Island,2010-11-16,-25.0
260,Stetson vs. Bethune-Cookman,2010-11-16,12.0
261,Detroit vs. Syracuse,2010-11-16,-11.0
262,N.C. Asheville vs. Furman,2010-11-16,2.0
263,Colorado vs. Georgia,2010-11-16,-9.0
264,VCU vs. Wake Forest,2010-11-16,21.0
265,Miami (OH) vs. Duke,2010-11-16,34.0
266,Citadel vs. Charleston Southern,2010-11-16,7.0
267,Southern Methodist vs. Texas Christian,2010-11-16,-20.0
268,Texas Tech vs. North Texas,2010-11-16,9.0
269,UMKC vs. Central Arkansas,2010-11-16,-2.0
270,North Dakota vs. Wisconsin,2010-11-16,-32.0
271,Texas Southern vs. Wichita St.,2010-11-16,-12.0
272,Western Carolina vs. DePaul,2010-11-16,-5.0
273,Alabama St. vs. Northern Arizona,2010-11-16,-28.0
274,Akron vs. Dayton,2010-11-16,-8.0
275,Belmont vs. Tennessee,2010-11-16,-10.0
276,Eastern Washington vs. Washington,2010-11-16,-26.0
277,Idaho vs. Washington St.,2010-11-16,-17.0
278,San Diego St. vs. Gonzaga,2010-11-16,-3.0
279,Missouri St. vs. Tennessee,2010-11-17,-4.0
280,Alcorn St. vs. Purdue,2010-11-17,-55.0
281,Holy Cross vs. Harvard,2010-11-17,23.0
282,Vermont vs. Connecticut,2010-11-17,16.0
283,St. Francis (PA) vs. Lafayette,2010-11-17,4.0
284,Maryland - E. Shore vs. American U.,2010-11-17,7.0
285,Chicago St. vs. Notre Dame,2010-11-17,-40.0
286,Chattanooga vs. Kennesaw St.,2010-11-17,4.0
287,Drake vs. Iowa St.,2010-11-17,-48.0
288,Columbia vs. St. John's,2010-11-17,-13.0
289,Texas A&M CC vs. Oklahoma St.,2010-11-17,10.0
290,South Alabama vs. Southern Mississippi,2010-11-17,-35.0
291,Tennessee St. vs. Illinois St.,2010-11-17,5.0
292,Louisiana-Lafayette vs. Creighton,2010-11-17,5.0
293,Montana vs. Utah,2010-11-17,-9.0
294,Utah St. vs. Brigham Young,2010-11-17,6.0
295,Southern Utah vs. Cal. State - Bakersfield,2010-11-17,-8.0
296,San Francisco vs. San Jose St.,2010-11-17,-10.0
297,Oregon St. vs. Seattle,2010-11-17,-3.0
298,George Washington vs. Marist,2010-11-17,20.0
299,Delaware vs. Cornell,2010-11-17,14.0
300,Indiana St. vs. Ball St.,2010-11-17,15.0
301,Binghamton vs. Bucknell,2010-11-17,-28.0
302,Wis.-Milwaukee vs. Niagara,2010-11-17,-17.0
303,Pennsylvania vs. Manhattan,2010-11-17,5.0
304,Sacred Heart vs. Massachusetts,2010-11-17,8.0
305,MD Baltimore Cty vs. Loyola-Maryland,2010-11-17,11.0
306,Albany vs. Georgia Tech,2010-11-17,-27.0
307,SIU - Edwardsville vs. Eastern Kentucky,2010-11-17,16.0
308,Northwestern St. vs. Memphis,2010-11-17,15.0
309,Murray St. vs. Mississippi,2010-11-17,16.0
310,Houston vs. Louisiana Tech,2010-11-17,-6.0
311,UAB vs. Middle Tennessee St.,2010-11-17,-5.0
312,Northwestern vs. Texas-Pan American,2010-11-17,6.0
313,Boston U vs. Villanova,2010-11-17,-16.0
314,Texas-San Antonio vs. Evansville,2010-11-17,4.0
315,Loyola Marymount vs. Bradley,2010-11-17,2.0
316,Wis.-Green Bay vs. Marquette,2010-11-17,20.0
317,Belmont vs. Arkansas St.,2010-11-17,-33.0
318,Southeastern Louisiana vs. UNLV,2010-11-17,-36.0
319,Rider vs. Southern California,2010-11-17,20.0
320,Davidson vs. West Virginia,2010-11-18,-14.0
321,Nebraska vs. Vanderbilt,2010-11-18,-10.0
322,Hofstra vs. North Carolina,2010-11-18,-44.0
323,South Florida vs. Central Florida,2010-11-18,6.0
324,Army vs. New Jersey Tech,2010-11-18,3.0
325,Florida St. vs. Florida International,2010-11-18,-23.0
326,Jacksonville St. vs. VMI,2010-11-18,-10.0
327,Morehead St. vs. NC-Wilmington,2010-11-18,-2.0
328,Yale vs. Boston College,2010-11-18,-8.0
329,Maryland vs. Pittsburgh,2010-11-18,-9.0
330,Richmond vs. Iona,2010-11-18,4.0
331,Jackson State vs. Baylor,2010-11-18,14.0
332,Texas Southern vs. Oklahoma,2010-11-18,30.0
333,Presbyterian vs. Kansas St.,2010-11-18,9.0
334,Tenn-Martin vs. Louisiana State,2010-11-18,23.0
335,George Mason vs. Charlotte,2010-11-18,-22.0
336,North Florida vs. Wyoming,2010-11-18,16.0
337,Illinois vs. Texas,2010-11-18,-6.0
338,Virginia vs. Stanford,2010-11-18,21.0
339,Coastal Carolina vs. Georgetown,2010-11-18,-19.0
340,South Carolina Upstate vs. Wofford,2010-11-18,-18.0
341,East Carolina vs. N.C. State,2010-11-18,-20.0
342,Prairie View A&M vs. La Salle,2010-11-18,14.0
343,No.Carolina A&T vs. Florida,2010-11-18,50.0
344,Bowling Green vs. Michigan,2010-11-18,-19.0
345,Morgan St. vs. Providence,2010-11-18,-22.0
346,Stony Brook vs. Fairleigh Dickinson,2010-11-18,-7.0
347,Savannah State vs. Florida A&M,2010-11-18,11.0
348,Western Kentucky vs. Minnesota,2010-11-18,18.0
349,Eastern Illinois vs. Loyola-Chicago,2010-11-18,-11.0
350,Western Illinois vs. Missouri,2010-11-18,5.0
351,Grambling State vs. Arkansas,2010-11-18,23.0
352,Austin Peay vs. Lipscomb,2010-11-18,-3.0
353,New Mexico St. vs. Arizona,2010-11-18,26.0
354,Colorado St. vs. Denver,2010-11-18,11.0
355,Rice vs. Santa Clara,2010-11-18,-1.0
356,South Carolina Upstate vs. Coastal Carolina,2010-11-19,21.0
357,St. Peter's vs. Old Dominion,2010-11-19,7.0
358,Wofford vs. Georgetown,2010-11-19,15.0
359,Long Beach St. vs. Clemson,2010-11-19,14.0
360,Rhode Island vs. Charleston,2010-11-19,-9.0
361,Maryland vs. Illinois,2010-11-19,4.0
362,Hofstra vs. Western Kentucky,2010-11-19,-2.0
363,Duquesne vs. Robert Morris,2010-11-19,-6.0
364,Hampton vs. Fordham,2010-11-19,-10.0
365,Dartmouth vs. Hartford,2010-11-19,14.0
366,Furman vs. Kent St.,2010-11-19,-4.0
367,Troy vs. Georgia St,2010-11-19,10.0
368,Radford vs. South Carolina,2010-11-19,-29.0
369,Appalachian St. vs. Mississippi St.,2010-11-19,-2.0
370,Stephen F. Austin vs. Texas Tech,2010-11-19,-12.0
371,Sacramento State vs. North Dakota,2010-11-19,4.0
372,Seattle vs. Louisiana Tech,2010-11-19,13.0
373,Missouri St. vs. Tulsa,2010-11-19,-12.0
374,Colgate vs. Duke,2010-11-19,-52.0
375,Minnesota vs. North Carolina,2010-11-19,5.0
376,Samford vs. Auburn,2010-11-19,-11.0
377,Boise St. vs. San Diego,2010-11-19,5.0
378,Navy vs. UC Irvine,2010-11-19,-15.0
379,Vanderbilt vs. West Virginia,2010-11-19,-3.0
380,UC Riverside vs. Lamar,2010-11-19,15.0
381,Davidson vs. Nebraska,2010-11-19,3.0
382,Portland St. vs. Southern Methodist,2010-11-19,-16.0
383,George Mason vs. N.C. State,2010-11-19,-13.0
384,Alabama vs. Seton Hall,2010-11-19,-5.0
385,Campbell vs. Middle Tennessee St.,2010-11-19,7.0
386,Marist vs. Boston U,2010-11-19,21.0
387,St. Bonaventure vs. Cornell,2010-11-19,-2.0
388,Lehigh vs. Monmouth-NJ,2010-11-19,-1.0
389,Illinois-Chicago vs. Toledo,2010-11-19,6.0
390,North Carolina Central vs. Miami-Florida,2010-11-19,23.0
391,Texas vs. Pittsburgh,2010-11-19,2.0
392,Niagara vs. Georgia Tech,2010-11-19,26.0
393,Fairfield vs. Penn St.,2010-11-19,-15.0
394,North Texas vs. Kansas,2010-11-19,33.0
395,Centenary vs. Tulane,2010-11-19,-41.0
396,Arkansas-Pine Bluff vs. Northwestern,2010-11-19,-26.0
397,Howard vs. Delaware,2010-11-19,32.0
398,Cleveland St. vs. Louisiana-Lafayette,2010-11-19,5.0
399,East Carolina vs. Charlotte,2010-11-19,11.0
400,Iowa vs. Xavier,2010-11-19,-13.0
401,Kentucky vs. Portland,2010-11-19,31.0
402,Central Arkansas vs. Hawaii,2010-11-19,-14.0
403,Siena vs. Northeastern,2010-11-20,-16.0
404,Vermont vs. Quinnipiac,2010-11-20,-4.0
405,Ball St. vs. Butler,2010-11-20,-33.0
406,Rider vs. Texas Christian,2010-11-20,15.0
407,Morgan St. vs. La Salle,2010-11-20,5.0
408,Harvard vs. Mercer,2010-11-20,6.0
409,Samford vs. Middle Tennessee St.,2010-11-20,13.0
410,St. Peter's vs. Long Beach St.,2010-11-20,12.0
411,Norfolk State vs. St. Joseph's,2010-11-20,-5.0
412,Lamar vs. Portland St.,2010-11-20,-4.0
413,Southern California vs. Bradley,2010-11-20,1.0
414,San Jose St. vs. Oregon,2010-11-20,-3.0
415,Campbell vs. Auburn,2010-11-20,-7.0
416,Weber St. vs. Utah,2010-11-20,15.0
417,Albany vs. Fairleigh Dickinson,2010-11-20,26.0
418,Rhode Island vs. Toledo,2010-11-20,11.0
419,Columbia vs. Longwood,2010-11-20,-19.0
420,Bucknell vs. St. Francis (PA),2010-11-20,-1.0
421,Prairie View A&M vs. Providence,2010-11-20,-16.0
422,Utah Valley vs. Florida International,2010-11-20,3.0
423,Sacred Heart vs. Brown,2010-11-20,14.0
424,Youngstown St. vs. Akron,2010-11-20,7.0
425,Presbyterian vs. Eastern Kentucky,2010-11-20,-1.0
426,Drexel vs. Pennsylvania,2010-11-20,21.0
427,James Madison vs. Citadel,2010-11-20,-7.0
428,Chattanooga vs. Marshall,2010-11-20,1.0
429,Indiana - Purdue vs. Miami (OH),2010-11-20,-1.0
430,Northern Iowa vs. Wis.-Milwaukee,2010-11-20,-2.0
431,Wake Forest vs. Elon University,2010-11-20,-19.0
432,Navy vs. Louisiana Tech,2010-11-20,15.0
433,Indiana St. vs. Oral Roberts,2010-11-20,5.0
434,Tennessee St. vs. Air Force,2010-11-20,15.0
435,Western Illinois vs. Wyoming,2010-11-20,-9.0
436,New Mexico vs. California,2010-11-20,25.0
437,Chicago St. vs. Brigham Young,2010-11-20,49.0
438,Western Carolina vs. Texas-El Paso,2010-11-20,12.0
439,IUPU - Ft. Wayne vs. Cincinnati,2010-11-20,6.0
440,American U. vs. Florida Atlantic,2010-11-20,10.0
441,Eastern Michigan vs. Canisius,2010-11-20,20.0
442,LIU Brooklyn vs. Manhattan,2010-11-20,11.0
443,South Dakota vs. Marquette,2010-11-20,13.0
444,Tenn-Martin vs. Northwestern St.,2010-11-20,9.0
445,Army vs. Bryant,2010-11-20,10.0
446,UAB vs. Arizona St.,2010-11-20,3.0
447,North Florida vs. Missouri,2010-11-20,38.0
448,Tennessee Tech vs. East Tennessee St.,2010-11-20,13.0
449,Charleston vs. Illinois-Chicago,2010-11-20,12.0
450,Wis.-Green Bay vs. San Diego St.,2010-11-20,9.0
451,Iowa vs. Alabama,2010-11-20,-8.0
452,UC Riverside vs. Southern Methodist,2010-11-20,-4.0
453,Central Conn. St. vs. MD Baltimore Cty,2010-11-20,8.0
454,Towson vs. Buffalo,2010-11-20,11.0
455,Holy Cross vs. New Hampshire,2010-11-20,-3.0
456,Dayton vs. Mississippi,2010-11-20,7.0
457,Loyola-Chicago vs. Western Michigan,2010-11-20,18.0
458,Savannah State vs. Mount St. Mary's,2010-11-20,6.0
459,Florida Gulf Coast vs. Grambling State,2010-11-20,4.0
460,Wisconsin vs. UNLV,2010-11-20,3.0
461,Lafayette vs. Villanova,2010-11-20,-45.0
462,New Mexico St. vs. Massachusetts,2010-11-20,14.0
463,Jackson State vs. Louisville,2010-11-20,-17.0
464,Kennesaw St. vs. Alabama St.,2010-11-20,15.0
465,Georgia vs. Saint Louis,2010-11-20,2.0
466,NC-Wilmington vs. Ohio St.,2010-11-20,-40.0
467,Texas State vs. Texas-Pan American,2010-11-20,13.0
468,SE Missouri St. vs. UMKC,2010-11-20,-8.0
469,Central Michigan vs. South Alabama,2010-11-20,-6.0
470,Texas-Arlington vs. Houston Baptist,2010-11-20,-9.0
471,Utah St. vs. Southern Utah,2010-11-20,-13.0
472,Fresno St. vs. UC Santa Barbara,2010-11-20,-15.0
473,Colorado vs. San Francisco,2010-11-20,-2.0
474,Cal. State - Bakersfield vs. Pepperdine,2010-11-20,2.0
475,Portland vs. Idaho,2010-11-20,-13.0
476,Seattle vs. UC Irvine,2010-11-20,-8.0
477,Hofstra vs. Nebraska,2010-11-21,-15.0
478,Loyola Marymount vs. Rider,2010-11-21,-10.0
479,Western Kentucky vs. Davidson,2010-11-21,13.0
480,Virginia Tech vs. NC-Greensboro,2010-11-21,-22.0
481,St. Bonaventure vs. Binghamton,2010-11-21,-25.0
482,Gardner-Webb vs. Michigan,2010-11-21,-22.0
483,Georgia Southern vs. South Florida,2010-11-21,-13.0
484,Wagner vs. Stony Brook,2010-11-21,-4.0
